"Date_Time","DO_mgl","DO_Temp","WL_m","WL_Temp","EC_us","EC_Temp","airpress_kpa","Air_Temp_c","Air_Temp_LaVirgin"
"2020-01-04 04:30:00 UTC",0.61,6.6,1.4287,7.436,NA,NA,62.731,7.863,8.036
"2020-01-04 04:45:00 UTC",0.56,6.62222222222222,1.4315,7.9,NA,NA,62.7278,7.879,8.663
"2020-01-04 05:00:00 UTC",0.51,6.66111111111111,1.4308,8.41,NA,NA,62.7265,7.895,9.296
"2020-01-04 05:15:00 UTC",0.44,6.72222222222222,1.4301,8.95,NA,NA,62.7261,7.908,9.315
"2020-01-04 05:30:00 UTC",0.35,6.82222222222222,1.4482,9.531,NA,NA,62.7179,7.919,10.4
"2020-01-04 05:45:00 UTC",0.27,6.9,1.4533,10.145,NA,NA,62.7148,7.927,9.725
"2020-01-04 06:00:00 UTC",0.22,7.02222222222222,1.4528,10.785,NA,NA,62.7135,7.935,9.82
"2020-01-04 06:15:00 UTC",0.18,7.13888888888889,1.451,11.403,NA,NA,62.7035,7.942,10.56
"2020-01-04 06:30:00 UTC",0.13,7.3,1.4548,12.018,NA,NA,62.7023,7.946,10.247
"2020-01-04 06:45:00 UTC",0.07,7.46111111111111,1.4571,12.618,NA,NA,62.691,7.95,11.084
"2020-01-04 07:00:00 UTC",0.03,7.66111111111111,1.4641,13.214,NA,NA,62.6855,7.953,10.746
"2020-01-04 07:15:00 UTC",0,7.87777777777778,1.4613,13.788,NA,NA,62.6669,7.956,11.078
"2020-01-04 07:30:00 UTC",-0.01,8.13888888888889,1.4644,14.318,NA,NA,62.6632,7.959,11.256
"2020-01-04 07:45:00 UTC",-0.02,8.42222222222222,1.4681,14.819,NA,NA,62.6522,7.96,11.658
"2020-01-04 08:00:00 UTC",-0.03,8.7,1.4706,15.291,NA,NA,62.6332,7.963,12.604
"2020-01-04 08:15:00 UTC",-0.02,9.02222222222222,1.461,15.725,NA,NA,62.6288,7.964,11.535
"2020-01-04 08:30:00 UTC",0,9.33888888888889,1.4685,16.101,NA,NA,62.6083,7.965,11.971
"2020-01-04 08:45:00 UTC",0.02,9.67777777777778,1.459,16.389,NA,NA,62.5917,7.964,11.989
"2020-01-04 09:00:00 UTC",0.06,10.0222222222222,1.4591,16.609,NA,NA,62.5751,7.963,12.205
"2020-01-04 09:15:00 UTC",0.13,10.3777777777778,1.4539,16.803,NA,NA,62.5594,7.961,12.511
"2020-01-04 09:30:00 UTC",0.2,10.7388888888889,1.4421,16.948,NA,NA,62.5526,7.958,12.141
"2020-01-04 09:45:00 UTC",0.28,11.1,1.4398,17.04,NA,NA,62.5385,7.955,12.513
"2020-01-04 10:00:00 UTC",0.36,11.4388888888889,1.4309,17.086,NA,NA,62.5341,7.948,11.398
"2020-01-04 10:15:00 UTC",0.43,11.8,1.4393,17.067,NA,NA,62.5266,7.938,10.583
"2020-01-04 10:30:00 UTC",0.5,12.1222222222222,1.4317,16.894,NA,NA,62.514,7.927,9.173
"2020-01-04 10:45:00 UTC",0.55,12.4388888888889,1.4287,16.552,NA,NA,62.5182,7.92,8.475
"2020-01-04 11:00:00 UTC",0.58,12.7222222222222,1.4159,16.143,NA,NA,62.5252,7.914,8.187
"2020-01-04 11:15:00 UTC",0.62,13,1.4164,15.761,NA,NA,62.5206,7.909,7.563
"2020-01-04 11:30:00 UTC",0.63,13.2388888888889,1.4126,15.42,NA,NA,62.5179,7.905,7.095
"2020-01-04 11:45:00 UTC",0.64,13.4388888888889,1.403,15.084,NA,NA,62.5223,7.903,8.227
"2020-01-04 12:00:00 UTC",0.63,13.5777777777778,1.4085,14.789,NA,NA,62.5283,7.902,9.055
"2020-01-04 12:15:00 UTC",0.61,13.6777777777778,1.402,14.589,NA,NA,62.5464,7.902,7.688
"2020-01-04 12:30:00 UTC",0.56,13.7388888888889,1.3984,14.441,NA,NA,62.558,7.9,7.386
"2020-01-04 12:45:00 UTC",0.54,13.7777777777778,1.3969,14.279,NA,NA,62.5692,7.896,7.225
"2020-01-04 13:00:00 UTC",0.51,13.7777777777778,1.3908,14.086,NA,NA,62.5824,7.894,6.769
"2020-01-04 13:15:00 UTC",0.45,13.7777777777778,1.3911,13.862,NA,NA,62.5878,7.89,6.39
"2020-01-04 13:30:00 UTC",0.39,13.7611111111111,1.3913,13.623,NA,NA,62.5957,7.885,6.075
"2020-01-04 13:45:00 UTC",0.34,13.7222222222222,1.3853,13.386,NA,NA,62.6075,7.879,5.857
"2020-01-04 14:00:00 UTC",0.27,13.6777777777778,1.3832,13.158,NA,NA,62.618,7.876,5.67
"2020-01-04 14:15:00 UTC",0.21,13.6222222222222,1.3784,12.95,NA,NA,62.625,7.874,5.742
"2020-01-04 14:30:00 UTC",0.17,13.5388888888889,1.3772,12.754,NA,NA,62.6348,7.875,5.518
"2020-01-04 14:45:00 UTC",0.13,13.4388888888889,1.3733,12.579,NA,NA,62.6508,7.871,5.294
"2020-01-04 15:00:00 UTC",0.09,13.3611111111111,1.3728,12.406,NA,NA,62.6577,7.871,5.496
"2020-01-04 15:15:00 UTC",0.06,13.2388888888889,1.3648,12.244,NA,NA,62.6718,7.874,5.436
"2020-01-04 15:30:00 UTC",0.04,13.1388888888889,1.364,12.11,NA,NA,62.6854,7.878,5.318
"2020-01-04 15:45:00 UTC",0.02,13.0222222222222,1.3581,11.999,NA,NA,62.6932,7.882,5.247
"2020-01-04 16:00:00 UTC",0,12.9,1.3636,11.9,NA,NA,62.7091,7.884,5.198
"2020-01-04 16:15:00 UTC",-0.02,12.7777777777778,1.3618,11.801,NA,NA,62.7109,7.885,5.224
"2020-01-04 16:30:00 UTC",-0.04,12.6611111111111,1.3555,11.698,NA,NA,62.712,7.886,5.033
"2020-01-04 16:45:00 UTC",-0.04,12.5388888888889,1.3562,11.589,NA,NA,62.7105,7.884,5.135
"2020-01-04 17:00:00 UTC",-0.04,12.4388888888889,1.3567,11.468,NA,NA,62.7097,7.88,5.027
"2020-01-04 17:15:00 UTC",-0.04,12.3388888888889,1.344,11.333,NA,NA,62.7209,7.877,4.467
"2020-01-04 17:30:00 UTC",-0.04,12.2388888888889,1.3483,11.188,NA,NA,62.7269,7.874,4.375
"2020-01-04 17:45:00 UTC",-0.04,12.1388888888889,1.3472,11.052,NA,NA,62.7127,7.878,4.654
"2020-01-04 18:00:00 UTC",-0.04,12.0222222222222,1.3465,10.938,NA,NA,62.709,7.879,4.264
"2020-01-04 18:15:00 UTC",-0.03,11.9,1.339,10.824,NA,NA,62.7168,7.877,4.108
"2020-01-04 18:30:00 UTC",-0.04,11.8,1.3388,10.706,NA,NA,62.713,7.876,4.278
"2020-01-04 18:45:00 UTC",-0.04,11.6777777777778,1.3436,10.599,NA,NA,62.7011,7.875,3.993
"2020-01-04 19:00:00 UTC",-0.04,11.5777777777778,1.3328,10.503,NA,NA,62.6867,7.879,4.298
"2020-01-04 19:15:00 UTC",-0.04,11.4777777777778,1.3332,10.417,NA,NA,62.6651,7.879,3.912
"2020-01-04 19:30:00 UTC",-0.04,11.3611111111111,1.3278,10.33,NA,NA,62.6532,7.871,3.746
"2020-01-04 19:45:00 UTC",-0.04,11.2777777777778,1.3315,10.227,NA,NA,62.638,7.86,3.418
"2020-01-04 20:00:00 UTC",-0.04,11.1777777777778,1.3311,10.117,NA,NA,62.6279,7.852,2.857
"2020-01-04 20:15:00 UTC",-0.04,11.0777777777778,1.3265,10.009,NA,NA,62.617,7.848,3.147
"2020-01-04 20:30:00 UTC",-0.04,10.9777777777778,1.327,9.908,NA,NA,62.6003,7.851,3.408
"2020-01-04 20:45:00 UTC",-0.04,10.8777777777778,1.3236,9.815,NA,NA,62.587,7.854,2.859
"2020-01-04 21:00:00 UTC",-0.04,10.7777777777778,1.3205,9.725,NA,NA,62.576,7.848,2.561
"2020-01-04 21:15:00 UTC",-0.04,10.6611111111111,1.3192,9.635,NA,NA,62.5652,7.842,2.272
"2020-01-04 21:30:00 UTC",-0.04,10.5777777777778,1.3123,9.547,NA,NA,62.5563,7.839,3.018
"2020-01-04 21:45:00 UTC",-0.04,10.4777777777778,1.3192,9.463,NA,NA,62.5463,7.837,3.02
"2020-01-04 22:00:00 UTC",-0.04,10.3777777777778,1.3129,9.383,NA,NA,62.5424,7.839,3.504
"2020-01-04 22:15:00 UTC",-0.04,10.3,1.3119,9.306,NA,NA,62.5412,7.844,3.055
"2020-01-04 22:30:00 UTC",-0.04,10.2,1.3089,9.229,NA,NA,62.5389,7.85,2.777
"2020-01-04 22:45:00 UTC",-0.03,10.1222222222222,1.3077,9.159,NA,NA,62.5285,7.852,2.557
"2020-01-04 23:00:00 UTC",-0.03,10.0388888888889,1.3032,9.096,NA,NA,62.5332,7.845,2.522
"2020-01-04 23:15:00 UTC",-0.02,9.96111111111111,1.3052,9.029,NA,NA,62.5333,7.836,2.511
"2020-01-04 23:30:00 UTC",-0.01,9.87777777777778,1.3011,8.96,NA,NA,62.5353,7.828,2.131
"2020-01-04 23:45:00 UTC",0,9.8,1.3021,8.887,NA,NA,62.541,7.823,1.35
"2020-01-05 00:00:00 UTC",0.01,9.73888888888889,1.3031,8.809,NA,NA,62.5423,7.818,3.738
"2020-01-05 00:15:00 UTC",0.02,9.66111111111111,1.2961,8.729,NA,NA,62.5647,7.812,3.678
"2020-01-05 00:30:00 UTC",0.04,9.6,1.2935,8.648,NA,NA,62.5721,7.795,3.448
"2020-01-05 00:45:00 UTC",0.05,9.52222222222222,1.296,8.57,NA,NA,62.5812,7.771,3.441
"2020-01-05 01:00:00 UTC",0.08,9.43888888888889,1.2943,8.496,NA,NA,62.5858,7.743,2.864
"2020-01-05 01:15:00 UTC",0.11,9.36111111111111,1.2938,8.421,NA,NA,62.5896,7.725,2.607
"2020-01-05 01:30:00 UTC",0.14,9.27777777777778,1.2865,8.345,NA,NA,62.6014,7.704,2.43
"2020-01-05 01:45:00 UTC",0.18,9.2,1.2902,8.271,NA,NA,62.6061,7.695,1.425
"2020-01-05 02:00:00 UTC",0.19,9.12222222222222,1.2897,8.2,NA,NA,62.6186,7.69,4.204
"2020-01-05 02:15:00 UTC",0.2,9.03888888888889,1.2813,8.14,NA,NA,62.6433,7.698,3.486
"2020-01-05 02:30:00 UTC",0.21,8.93888888888889,1.2886,8.092,NA,NA,62.6672,7.724,1.931
"2020-01-05 02:45:00 UTC",0.23,8.86111111111111,1.28,8.069,NA,NA,62.6937,7.749,2.089
"2020-01-05 03:00:00 UTC",0.24,8.77777777777778,1.2799,8.078,NA,NA,62.707,7.787,2.839
"2020-01-05 03:15:00 UTC",0.28,8.72222222222222,1.2841,8.124,NA,NA,62.7101,7.829,3.787
"2020-01-05 03:30:00 UTC",0.34,8.66111111111111,1.2835,8.22,NA,NA,62.7223,7.865,4.384
"2020-01-05 03:45:00 UTC",0.37,8.6,1.2791,8.344,NA,NA,62.7242,7.897,5.349
"2020-01-05 04:00:00 UTC",0.3,8.56111111111111,1.2828,8.473,NA,NA,62.7238,7.924,6.566
"2020-01-05 04:15:00 UTC",0.2,8.56111111111111,1.285,8.632,NA,NA,62.7252,7.946,7.65
"2020-01-05 04:30:00 UTC",0.11,8.57777777777778,1.284,8.837,NA,NA,62.7305,7.966,9.22
"2020-01-05 04:45:00 UTC",0.03,8.6,1.288,9.084,NA,NA,62.7325,7.982,9.624
"2020-01-05 05:00:00 UTC",0,8.62222222222223,1.2901,9.372,NA,NA,62.7306,7.996,9.757
"2020-01-05 05:15:00 UTC",-0.01,8.63888888888889,1.2941,9.701,NA,NA,62.7256,8.006,10.382
"2020-01-05 05:30:00 UTC",-0.02,8.67777777777778,1.2889,10.071,NA,NA,62.7256,8.007,9.008
"2020-01-05 05:45:00 UTC",-0.03,8.76111111111111,1.2981,10.451,NA,NA,62.7108,8.008,9.777
"2020-01-05 06:00:00 UTC",-0.04,8.82222222222222,1.2961,10.787,NA,NA,62.7054,8.018,10.206
"2020-01-05 06:15:00 UTC",-0.04,8.92222222222222,1.3064,11.055,NA,NA,62.6883,8.02,9.667
"2020-01-05 06:30:00 UTC",-0.04,9,1.3005,11.371,NA,NA,62.6841,8.022,10.935
"2020-01-05 06:45:00 UTC",-0.04,9.12222222222222,1.2932,11.648,NA,NA,62.6724,8.028,11.276
"2020-01-05 07:00:00 UTC",-0.04,9.23888888888889,1.3066,11.905,NA,NA,62.6602,8.032,11.118
"2020-01-05 07:15:00 UTC",-0.04,9.37777777777778,1.3022,12.179,NA,NA,62.6362,8.036,10.47
"2020-01-05 07:30:00 UTC",-0.04,9.53888888888889,1.3066,12.45,NA,NA,62.6207,8.037,10.472
"2020-01-05 07:45:00 UTC",-0.04,9.7,1.308,12.699,NA,NA,62.6164,8.034,10.69
"2020-01-05 08:00:00 UTC",-0.04,9.86111111111111,1.3016,12.884,NA,NA,62.6028,8.027,9.364
"2020-01-05 08:15:00 UTC",-0.04,10.0222222222222,1.2991,12.971,NA,NA,62.6099,8.022,9.904
"2020-01-05 08:30:00 UTC",-0.04,10.2,1.2969,12.955,NA,NA,62.5892,8.013,7.995
"2020-01-05 08:45:00 UTC",-0.05,10.3777777777778,1.2932,12.887,NA,NA,62.5784,8.007,7.948
"2020-01-05 09:00:00 UTC",-0.05,10.5611111111111,1.297,12.761,NA,NA,62.5568,8.006,8.891
"2020-01-05 09:15:00 UTC",-0.05,10.7388888888889,1.2914,12.624,NA,NA,62.5428,8.006,9.199
"2020-01-05 09:30:00 UTC",-0.05,10.9,1.2911,12.533,NA,NA,62.5269,8.003,8.516
"2020-01-05 09:45:00 UTC",-0.05,11.0222222222222,1.2884,12.463,NA,NA,62.5307,7.997,7.614
"2020-01-05 10:00:00 UTC",-0.05,11.1388888888889,1.2945,12.368,NA,NA,62.5249,7.993,6.653
"2020-01-05 10:15:00 UTC",-0.05,11.2388888888889,1.2926,12.24,NA,NA,62.5195,7.993,6.744
"2020-01-05 10:30:00 UTC",-0.05,11.3222222222222,1.2931,12.118,NA,NA,62.5103,7.995,7.61
"2020-01-05 10:45:00 UTC",-0.05,11.4,1.2966,12.073,NA,NA,62.508,7.997,8.28
"2020-01-05 11:00:00 UTC",-0.05,11.4388888888889,1.3017,12.127,NA,NA,62.5106,7.998,8.249
"2020-01-05 11:15:00 UTC",-0.05,11.4777777777778,1.2895,12.209,NA,NA,62.521,7.994,7.184
"2020-01-05 11:30:00 UTC",-0.05,11.5,1.2981,12.247,NA,NA,62.5142,7.989,6.43
"2020-01-05 11:45:00 UTC",-0.05,11.5388888888889,1.301,12.21,NA,NA,62.5248,7.985,5.845
"2020-01-05 12:00:00 UTC",-0.05,11.5611111111111,1.2913,12.106,NA,NA,62.5443,7.984,6.017
"2020-01-05 12:15:00 UTC",-0.05,11.6,1.2944,11.979,NA,NA,62.534,7.982,6.018
"2020-01-05 12:30:00 UTC",-0.05,11.6388888888889,1.2909,11.857,NA,NA,62.531,7.982,5.787
"2020-01-05 12:45:00 UTC",-0.05,11.6611111111111,1.2945,11.745,NA,NA,62.5356,7.981,5.803
"2020-01-05 13:00:00 UTC",-0.05,11.6611111111111,1.2939,11.648,NA,NA,62.548,7.977,5.578
"2020-01-05 13:15:00 UTC",-0.04,11.6611111111111,1.2808,11.555,NA,NA,62.5554,7.974,5.138
"2020-01-05 13:30:00 UTC",-0.04,11.6388888888889,1.287,11.449,NA,NA,62.5556,7.972,4.762
"2020-01-05 13:45:00 UTC",-0.04,11.6,1.2854,11.339,NA,NA,62.5653,7.963,4.472
"2020-01-05 14:00:00 UTC",-0.04,11.5777777777778,1.2813,11.212,NA,NA,62.569,7.954,4.178
"2020-01-05 14:15:00 UTC",-0.04,11.5388888888889,1.2779,11.067,NA,NA,62.5778,7.949,4.399
"2020-01-05 14:30:00 UTC",-0.04,11.5,1.2742,10.922,NA,NA,62.583,7.947,4.301
"2020-01-05 14:45:00 UTC",-0.04,11.4388888888889,1.2729,10.789,NA,NA,62.5978,7.942,3.78
"2020-01-05 15:00:00 UTC",-0.04,11.3611111111111,1.2731,10.663,NA,NA,62.609,7.939,4.15
"2020-01-05 15:15:00 UTC",-0.04,11.2777777777778,1.2686,10.539,NA,NA,62.615,7.942,4.251
"2020-01-05 15:30:00 UTC",-0.04,11.2,1.2635,10.427,NA,NA,62.6266,7.948,4.22
"2020-01-05 15:45:00 UTC",-0.04,11.1,1.2647,10.334,NA,NA,62.6316,7.955,4.347
"2020-01-05 16:00:00 UTC",-0.04,11.0222222222222,1.2608,10.262,NA,NA,62.6424,7.961,4.079
"2020-01-05 16:15:00 UTC",-0.04,10.9222222222222,1.2594,10.206,NA,NA,62.6445,7.965,4.128
"2020-01-05 16:30:00 UTC",-0.04,10.8388888888889,1.2594,10.158,NA,NA,62.6451,7.968,4.197
"2020-01-05 16:45:00 UTC",-0.04,10.7611111111111,1.2526,10.111,NA,NA,62.6515,7.971,4.255
"2020-01-05 17:00:00 UTC",-0.04,10.6777777777778,1.2449,10.061,NA,NA,62.6536,7.973,4.315
"2020-01-05 17:15:00 UTC",-0.04,10.6388888888889,1.2529,10.011,NA,NA,62.643,7.974,4.377
"2020-01-05 17:30:00 UTC",-0.04,10.5611111111111,1.2531,9.962,NA,NA,62.6331,7.97,4.152
"2020-01-05 17:45:00 UTC",-0.04,10.5,1.2432,9.91,NA,NA,62.6313,7.96,3.825
"2020-01-05 18:00:00 UTC",-0.04,10.4388888888889,1.2475,9.842,NA,NA,62.622,7.955,3.613
"2020-01-05 18:15:00 UTC",-0.04,10.4,1.2443,9.762,NA,NA,62.6208,7.962,3.906
"2020-01-05 18:30:00 UTC",-0.04,10.3388888888889,1.2365,9.69,NA,NA,62.6201,7.97,4.099
"2020-01-05 18:45:00 UTC",-0.04,10.2777777777778,1.2361,9.64,NA,NA,62.6074,7.976,3.964
"2020-01-05 19:00:00 UTC",-0.04,10.2,1.2341,9.604,NA,NA,62.5932,7.981,3.956
"2020-01-05 19:15:00 UTC",-0.04,10.1388888888889,1.2335,9.576,NA,NA,62.5786,7.982,3.918
"2020-01-05 19:30:00 UTC",-0.04,10.0777777777778,1.2335,9.544,NA,NA,62.5608,7.979,3.729
"2020-01-05 19:45:00 UTC",-0.04,10.0222222222222,1.2349,9.501,NA,NA,62.5376,7.972,3.523
"2020-01-05 20:00:00 UTC",-0.04,9.97777777777778,1.2326,9.442,NA,NA,62.5173,7.967,3.356
"2020-01-05 20:15:00 UTC",-0.04,9.93888888888889,1.2257,9.372,NA,NA,62.5007,7.963,3.029
"2020-01-05 20:30:00 UTC",-0.04,9.87777777777778,1.2289,9.301,NA,NA,62.4776,7.954,3.241
"2020-01-05 20:45:00 UTC",-0.04,9.83888888888889,1.226,9.231,NA,NA,62.4723,7.945,3.023
"2020-01-05 21:00:00 UTC",-0.04,9.77777777777778,1.2234,9.159,NA,NA,62.4668,7.94,3.184
"2020-01-05 21:15:00 UTC",-0.04,9.72222222222222,1.2232,9.087,NA,NA,62.4583,7.938,3.242
"2020-01-05 21:30:00 UTC",-0.04,9.66111111111111,1.2204,9.017,NA,NA,62.4544,7.938,3.298
"2020-01-05 21:45:00 UTC",-0.04,9.57777777777778,1.2175,8.952,NA,NA,62.4469,7.942,3.476
"2020-01-05 22:00:00 UTC",-0.04,9.52222222222222,1.2153,8.896,NA,NA,62.4367,7.949,3.361
"2020-01-05 22:15:00 UTC",-0.04,9.46111111111111,1.2143,8.855,NA,NA,62.4301,7.954,3.19
"2020-01-05 22:30:00 UTC",-0.04,9.37777777777778,1.2086,8.82,NA,NA,62.4356,7.962,3.073
"2020-01-05 22:45:00 UTC",-0.04,9.32222222222222,1.2132,8.794,NA,NA,62.4335,7.971,3.348
"2020-01-05 23:00:00 UTC",-0.04,9.27777777777778,1.2127,8.782,NA,NA,62.4365,7.977,3.525
"2020-01-05 23:15:00 UTC",-0.04,9.22222222222222,1.2075,8.779,NA,NA,62.4347,7.98,3.56
"2020-01-05 23:30:00 UTC",-0.04,9.17777777777778,1.2112,8.774,NA,NA,62.4272,7.982,3.528
"2020-01-05 23:45:00 UTC",-0.04,9.16111111111111,1.2114,8.764,NA,NA,62.4301,7.982,3.456
"2020-01-06 00:00:00 UTC",-0.04,9.13888888888889,1.2107,8.75,NA,NA,62.4306,7.985,3.495
"2020-01-06 00:15:00 UTC",-0.04,9.12222222222222,1.2114,8.737,NA,NA,62.4351,7.987,3.388
"2020-01-06 00:30:00 UTC",-0.04,9.1,1.2121,8.726,NA,NA,62.4421,7.988,3.395
"2020-01-06 00:45:00 UTC",-0.04,9.07777777777778,1.2116,8.717,NA,NA,62.4515,7.99,3.518
"2020-01-06 01:00:00 UTC",-0.04,9.06111111111111,1.2075,8.705,NA,NA,62.4669,7.992,3.587
"2020-01-06 01:15:00 UTC",-0.04,9.03888888888889,1.2053,8.692,NA,NA,62.4769,7.994,3.526
"2020-01-06 01:30:00 UTC",-0.04,9.02222222222222,1.2054,8.683,NA,NA,62.4908,7.996,3.521
"2020-01-06 01:45:00 UTC",-0.04,9,1.1994,8.675,NA,NA,62.5058,8,3.573
"2020-01-06 02:00:00 UTC",-0.04,8.96111111111111,1.2017,8.671,NA,NA,62.5188,8.004,3.78
"2020-01-06 02:15:00 UTC",-0.04,8.96111111111111,1.2052,8.674,NA,NA,62.53,8.007,3.922
"2020-01-06 02:30:00 UTC",-0.04,8.93888888888889,1.2086,8.684,NA,NA,62.5342,8.009,4.122
"2020-01-06 02:45:00 UTC",-0.04,8.92222222222222,1.2045,8.7,NA,NA,62.554,8.011,4.204
"2020-01-06 03:00:00 UTC",-0.04,8.9,1.2062,8.719,NA,NA,62.5699,8.014,4.411
"2020-01-06 03:15:00 UTC",-0.04,8.9,1.2022,8.739,NA,NA,62.5787,8.017,4.341
"2020-01-06 03:30:00 UTC",-0.04,8.9,1.2048,8.763,NA,NA,62.5882,8.025,4.961
"2020-01-06 03:45:00 UTC",-0.04,8.9,1.2034,8.795,NA,NA,62.5973,8.031,5.17
"2020-01-06 04:00:00 UTC",-0.04,8.9,1.2033,8.843,NA,NA,62.6112,8.035,5.056
"2020-01-06 04:15:00 UTC",-0.04,8.92222222222222,1.2077,8.902,NA,NA,62.6148,8.039,5.199
"2020-01-06 04:30:00 UTC",-0.04,8.92222222222222,1.21,8.959,NA,NA,62.6245,8.041,5.147
"2020-01-06 04:45:00 UTC",-0.04,8.93888888888889,1.2036,9.022,NA,NA,62.6245,8.045,5.853
"2020-01-06 05:00:00 UTC",-0.04,8.96111111111111,1.2048,9.091,NA,NA,62.6223,8.052,5.704
"2020-01-06 05:15:00 UTC",-0.04,8.97777777777778,1.206,9.174,NA,NA,62.6242,8.055,5.646
"2020-01-06 05:30:00 UTC",-0.04,9.02222222222222,1.1992,9.298,NA,NA,62.6244,8.059,7.27
"2020-01-06 05:45:00 UTC",-0.04,9.06111111111111,1.2095,9.443,NA,NA,62.6111,8.061,7.173
"2020-01-06 06:00:00 UTC",-0.04,9.07777777777778,1.2137,9.603,NA,NA,62.6133,8.062,7.301
"2020-01-06 06:15:00 UTC",-0.04,9.13888888888889,1.2139,9.765,NA,NA,62.6145,8.065,8.068
"2020-01-06 06:30:00 UTC",-0.04,9.17777777777778,1.2182,9.936,NA,NA,62.5979,8.069,7.821
"2020-01-06 06:45:00 UTC",-0.04,9.23888888888889,1.2087,10.118,NA,NA,62.5922,8.073,8.883
"2020-01-06 07:00:00 UTC",-0.04,9.27777777777778,1.2144,10.343,NA,NA,62.5744,8.075,9.214
"2020-01-06 07:15:00 UTC",-0.04,9.33888888888889,1.2202,10.608,NA,NA,62.5596,8.077,9.47
"2020-01-06 07:30:00 UTC",-0.04,9.4,1.2204,10.862,NA,NA,62.5393,8.082,9.707
"2020-01-06 07:45:00 UTC",-0.04,9.47777777777778,1.2191,11.103,NA,NA,62.5354,8.087,10.87
"2020-01-06 08:00:00 UTC",-0.04,9.56111111111111,1.2229,11.362,NA,NA,62.5266,8.082,9.747
"2020-01-06 08:15:00 UTC",-0.04,9.63888888888889,1.228,11.619,NA,NA,62.5033,8.081,9.751
"2020-01-06 08:30:00 UTC",-0.04,9.73888888888889,1.232,11.79,NA,NA,62.4872,8.08,10.033
"2020-01-06 08:45:00 UTC",-0.04,9.83888888888889,1.2203,11.896,NA,NA,62.4811,8.074,9.18
"2020-01-06 09:00:00 UTC",-0.04,9.96111111111111,1.2243,11.991,NA,NA,62.4605,8.071,9.536
"2020-01-06 09:15:00 UTC",-0.04,10.0777777777778,1.2226,12.028,NA,NA,62.438,8.071,10.179
"2020-01-06 09:30:00 UTC",-0.04,10.2222222222222,1.2218,12.027,NA,NA,62.425,8.068,9.137
"2020-01-06 09:45:00 UTC",-0.04,10.3388888888889,1.2214,12.033,NA,NA,62.4214,8.061,8.395
"2020-01-06 10:00:00 UTC",-0.05,10.4611111111111,1.2178,12.034,NA,NA,62.4089,8.055,8.325
"2020-01-06 10:15:00 UTC",-0.05,10.5611111111111,1.2177,11.985,NA,NA,62.4078,8.05,8.165
"2020-01-06 10:30:00 UTC",-0.05,10.6611111111111,1.2162,11.892,NA,NA,62.4071,8.045,6.56
"2020-01-06 10:45:00 UTC",-0.05,10.7611111111111,1.2139,11.787,NA,NA,62.4178,8.04,5.317
"2020-01-06 11:00:00 UTC",-0.05,10.8611111111111,1.2101,11.67,NA,NA,62.4171,8.035,4.982
"2020-01-06 11:15:00 UTC",-0.05,10.9388888888889,1.2153,11.538,NA,NA,62.4149,8.031,4.982
"2020-01-06 11:30:00 UTC",-0.05,11,1.2131,11.4,NA,NA,62.4128,8.028,4.789
"2020-01-06 11:45:00 UTC",-0.05,11.0388888888889,1.2171,11.269,NA,NA,62.4107,8.026,5.125
"2020-01-06 12:00:00 UTC",-0.05,11.0777777777778,1.2149,11.156,NA,NA,62.4138,8.024,5.163
"2020-01-06 12:15:00 UTC",-0.05,11.0777777777778,1.223,11.065,NA,NA,62.4197,8.022,5.383
"2020-01-06 12:30:00 UTC",-0.05,11.0777777777778,1.2353,10.986,NA,NA,62.4361,8.017,5.452
"2020-01-06 12:45:00 UTC",-0.04,11.0777777777778,1.2326,10.906,NA,NA,62.4446,8.014,5.349
"2020-01-06 13:00:00 UTC",-0.04,11.0611111111111,1.231,10.83,NA,NA,62.4464,8.012,5.12
"2020-01-06 13:15:00 UTC",-0.04,11.0388888888889,1.2352,10.764,NA,NA,62.4475,8.011,5.101
"2020-01-06 13:30:00 UTC",-0.04,11.0222222222222,1.2319,10.704,NA,NA,62.4472,8.011,4.945
"2020-01-06 13:45:00 UTC",-0.04,10.9777777777778,1.2265,10.645,NA,NA,62.467,8.009,4.775
"2020-01-06 14:00:00 UTC",-0.04,10.9388888888889,1.227,10.585,NA,NA,62.4751,8.007,4.699
"2020-01-06 14:15:00 UTC",-0.04,10.9,1.2254,10.521,NA,NA,62.4806,8.007,4.636
"2020-01-06 14:30:00 UTC",-0.04,10.8611111111111,1.2257,10.452,NA,NA,62.5028,8.005,4.42
"2020-01-06 14:45:00 UTC",-0.04,10.8222222222222,1.2262,10.38,NA,NA,62.5196,8.002,4.324
"2020-01-06 15:00:00 UTC",-0.04,10.7611111111111,1.2244,10.304,NA,NA,62.5403,8,4.019
"2020-01-06 15:15:00 UTC",-0.04,10.7222222222222,1.2213,10.222,NA,NA,62.5472,8.001,4.018
"2020-01-06 15:30:00 UTC",-0.04,10.6611111111111,1.2209,10.143,NA,NA,62.5533,8.001,3.475
"2020-01-06 15:45:00 UTC",-0.04,10.6222222222222,1.2211,10.07,NA,NA,62.5598,7.994,3.377
"2020-01-06 16:00:00 UTC",-0.04,10.5611111111111,1.2195,9.993,NA,NA,62.567,7.979,3.594
"2020-01-06 16:15:00 UTC",-0.04,10.4777777777778,1.2216,9.902,NA,NA,62.5625,7.959,2.919
"2020-01-06 16:30:00 UTC",-0.04,10.4222222222222,1.2212,9.801,NA,NA,62.5747,7.943,2.579
