"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °F (LGR S/N: 20636127, SEN S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
1336,07/29/19 08:45:00 AM,8.6,42.13,,,,,
1337,07/29/19 09:00:00 AM,8.5,43.07,,,,,
1338,07/29/19 09:15:00 AM,8.2,44.04,,,,,
1339,07/29/19 09:30:00 AM,8.9,45.07,,,,,
1340,07/29/19 09:45:00 AM,8.9,46.11,,,,,
1341,07/29/19 10:00:00 AM,8.1,47.21,,,,,
1342,07/29/19 10:15:00 AM,8.1,48.36,,,,,
1343,07/29/19 10:30:00 AM,8.9,49.50,,,,,
1344,07/29/19 10:45:00 AM,8.9,50.65,,,,,
1345,07/29/19 11:00:00 AM,8.9,51.80,,,,,
1346,07/29/19 11:09:33 AM,,,,Logged,,,
1347,07/29/19 11:09:35 AM,,,,,Logged,,
1348,07/29/19 11:09:41 AM,,,,,Logged,,
1349,07/29/19 11:10:05 AM,,,,,Logged,,
1350,07/29/19 11:11:39 AM,,,Logged,,,,
1351,07/29/19 11:15:00 AM,9.6,53.53,,,,,
1352,07/29/19 11:30:00 AM,8.8,54.64,,,,,
1353,07/29/19 11:45:00 AM,9.2,55.78,,,,,
1354,07/29/19 12:00:00 PM,8.8,56.77,,,,,
1355,07/29/19 12:15:00 PM,8.8,57.60,,,,,
1356,07/29/19 12:30:00 PM,8.8,58.71,,,,,
1357,07/29/19 12:45:00 PM,8.8,59.29,,,,,
1358,07/29/19 01:00:00 PM,8.8,59.77,,,,,
1359,07/29/19 01:15:00 PM,8.8,59.81,,,,,
1360,07/29/19 01:30:00 PM,8.8,59.38,,,,,
1361,07/29/19 01:45:00 PM,8.8,59.36,,,,,
1362,07/29/19 02:00:00 PM,8.8,58.55,,,,,
1363,07/29/19 02:15:00 PM,8.8,57.74,,,,,
1364,07/29/19 02:30:00 PM,8.8,57.15,,,,,
1365,07/29/19 02:45:00 PM,8.8,56.25,,,,,
1366,07/29/19 03:00:00 PM,8.8,55.90,,,,,
1367,07/29/19 03:15:00 PM,8.8,55.56,,,,,
1368,07/29/19 03:30:00 PM,8.8,54.97,,,,,
1369,07/29/19 03:45:00 PM,8.8,54.52,,,,,
1370,07/29/19 04:00:00 PM,8.8,54.81,,,,,
1371,07/29/19 04:15:00 PM,8.8,54.48,,,,,
1372,07/29/19 04:30:00 PM,8.8,54.07,,,,,
1373,07/29/19 04:45:00 PM,8.8,53.91,,,,,
1374,07/29/19 05:00:00 PM,8.5,53.44,,,,,
1375,07/29/19 05:15:00 PM,8.8,52.93,,,,,
1376,07/29/19 05:30:00 PM,8.9,52.45,,,,,
1377,07/29/19 05:45:00 PM,8.9,51.96,,,,,
1378,07/29/19 06:00:00 PM,8.9,51.57,,,,,
1379,07/29/19 06:15:00 PM,8.9,51.17,,,,,
1380,07/29/19 06:30:00 PM,8.9,50.81,,,,,
1381,07/29/19 06:45:00 PM,8.9,50.45,,,,,
1382,07/29/19 07:00:00 PM,8.9,50.16,,,,,
1383,07/29/19 07:15:00 PM,8.9,49.91,,,,,
1384,07/29/19 07:30:00 PM,8.9,49.64,,,,,
1385,07/29/19 07:45:00 PM,8.9,49.41,,,,,
1386,07/29/19 08:00:00 PM,8.9,49.15,,,,,
1387,07/29/19 08:15:00 PM,8.9,48.88,,,,,
1388,07/29/19 08:30:00 PM,8.9,48.54,,,,,
1389,07/29/19 08:45:00 PM,8.9,48.09,,,,,
1390,07/29/19 09:00:00 PM,8.9,47.73,,,,,
1391,07/29/19 09:15:00 PM,8.9,47.32,,,,,
1392,07/29/19 09:30:00 PM,8.9,46.99,,,,,
1393,07/29/19 09:45:00 PM,8.9,46.71,,,,,
1394,07/29/19 10:00:00 PM,8.9,46.40,,,,,
1395,07/29/19 10:15:00 PM,8.9,46.15,,,,,
1396,07/29/19 10:30:00 PM,8.9,45.88,,,,,
1397,07/29/19 10:45:00 PM,8.9,45.63,,,,,
1398,07/29/19 11:00:00 PM,8.9,45.36,,,,,
1399,07/29/19 11:15:00 PM,8.9,45.10,,,,,
1400,07/29/19 11:30:00 PM,8.9,44.83,,,,,
1401,07/29/19 11:45:00 PM,8.9,44.62,,,,,
1402,07/30/19 12:00:00 AM,8.9,44.38,,,,,
1403,07/30/19 12:15:00 AM,8.9,44.17,,,,,
1404,07/30/19 12:30:00 AM,8.9,43.93,,,,,
1405,07/30/19 12:45:00 AM,8.9,43.77,,,,,
1406,07/30/19 01:00:00 AM,8.9,43.63,,,,,
1407,07/30/19 01:15:00 AM,8.9,43.47,,,,,
1408,07/30/19 01:30:00 AM,8.2,43.32,,,,,
1409,07/30/19 01:45:00 AM,8.2,43.18,,,,,
1410,07/30/19 02:00:00 AM,8.5,43.03,,,,,
1411,07/30/19 02:15:00 AM,8.2,42.93,,,,,
1412,07/30/19 02:30:00 AM,8.2,42.75,,,,,
1413,07/30/19 02:45:00 AM,8.9,42.58,,,,,
1414,07/30/19 03:00:00 AM,8.5,42.40,,,,,
1415,07/30/19 03:15:00 AM,8.6,42.28,,,,,
1416,07/30/19 03:30:00 AM,8.6,42.13,,,,,
1417,07/30/19 03:45:00 AM,8.6,41.97,,,,,
1418,07/30/19 04:00:00 AM,8.2,41.85,,,,,
1419,07/30/19 04:15:00 AM,8.9,41.72,,,,,
1420,07/30/19 04:30:00 AM,8.6,41.58,,,,,
1421,07/30/19 04:45:00 AM,8.9,41.45,,,,,
1422,07/30/19 05:00:00 AM,8.2,41.36,,,,,
1423,07/30/19 05:15:00 AM,8.9,41.31,,,,,
1424,07/30/19 05:30:00 AM,8.6,41.27,,,,,
1425,07/30/19 05:45:00 AM,8.2,41.20,,,,,
1426,07/30/19 06:00:00 AM,8.2,41.09,,,,,
1427,07/30/19 06:15:00 AM,8.6,41.02,,,,,
1428,07/30/19 06:30:00 AM,8.9,40.98,,,,,
1429,07/30/19 06:45:00 AM,8.2,40.96,,,,,
1430,07/30/19 07:00:00 AM,8.6,40.98,,,,,
1431,07/30/19 07:15:00 AM,8.6,41.07,,,,,
1432,07/30/19 07:30:00 AM,8.6,41.16,,,,,
1433,07/30/19 07:45:00 AM,8.2,41.29,,,,,
1434,07/30/19 08:00:00 AM,8.9,41.50,,,,,
1435,07/30/19 08:15:00 AM,8.6,41.67,,,,,
1436,07/30/19 08:30:00 AM,8.6,41.85,,,,,
1437,07/30/19 08:45:00 AM,8.9,42.04,,,,,
1438,07/30/19 09:00:00 AM,8.2,42.35,,,,,
1439,07/30/19 09:15:00 AM,8.9,42.69,,,,,
1440,07/30/19 09:30:00 AM,8.9,43.07,,,,,
1441,07/30/19 09:45:00 AM,8.9,43.61,,,,,
1442,07/30/19 10:00:00 AM,8.5,44.17,,,,,
1443,07/30/19 10:15:00 AM,8.9,44.98,,,,,
1444,07/30/19 10:30:00 AM,8.9,45.59,,,,,
1445,07/30/19 10:45:00 AM,8.9,46.42,,,,,
1446,07/30/19 11:00:00 AM,8.9,46.85,,,,,
1447,07/30/19 11:15:00 AM,8.9,47.44,,,,,
1448,07/30/19 11:30:00 AM,8.9,47.98,,,,,
1449,07/30/19 11:45:00 AM,8.9,48.40,,,,,
1450,07/30/19 12:00:00 PM,8.9,49.10,,,,,
1451,07/30/19 12:15:00 PM,8.9,50.22,,,,,
1452,07/30/19 12:30:00 PM,8.9,51.22,,,,,
1453,07/30/19 12:45:00 PM,8.9,51.55,,,,,
1454,07/30/19 01:00:00 PM,8.9,51.35,,,,,
1455,07/30/19 01:15:00 PM,8.9,51.55,,,,,
1456,07/30/19 01:30:00 PM,8.9,51.33,,,,,
1457,07/30/19 01:45:00 PM,8.9,51.04,,,,,
1458,07/30/19 02:00:00 PM,8.9,50.58,,,,,
1459,07/30/19 02:15:00 PM,8.9,50.29,,,,,
1460,07/30/19 02:30:00 PM,8.9,49.98,,,,,
1461,07/30/19 02:45:00 PM,8.9,49.55,,,,,
1462,07/30/19 03:00:00 PM,8.9,49.24,,,,,
1463,07/30/19 03:15:00 PM,8.9,48.97,,,,,
1464,07/30/19 03:30:00 PM,8.9,48.74,,,,,
1465,07/30/19 03:45:00 PM,8.9,48.47,,,,,
1466,07/30/19 04:00:00 PM,8.9,48.20,,,,,
1467,07/30/19 04:15:00 PM,8.9,47.97,,,,,
1468,07/30/19 04:30:00 PM,8.9,47.70,,,,,
1469,07/30/19 04:45:00 PM,8.9,47.39,,,,,
1470,07/30/19 05:00:00 PM,8.9,47.14,,,,,
1471,07/30/19 05:15:00 PM,8.9,46.85,,,,,
1472,07/30/19 05:30:00 PM,8.9,46.63,,,,,
1473,07/30/19 05:45:00 PM,8.9,46.42,,,,,
1474,07/30/19 06:00:00 PM,8.9,46.17,,,,,
1475,07/30/19 06:15:00 PM,8.9,45.95,,,,,
1476,07/30/19 06:30:00 PM,8.9,45.66,,,,,
1477,07/30/19 06:45:00 PM,8.9,45.43,,,,,
1478,07/30/19 07:00:00 PM,8.9,45.21,,,,,
1479,07/30/19 07:15:00 PM,8.9,44.98,,,,,
1480,07/30/19 07:30:00 PM,8.9,44.80,,,,,
1481,07/30/19 07:45:00 PM,8.9,44.60,,,,,
1482,07/30/19 08:00:00 PM,8.9,44.46,,,,,
1483,07/30/19 08:15:00 PM,8.9,44.28,,,,,
1484,07/30/19 08:30:00 PM,8.9,44.10,,,,,
1485,07/30/19 08:45:00 PM,8.9,43.99,,,,,
1486,07/30/19 09:00:00 PM,8.9,43.84,,,,,
1487,07/30/19 09:15:00 PM,8.9,43.75,,,,,
1488,07/30/19 09:30:00 PM,8.9,43.63,,,,,
1489,07/30/19 09:45:00 PM,8.9,43.54,,,,,
1490,07/30/19 10:00:00 PM,8.9,43.45,,,,,
1491,07/30/19 10:15:00 PM,8.9,43.30,,,,,
1492,07/30/19 10:30:00 PM,8.9,43.23,,,,,
1493,07/30/19 10:45:00 PM,8.9,43.18,,,,,
1494,07/30/19 11:00:00 PM,8.9,43.09,,,,,
1495,07/30/19 11:15:00 PM,8.9,43.03,,,,,
1496,07/30/19 11:30:00 PM,8.9,43.00,,,,,
1497,07/30/19 11:45:00 PM,8.9,42.94,,,,,
1498,07/31/19 12:00:00 AM,8.9,42.89,,,,,
1499,07/31/19 12:15:00 AM,8.9,42.89,,,,,
1500,07/31/19 12:30:00 AM,8.2,42.85,,,,,
1501,07/31/19 12:45:00 AM,8.9,42.80,,,,,
1502,07/31/19 01:00:00 AM,8.9,42.78,,,,,
1503,07/31/19 01:15:00 AM,8.9,42.73,,,,,
1504,07/31/19 01:30:00 AM,8.9,42.69,,,,,
1505,07/31/19 01:45:00 AM,8.9,42.64,,,,,
1506,07/31/19 02:00:00 AM,8.9,42.57,,,,,
1507,07/31/19 02:15:00 AM,8.9,42.51,,,,,
1508,07/31/19 02:30:00 AM,8.9,42.48,,,,,
1509,07/31/19 02:45:00 AM,8.9,42.37,,,,,
1510,07/31/19 03:00:00 AM,8.9,42.24,,,,,
1511,07/31/19 03:15:00 AM,8.9,41.85,,,,,
1512,07/31/19 03:30:00 AM,8.9,41.65,,,,,
1513,07/31/19 03:45:00 AM,8.9,41.34,,,,,
1514,07/31/19 04:00:00 AM,8.9,40.78,,,,,
1515,07/31/19 04:15:00 AM,8.9,39.67,,,,,
1516,07/31/19 04:30:00 AM,8.6,39.13,,,,,
1517,07/31/19 04:45:00 AM,8.6,38.98,,,,,
1518,07/31/19 05:00:00 AM,8.6,39.09,,,,,
1519,07/31/19 05:15:00 AM,8.2,39.25,,,,,
1520,07/31/19 05:30:00 AM,8.6,39.36,,,,,
1521,07/31/19 05:45:00 AM,8.6,39.47,,,,,
1522,07/31/19 06:00:00 AM,8.2,39.43,,,,,
1523,07/31/19 06:15:00 AM,8.6,39.40,,,,,
1524,07/31/19 06:30:00 AM,8.6,39.47,,,,,
1525,07/31/19 06:45:00 AM,8.2,39.51,,,,,
1526,07/31/19 07:00:00 AM,8.6,39.58,,,,,
1527,07/31/19 07:15:00 AM,8.9,39.54,,,,,
1528,07/31/19 07:30:00 AM,8.2,39.36,,,,,
1529,07/31/19 07:45:00 AM,8.2,39.20,,,,,
1530,07/31/19 08:00:00 AM,9.0,39.11,,,,,
1531,07/31/19 08:15:00 AM,8.9,39.18,,,,,
1532,07/31/19 08:30:00 AM,8.9,39.25,,,,,
1533,07/31/19 08:45:00 AM,9.0,38.95,,,,,
1534,07/31/19 09:00:00 AM,9.0,39.11,,,,,
1535,07/31/19 09:15:00 AM,8.9,39.34,,,,,
1536,07/31/19 09:30:00 AM,8.9,39.56,,,,,
1537,07/31/19 09:45:00 AM,8.9,39.61,,,,,
1538,07/31/19 10:00:00 AM,8.9,39.78,,,,,
1539,07/31/19 10:15:00 AM,8.9,39.94,,,,,
1540,07/31/19 10:30:00 AM,8.6,40.03,,,,,
1541,07/31/19 10:45:00 AM,8.9,40.24,,,,,
1542,07/31/19 11:00:00 AM,8.9,40.39,,,,,
1543,07/31/19 11:15:00 AM,8.6,40.71,,,,,
1544,07/31/19 11:30:00 AM,8.6,41.02,,,,,
1545,07/31/19 11:45:00 AM,8.6,41.29,,,,,
1546,07/31/19 12:00:00 PM,8.6,41.67,,,,,
1547,07/31/19 12:15:00 PM,8.6,41.97,,,,,
1548,07/31/19 12:30:00 PM,8.6,42.04,,,,,
1549,07/31/19 12:45:00 PM,8.6,42.17,,,,,
1550,07/31/19 01:00:00 PM,8.6,42.21,,,,,
1551,07/31/19 01:15:00 PM,8.6,42.33,,,,,
1552,07/31/19 01:30:00 PM,8.2,42.42,,,,,
1553,07/31/19 01:45:00 PM,8.5,42.42,,,,,
1554,07/31/19 02:00:00 PM,8.2,42.71,,,,,
1555,07/31/19 02:15:00 PM,8.5,43.41,,,,,
1556,07/31/19 02:30:00 PM,8.5,44.15,,,,,
1557,07/31/19 02:45:00 PM,8.9,44.82,,,,,
1558,07/31/19 03:00:00 PM,8.5,45.45,,,,,
1559,07/31/19 03:15:00 PM,8.9,45.81,,,,,
1560,07/31/19 03:30:00 PM,8.9,46.31,,,,,
1561,07/31/19 03:45:00 PM,8.9,46.99,,,,,
1562,07/31/19 04:00:00 PM,8.9,47.12,,,,,
1563,07/31/19 04:15:00 PM,8.9,46.90,,,,,
1564,07/31/19 04:30:00 PM,8.1,46.67,,,,,
1565,07/31/19 04:45:00 PM,8.5,46.60,,,,,
1566,07/31/19 05:00:00 PM,8.5,46.35,,,,,
1567,07/31/19 05:15:00 PM,8.5,46.04,,,,,
1568,07/31/19 05:30:00 PM,8.5,45.77,,,,,
1569,07/31/19 05:45:00 PM,8.5,45.43,,,,,
1570,07/31/19 06:00:00 PM,8.5,45.10,,,,,
1571,07/31/19 06:15:00 PM,8.2,44.76,,,,,
1572,07/31/19 06:30:00 PM,8.5,44.44,,,,,
1573,07/31/19 06:45:00 PM,8.2,44.04,,,,,
1574,07/31/19 07:00:00 PM,8.5,43.75,,,,,
1575,07/31/19 07:15:00 PM,8.2,43.47,,,,,
1576,07/31/19 07:30:00 PM,8.5,43.23,,,,,
1577,07/31/19 07:45:00 PM,8.2,42.96,,,,,
1578,07/31/19 08:00:00 PM,8.2,42.73,,,,,
1579,07/31/19 08:15:00 PM,8.2,42.49,,,,,
1580,07/31/19 08:30:00 PM,8.6,42.33,,,,,
1581,07/31/19 08:45:00 PM,8.2,42.13,,,,,
1582,07/31/19 09:00:00 PM,8.6,42.04,,,,,
1583,07/31/19 09:15:00 PM,8.2,41.90,,,,,
1584,07/31/19 09:30:00 PM,8.6,41.79,,,,,
1585,07/31/19 09:45:00 PM,8.2,41.67,,,,,
1586,07/31/19 10:00:00 PM,8.2,41.58,,,,,
1587,07/31/19 10:15:00 PM,8.2,41.45,,,,,
1588,07/31/19 10:30:00 PM,8.2,41.38,,,,,
1589,07/31/19 10:45:00 PM,8.2,41.29,,,,,
1590,07/31/19 11:00:00 PM,8.2,41.14,,,,,
1591,07/31/19 11:15:00 PM,8.2,41.05,,,,,
1592,07/31/19 11:30:00 PM,8.2,41.00,,,,,
1593,07/31/19 11:45:00 PM,8.2,40.96,,,,,
1594,08/01/19 12:00:00 AM,8.6,40.91,,,,,
1595,08/01/19 12:15:00 AM,8.2,40.86,,,,,
1596,08/01/19 12:30:00 AM,8.2,40.82,,,,,
1597,08/01/19 12:45:00 AM,8.2,40.77,,,,,
1598,08/01/19 01:00:00 AM,8.2,40.68,,,,,
1599,08/01/19 01:15:00 AM,8.2,40.64,,,,,
1600,08/01/19 01:30:00 AM,8.6,40.55,,,,,
1601,08/01/19 01:45:00 AM,8.6,40.46,,,,,
1602,08/01/19 02:00:00 AM,8.2,40.39,,,,,
1603,08/01/19 02:15:00 AM,8.2,40.30,,,,,
1604,08/01/19 02:30:00 AM,8.6,40.23,,,,,
1605,08/01/19 02:45:00 AM,8.2,40.10,,,,,
1606,08/01/19 03:00:00 AM,8.6,40.06,,,,,
1607,08/01/19 03:15:00 AM,8.2,39.96,,,,,
1608,08/01/19 03:30:00 AM,8.2,39.88,,,,,
1609,08/01/19 03:45:00 AM,8.6,39.79,,,,,
1610,08/01/19 04:00:00 AM,8.2,39.72,,,,,
1611,08/01/19 04:15:00 AM,8.6,39.63,,,,,
1612,08/01/19 04:30:00 AM,8.6,39.51,,,,,
1613,08/01/19 04:45:00 AM,8.6,39.33,,,,,
1614,08/01/19 05:00:00 AM,8.6,39.11,,,,,
1615,08/01/19 05:15:00 AM,8.2,38.91,,,,,
1616,08/01/19 05:30:00 AM,8.2,38.73,,,,,
1617,08/01/19 05:45:00 AM,8.6,38.53,,,,,
1618,08/01/19 06:00:00 AM,8.2,38.35,,,,,
1619,08/01/19 06:15:00 AM,8.2,38.14,,,,,
1620,08/01/19 06:30:00 AM,8.2,37.94,,,,,
1621,08/01/19 06:45:00 AM,8.2,37.83,,,,,
1622,08/01/19 07:00:00 AM,8.2,37.76,,,,,
1623,08/01/19 07:15:00 AM,8.2,37.76,,,,,
1624,08/01/19 07:30:00 AM,8.2,37.83,,,,,
1625,08/01/19 07:45:00 AM,8.2,37.99,,,,,
1626,08/01/19 08:00:00 AM,8.2,38.16,,,,,
1627,08/01/19 08:15:00 AM,8.2,38.43,,,,,
1628,08/01/19 08:30:00 AM,8.2,38.77,,,,,
1629,08/01/19 08:45:00 AM,8.2,39.16,,,,,
1630,08/01/19 09:00:00 AM,8.2,39.67,,,,,
1631,08/01/19 09:15:00 AM,8.2,40.19,,,,,
1632,08/01/19 09:30:00 AM,8.6,41.00,,,,,
1633,08/01/19 09:45:00 AM,8.6,41.88,,,,,
1634,08/01/19 10:00:00 AM,8.5,42.94,,,,,
1635,08/01/19 10:15:00 AM,8.2,44.06,,,,,
1636,08/01/19 10:30:00 AM,8.5,45.14,,,,,
1637,08/01/19 10:45:00 AM,8.5,45.97,,,,,
1638,08/01/19 11:00:00 AM,8.5,46.74,,,,,
1639,08/01/19 11:15:00 AM,8.5,47.88,,,,,
1640,08/01/19 11:30:00 AM,8.5,48.56,,,,,
1641,08/01/19 11:45:00 AM,8.9,48.85,,,,,
1642,08/01/19 12:00:00 PM,8.5,49.19,,,,,
1643,08/01/19 12:15:00 PM,8.1,49.64,,,,,
1644,08/01/19 12:30:00 PM,8.9,49.64,,,,,
1645,08/01/19 12:45:00 PM,8.5,49.75,,,,,
1646,08/01/19 01:00:00 PM,8.5,49.68,,,,,
1647,08/01/19 01:15:00 PM,8.5,49.68,,,,,
1648,08/01/19 01:30:00 PM,8.5,49.75,,,,,
1649,08/01/19 01:45:00 PM,8.9,50.20,,,,,
1650,08/01/19 02:00:00 PM,8.1,50.68,,,,,
1651,08/01/19 02:15:00 PM,8.9,50.52,,,,,
1652,08/01/19 02:30:00 PM,8.9,50.31,,,,,
1653,08/01/19 02:45:00 PM,8.5,50.22,,,,,
1654,08/01/19 03:00:00 PM,8.9,50.16,,,,,
1655,08/01/19 03:15:00 PM,8.5,50.29,,,,,
1656,08/01/19 03:30:00 PM,8.9,51.03,,,,,
1657,08/01/19 03:45:00 PM,8.9,51.64,,,,,
1658,08/01/19 04:00:00 PM,123.9,51.93,,,,,
1659,08/01/19 04:15:00 PM,22.0,51.96,,,,,
1660,08/01/19 04:30:00 PM,11.1,51.94,,,,,
1661,08/01/19 04:45:00 PM,8.9,51.75,,,,,
1662,08/01/19 05:00:00 PM,8.9,51.80,,,,,
1663,08/01/19 05:15:00 PM,8.9,51.57,,,,,
1664,08/01/19 05:30:00 PM,8.9,51.17,,,,,
1665,08/01/19 05:45:00 PM,8.9,50.68,,,,,
1666,08/01/19 06:00:00 PM,8.9,50.20,,,,,
1667,08/01/19 06:15:00 PM,8.9,49.77,,,,,
1668,08/01/19 06:30:00 PM,8.9,49.37,,,,,
1669,08/01/19 06:45:00 PM,8.9,49.01,,,,,
1670,08/01/19 07:00:00 PM,8.9,48.67,,,,,
1671,08/01/19 07:15:00 PM,8.9,48.36,,,,,
1672,08/01/19 07:30:00 PM,8.9,48.09,,,,,
1673,08/01/19 07:45:00 PM,8.9,47.80,,,,,
1674,08/01/19 08:00:00 PM,8.9,47.57,,,,,
1675,08/01/19 08:15:00 PM,8.9,47.32,,,,,
1676,08/01/19 08:30:00 PM,8.1,47.08,,,,,
1677,08/01/19 08:45:00 PM,8.9,46.85,,,,,
1678,08/01/19 09:00:00 PM,8.9,46.54,,,,,
1679,08/01/19 09:15:00 PM,8.9,46.31,,,,,
1680,08/01/19 09:30:00 PM,8.9,46.17,,,,,
1681,08/01/19 09:45:00 PM,8.9,46.00,,,,,
1682,08/01/19 10:00:00 PM,8.5,45.79,,,,,
1683,08/01/19 10:15:00 PM,8.9,45.59,,,,,
1684,08/01/19 10:30:00 PM,8.9,45.45,,,,,
1685,08/01/19 10:45:00 PM,8.9,45.34,,,,,
1686,08/01/19 11:00:00 PM,8.9,45.21,,,,,
1687,08/01/19 11:15:00 PM,8.9,45.10,,,,,
1688,08/01/19 11:30:00 PM,8.9,45.00,,,,,
1689,08/01/19 11:45:00 PM,8.9,44.94,,,,,
1690,08/02/19 12:00:00 AM,8.9,44.80,,,,,
1691,08/02/19 12:15:00 AM,8.9,44.73,,,,,
1692,08/02/19 12:30:00 AM,8.9,44.62,,,,,
1693,08/02/19 12:45:00 AM,8.9,44.58,,,,,
1694,08/02/19 01:00:00 AM,8.9,44.51,,,,,
1695,08/02/19 01:15:00 AM,8.9,44.46,,,,,
1696,08/02/19 01:30:00 AM,8.9,44.38,,,,,
1697,08/02/19 01:45:00 AM,8.9,44.35,,,,,
1698,08/02/19 02:00:00 AM,8.9,44.28,,,,,
1699,08/02/19 02:15:00 AM,8.9,44.17,,,,,
1700,08/02/19 02:30:00 AM,8.9,44.13,,,,,
1701,08/02/19 02:45:00 AM,8.9,44.06,,,,,
1702,08/02/19 03:00:00 AM,8.9,44.01,,,,,
1703,08/02/19 03:15:00 AM,8.9,43.97,,,,,
1704,08/02/19 03:30:00 AM,8.9,43.90,,,,,
1705,08/02/19 03:45:00 AM,8.9,43.79,,,,,
1706,08/02/19 04:00:00 AM,8.9,43.72,,,,,
1707,08/02/19 04:15:00 AM,8.9,43.65,,,,,
1708,08/02/19 04:30:00 AM,8.9,43.59,,,,,
1709,08/02/19 04:45:00 AM,8.9,43.48,,,,,
1710,08/02/19 05:00:00 AM,8.9,43.41,,,,,
1711,08/02/19 05:15:00 AM,8.9,43.41,,,,,
1712,08/02/19 05:30:00 AM,8.9,43.30,,,,,
1713,08/02/19 05:45:00 AM,8.9,43.23,,,,,
1714,08/02/19 06:00:00 AM,8.9,43.20,,,,,
1715,08/02/19 06:15:00 AM,8.9,43.16,,,,,
1716,08/02/19 06:30:00 AM,8.9,43.11,,,,,
1717,08/02/19 06:45:00 AM,8.9,43.07,,,,,
1718,08/02/19 07:00:00 AM,8.9,43.03,,,,,
1719,08/02/19 07:15:00 AM,8.9,43.07,,,,,
1720,08/02/19 07:30:00 AM,8.9,43.09,,,,,
1721,08/02/19 07:45:00 AM,8.9,43.11,,,,,
1722,08/02/19 08:00:00 AM,8.9,43.16,,,,,
1723,08/02/19 08:15:00 AM,8.9,43.30,,,,,
1724,08/02/19 08:30:00 AM,8.9,43.45,,,,,
1725,08/02/19 08:45:00 AM,8.9,43.63,,,,,
1726,08/02/19 09:00:00 AM,8.9,43.90,,,,,
1727,08/02/19 09:15:00 AM,8.9,44.06,,,,,
1728,08/02/19 09:30:00 AM,8.9,44.29,,,,,
1729,08/02/19 09:45:00 AM,8.9,44.65,,,,,
1730,08/02/19 10:00:00 AM,8.9,44.96,,,,,
1731,08/02/19 10:15:00 AM,8.9,45.25,,,,,
1732,08/02/19 10:30:00 AM,8.9,45.63,,,,,
1733,08/02/19 10:45:00 AM,8.9,45.97,,,,,
1734,08/02/19 11:00:00 AM,8.9,46.42,,,,,
1735,08/02/19 11:15:00 AM,8.9,47.25,,,,,
1736,08/02/19 11:30:00 AM,8.9,47.91,,,,,
1737,08/02/19 11:45:00 AM,8.9,48.02,,,,,
1738,08/02/19 12:00:00 PM,8.9,48.36,,,,,
1739,08/02/19 12:15:00 PM,8.9,48.79,,,,,
1740,08/02/19 12:30:00 PM,8.9,48.88,,,,,
1741,08/02/19 12:45:00 PM,8.9,49.68,,,,,
1742,08/02/19 01:00:00 PM,8.9,50.45,,,,,
1743,08/02/19 01:15:00 PM,8.9,51.21,,,,,
1744,08/02/19 01:30:00 PM,8.9,51.33,,,,,
1745,08/02/19 01:45:00 PM,8.9,51.40,,,,,
1746,08/02/19 02:00:00 PM,89.6,51.28,,,,,
1747,08/02/19 02:12:41 PM,,,,Logged,,,
1748,08/02/19 02:12:58 PM,,,,,Logged,,
1749,08/02/19 02:13:51 PM,,,Logged,,,,
1750,08/02/19 02:15:00 PM,13.0,50.90,,,,,
1751,08/02/19 02:30:00 PM,8.9,50.83,,,,,
1752,08/02/19 02:45:00 PM,9.6,50.76,,,,,
1753,08/02/19 03:00:00 PM,8.9,50.58,,,,,
1754,08/02/19 03:15:00 PM,8.9,50.43,,,,,
1755,08/02/19 03:30:00 PM,8.9,50.59,,,,,
1756,08/02/19 03:45:00 PM,8.9,50.47,,,,,
1757,08/02/19 04:00:00 PM,9.2,50.27,,,,,
1758,08/02/19 04:15:00 PM,9.6,50.23,,,,,
1759,08/02/19 04:30:00 PM,8.9,49.98,,,,,
1760,08/02/19 04:45:00 PM,8.9,49.71,,,,,
1761,08/02/19 05:00:00 PM,8.9,49.41,,,,,
1762,08/02/19 05:15:00 PM,9.6,49.23,,,,,
1763,08/02/19 05:30:00 PM,8.9,48.96,,,,,
1764,08/02/19 05:45:00 PM,8.9,48.72,,,,,
1765,08/02/19 06:00:00 PM,8.9,48.47,,,,,
1766,08/02/19 06:15:00 PM,8.9,48.20,,,,,
1767,08/02/19 06:30:00 PM,9.3,47.95,,,,,
1768,08/02/19 06:45:00 PM,9.6,47.68,,,,,
1769,08/02/19 07:00:00 PM,9.6,47.50,,,,,
1770,08/02/19 07:15:00 PM,9.6,47.30,,,,,
1771,08/02/19 07:30:00 PM,8.9,47.12,,,,,
1772,08/02/19 07:45:00 PM,8.9,46.90,,,,,
1773,08/02/19 08:00:00 PM,9.6,46.71,,,,,
1774,08/02/19 08:15:00 PM,8.9,46.53,,,,,
1775,08/02/19 08:30:00 PM,9.3,46.35,,,,,
1776,08/02/19 08:45:00 PM,8.9,46.24,,,,,
1777,08/02/19 09:00:00 PM,9.7,46.08,,,,,
1778,08/02/19 09:15:00 PM,8.9,45.93,,,,,
1779,08/02/19 09:30:00 PM,8.9,45.81,,,,,
1780,08/02/19 09:45:00 PM,9.7,45.70,,,,,
1781,08/02/19 10:00:00 PM,9.7,45.57,,,,,
