"Plot Title: EC 3"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636126, SEN S/N: 20636126, LBL: Conductivity)","Temp, °F (LGR S/N: 20636126, SEN S/N: 20636126)","Coupler Detached (LGR S/N: 20636126)","Coupler Attached (LGR S/N: 20636126)","Host Connected (LGR S/N: 20636126)","Stopped (LGR S/N: 20636126)","End Of File (LGR S/N: 20636126)"
1362,07/26/19 06:30:00 PM,4.0,47.43,,,,,
1363,07/26/19 06:45:00 PM,4.8,47.19,,,,,
1364,07/26/19 07:00:00 PM,4.0,46.96,,,,,
1365,07/26/19 07:15:00 PM,4.0,46.76,,,,,
1366,07/26/19 07:30:00 PM,4.8,46.60,,,,,
1367,07/26/19 07:45:00 PM,4.0,46.36,,,,,
1368,07/26/19 08:00:00 PM,4.8,46.15,,,,,
1369,07/26/19 08:15:00 PM,4.0,45.93,,,,,
1370,07/26/19 08:30:00 PM,4.8,45.73,,,,,
1371,07/26/19 08:45:00 PM,4.0,45.52,,,,,
1372,07/26/19 09:00:00 PM,4.4,45.32,,,,,
1373,07/26/19 09:15:00 PM,4.1,45.14,,,,,
1374,07/26/19 09:30:00 PM,4.1,44.96,,,,,
1375,07/26/19 09:45:00 PM,4.1,44.80,,,,,
1376,07/26/19 10:00:00 PM,4.1,44.71,,,,,
1377,07/26/19 10:15:00 PM,4.1,44.56,,,,,
1378,07/26/19 10:30:00 PM,4.1,44.37,,,,,
1379,07/26/19 10:45:00 PM,4.1,44.24,,,,,
1380,07/26/19 11:00:00 PM,4.1,44.11,,,,,
1381,07/26/19 11:15:00 PM,4.8,43.99,,,,,
1382,07/26/19 11:30:00 PM,4.1,43.84,,,,,
1383,07/26/19 11:45:00 PM,4.1,43.75,,,,,
1384,07/27/19 12:00:00 AM,4.4,43.65,,,,,
1385,07/27/19 12:15:00 AM,4.1,43.54,,,,,
1386,07/27/19 12:30:00 AM,4.1,43.41,,,,,
1387,07/27/19 12:45:00 AM,4.1,43.29,,,,,
1388,07/27/19 01:00:00 AM,4.4,43.21,,,,,
1389,07/27/19 01:15:00 AM,4.1,43.11,,,,,
1390,07/27/19 01:30:00 AM,4.1,43.00,,,,,
1391,07/27/19 01:45:00 AM,4.1,42.93,,,,,
1392,07/27/19 02:00:00 AM,4.1,42.82,,,,,
1393,07/27/19 02:15:00 AM,4.1,42.75,,,,,
1394,07/27/19 02:30:00 AM,4.4,42.69,,,,,
1395,07/27/19 02:45:00 AM,4.4,42.62,,,,,
1396,07/27/19 03:00:00 AM,4.1,42.57,,,,,
1397,07/27/19 03:15:00 AM,4.8,42.49,,,,,
1398,07/27/19 03:30:00 AM,4.8,42.42,,,,,
1399,07/27/19 03:45:00 AM,4.1,42.35,,,,,
1400,07/27/19 04:00:00 AM,4.4,42.26,,,,,
1401,07/27/19 04:15:00 AM,4.8,42.19,,,,,
1402,07/27/19 04:30:00 AM,4.4,42.13,,,,,
1403,07/27/19 04:45:00 AM,4.8,42.10,,,,,
1404,07/27/19 05:00:00 AM,4.1,42.04,,,,,
1405,07/27/19 05:15:00 AM,4.1,41.97,,,,,
1406,07/27/19 05:30:00 AM,4.1,41.90,,,,,
1407,07/27/19 05:45:00 AM,4.1,41.86,,,,,
1408,07/27/19 06:00:00 AM,4.1,41.81,,,,,
1409,07/27/19 06:15:00 AM,4.1,41.74,,,,,
1410,07/27/19 06:30:00 AM,4.1,41.68,,,,,
1411,07/27/19 06:45:00 AM,4.1,41.65,,,,,
1412,07/27/19 07:00:00 AM,4.1,41.61,,,,,
1413,07/27/19 07:15:00 AM,4.1,41.52,,,,,
1414,07/27/19 07:30:00 AM,4.1,41.58,,,,,
1415,07/27/19 07:45:00 AM,4.4,41.54,,,,,
1416,07/27/19 08:00:00 AM,4.1,41.58,,,,,
1417,07/27/19 08:15:00 AM,4.1,41.61,,,,,
1418,07/27/19 08:30:00 AM,4.4,41.67,,,,,
1419,07/27/19 08:45:00 AM,4.1,41.76,,,,,
1420,07/27/19 09:00:00 AM,4.1,41.88,,,,,
1421,07/27/19 09:15:00 AM,4.1,41.99,,,,,
1422,07/27/19 09:30:00 AM,4.1,42.19,,,,,
1423,07/27/19 09:45:00 AM,4.1,42.39,,,,,
1424,07/27/19 10:00:00 AM,4.8,42.60,,,,,
1425,07/27/19 10:15:00 AM,4.1,42.76,,,,,
1426,07/27/19 10:30:00 AM,4.1,42.96,,,,,
1427,07/27/19 10:45:00 AM,4.8,43.12,,,,,
1428,07/27/19 11:00:00 AM,4.4,43.48,,,,,
1429,07/27/19 11:15:00 AM,4.8,44.04,,,,,
1430,07/27/19 11:30:00 AM,4.8,44.58,,,,,
1431,07/27/19 11:45:00 AM,4.4,44.87,,,,,
1432,07/27/19 12:00:00 PM,4.8,45.10,,,,,
1433,07/27/19 12:15:00 PM,4.8,45.36,,,,,
1434,07/27/19 12:30:00 PM,4.8,45.54,,,,,
1435,07/27/19 12:45:00 PM,4.8,45.59,,,,,
1436,07/27/19 01:00:00 PM,4.8,45.86,,,,,
1437,07/27/19 01:15:00 PM,4.8,46.02,,,,,
1438,07/27/19 01:30:00 PM,4.8,45.97,,,,,
1439,07/27/19 01:45:00 PM,4.8,46.04,,,,,
1440,07/27/19 02:00:00 PM,4.8,46.53,,,,,
1441,07/27/19 02:15:00 PM,4.8,46.90,,,,,
1442,07/27/19 02:30:00 PM,4.4,47.41,,,,,
1443,07/27/19 02:45:00 PM,4.8,48.00,,,,,
1444,07/27/19 03:00:00 PM,4.8,48.51,,,,,
1445,07/27/19 03:15:00 PM,4.8,48.63,,,,,
1446,07/27/19 03:30:00 PM,4.8,48.56,,,,,
1447,07/27/19 03:45:00 PM,4.8,48.51,,,,,
1448,07/27/19 04:00:00 PM,4.8,48.47,,,,,
1449,07/27/19 04:15:00 PM,4.8,48.49,,,,,
1450,07/27/19 04:30:00 PM,4.8,48.47,,,,,
1451,07/27/19 04:45:00 PM,4.8,48.47,,,,,
1452,07/27/19 05:00:00 PM,4.8,48.43,,,,,
1453,07/27/19 05:15:00 PM,4.8,48.49,,,,,
1454,07/27/19 05:30:00 PM,4.8,48.47,,,,,
1455,07/27/19 05:45:00 PM,4.8,48.33,,,,,
1456,07/27/19 06:00:00 PM,4.8,48.15,,,,,
1457,07/27/19 06:15:00 PM,4.8,47.89,,,,,
1458,07/27/19 06:30:00 PM,5.2,47.62,,,,,
1459,07/27/19 06:45:00 PM,4.4,47.34,,,,,
1460,07/27/19 07:00:00 PM,4.8,47.07,,,,,
1461,07/27/19 07:15:00 PM,4.8,46.81,,,,,
1462,07/27/19 07:30:00 PM,4.8,46.60,,,,,
1463,07/27/19 07:45:00 PM,4.8,46.40,,,,,
1464,07/27/19 08:00:00 PM,4.8,46.15,,,,,
1465,07/27/19 08:15:00 PM,4.8,45.93,,,,,
1466,07/27/19 08:30:00 PM,4.8,45.73,,,,,
1467,07/27/19 08:45:00 PM,4.8,45.57,,,,,
1468,07/27/19 09:00:00 PM,4.8,45.37,,,,,
1469,07/27/19 09:15:00 PM,4.8,45.23,,,,,
1470,07/27/19 09:30:00 PM,4.8,45.03,,,,,
1471,07/27/19 09:45:00 PM,4.4,44.87,,,,,
1472,07/27/19 10:00:00 PM,4.4,44.67,,,,,
1473,07/27/19 10:15:00 PM,4.8,44.53,,,,,
1474,07/27/19 10:30:00 PM,4.8,44.35,,,,,
1475,07/27/19 10:45:00 PM,4.4,44.20,,,,,
1476,07/27/19 11:00:00 PM,4.4,44.11,,,,,
1477,07/27/19 11:15:00 PM,4.8,43.99,,,,,
1478,07/27/19 11:30:00 PM,4.4,43.86,,,,,
1479,07/27/19 11:45:00 PM,4.4,43.72,,,,,
1480,07/28/19 12:00:00 AM,4.4,43.65,,,,,
1481,07/28/19 12:15:00 AM,4.1,43.57,,,,,
1482,07/28/19 12:30:00 AM,4.8,43.48,,,,,
1483,07/28/19 12:45:00 AM,4.8,43.41,,,,,
1484,07/28/19 01:00:00 AM,4.8,43.34,,,,,
1485,07/28/19 01:15:00 AM,4.1,43.25,,,,,
1486,07/28/19 01:30:00 AM,4.1,43.14,,,,,
1487,07/28/19 01:45:00 AM,4.8,43.07,,,,,
1488,07/28/19 02:00:00 AM,4.1,42.98,,,,,
1489,07/28/19 02:15:00 AM,4.1,42.91,,,,,
1490,07/28/19 02:30:00 AM,4.1,42.82,,,,,
1491,07/28/19 02:45:00 AM,4.1,42.71,,,,,
1492,07/28/19 03:00:00 AM,4.1,42.62,,,,,
1493,07/28/19 03:15:00 AM,4.1,42.49,,,,,
1494,07/28/19 03:30:00 AM,4.1,42.39,,,,,
1495,07/28/19 03:45:00 AM,4.8,42.28,,,,,
1496,07/28/19 04:00:00 AM,4.1,42.19,,,,,
1497,07/28/19 04:15:00 AM,4.1,42.12,,,,,
1498,07/28/19 04:30:00 AM,4.1,42.04,,,,,
1499,07/28/19 04:45:00 AM,4.1,42.03,,,,,
1500,07/28/19 05:00:00 AM,4.1,41.97,,,,,
1501,07/28/19 05:15:00 AM,4.1,41.90,,,,,
1502,07/28/19 05:30:00 AM,4.1,41.86,,,,,
1503,07/28/19 05:45:00 AM,4.1,41.79,,,,,
1504,07/28/19 06:00:00 AM,4.1,41.74,,,,,
1505,07/28/19 06:15:00 AM,4.1,41.68,,,,,
1506,07/28/19 06:30:00 AM,4.1,41.61,,,,,
1507,07/28/19 06:45:00 AM,4.1,41.58,,,,,
1508,07/28/19 07:00:00 AM,4.1,41.50,,,,,
1509,07/28/19 07:15:00 AM,4.1,41.52,,,,,
1510,07/28/19 07:30:00 AM,4.1,41.52,,,,,
1511,07/28/19 07:45:00 AM,4.1,41.50,,,,,
1512,07/28/19 08:00:00 AM,4.1,41.58,,,,,
1513,07/28/19 08:15:00 AM,4.1,41.61,,,,,
1514,07/28/19 08:30:00 AM,4.8,41.68,,,,,
1515,07/28/19 08:45:00 AM,4.8,41.79,,,,,
1516,07/28/19 09:00:00 AM,4.8,41.95,,,,,
1517,07/28/19 09:15:00 AM,4.4,42.13,,,,,
1518,07/28/19 09:30:00 AM,4.4,42.31,,,,,
1519,07/28/19 09:45:00 AM,4.8,42.48,,,,,
1520,07/28/19 10:00:00 AM,4.4,42.76,,,,,
1521,07/28/19 10:15:00 AM,4.8,43.05,,,,,
1522,07/28/19 10:30:00 AM,4.4,43.34,,,,,
1523,07/28/19 10:45:00 AM,4.8,43.54,,,,,
1524,07/28/19 11:00:00 AM,4.8,43.92,,,,,
1525,07/28/19 11:15:00 AM,4.8,44.42,,,,,
1526,07/28/19 11:30:00 AM,4.8,45.10,,,,,
1527,07/28/19 11:45:00 AM,4.8,45.79,,,,,
1528,07/28/19 12:00:00 PM,4.8,46.54,,,,,
1529,07/28/19 12:15:00 PM,4.8,47.41,,,,,
1530,07/28/19 12:30:00 PM,4.8,47.97,,,,,
1531,07/28/19 12:45:00 PM,4.8,48.36,,,,,
1532,07/28/19 01:00:00 PM,4.8,48.90,,,,,
1533,07/28/19 01:15:00 PM,4.8,49.46,,,,,
1534,07/28/19 01:30:00 PM,5.5,49.87,,,,,
1535,07/28/19 01:45:00 PM,4.8,50.36,,,,,
1536,07/28/19 02:00:00 PM,5.5,50.74,,,,,
1537,07/28/19 02:15:00 PM,5.5,51.01,,,,,
1538,07/28/19 02:30:00 PM,5.5,51.31,,,,,
1539,07/28/19 02:45:00 PM,5.5,51.53,,,,,
1540,07/28/19 03:00:00 PM,5.5,51.96,,,,,
1541,07/28/19 03:15:00 PM,5.5,52.48,,,,,
1542,07/28/19 03:30:00 PM,5.5,52.86,,,,,
1543,07/28/19 03:45:00 PM,5.5,52.90,,,,,
1544,07/28/19 04:00:00 PM,5.5,52.72,,,,,
1545,07/28/19 04:15:00 PM,5.5,52.48,,,,,
1546,07/28/19 04:30:00 PM,5.5,52.21,,,,,
1547,07/28/19 04:45:00 PM,5.5,51.85,,,,,
1548,07/28/19 05:00:00 PM,5.5,51.49,,,,,
1549,07/28/19 05:15:00 PM,5.5,51.10,,,,,
1550,07/28/19 05:30:00 PM,5.5,50.68,,,,,
1551,07/28/19 05:45:00 PM,5.5,50.29,,,,,
1552,07/28/19 06:00:00 PM,5.5,49.89,,,,,
1553,07/28/19 06:15:00 PM,5.5,49.46,,,,,
1554,07/28/19 06:30:00 PM,4.8,49.03,,,,,
1555,07/28/19 06:45:00 PM,5.5,48.61,,,,,
1556,07/28/19 07:00:00 PM,5.5,48.22,,,,,
1557,07/28/19 07:15:00 PM,4.8,47.89,,,,,
1558,07/28/19 07:30:00 PM,4.8,47.55,,,,,
1559,07/28/19 07:45:00 PM,4.8,47.32,,,,,
1560,07/28/19 08:00:00 PM,4.8,47.07,,,,,
1561,07/28/19 08:15:00 PM,4.8,46.81,,,,,
1562,07/28/19 08:30:00 PM,4.8,46.60,,,,,
1563,07/28/19 08:45:00 PM,4.8,46.36,,,,,
1564,07/28/19 09:00:00 PM,4.8,46.17,,,,,
1565,07/28/19 09:15:00 PM,4.8,45.97,,,,,
1566,07/28/19 09:30:00 PM,4.8,45.82,,,,,
1567,07/28/19 09:45:00 PM,4.8,45.64,,,,,
1568,07/28/19 10:00:00 PM,4.8,45.46,,,,,
1569,07/28/19 10:15:00 PM,4.8,45.32,,,,,
1570,07/28/19 10:30:00 PM,4.8,45.18,,,,,
1571,07/28/19 10:45:00 PM,4.8,45.07,,,,,
1572,07/28/19 11:00:00 PM,4.8,44.92,,,,,
1573,07/28/19 11:15:00 PM,4.8,44.80,,,,,
1574,07/28/19 11:30:00 PM,4.8,44.65,,,,,
1575,07/28/19 11:45:00 PM,4.8,44.51,,,,,
1576,07/29/19 12:00:00 AM,4.4,44.38,,,,,
1577,07/29/19 12:15:00 AM,4.8,44.28,,,,,
1578,07/29/19 12:30:00 AM,4.8,44.06,,,,,
1579,07/29/19 12:45:00 AM,4.8,43.79,,,,,
1580,07/29/19 01:00:00 AM,4.4,43.61,,,,,
1581,07/29/19 01:15:00 AM,4.8,43.47,,,,,
1582,07/29/19 01:30:00 AM,4.8,43.39,,,,,
1583,07/29/19 01:45:00 AM,4.8,43.29,,,,,
1584,07/29/19 02:00:00 AM,4.8,43.21,,,,,
1585,07/29/19 02:15:00 AM,4.4,43.11,,,,,
1586,07/29/19 02:30:00 AM,4.8,42.96,,,,,
1587,07/29/19 02:45:00 AM,4.8,42.76,,,,,
1588,07/29/19 03:00:00 AM,4.8,42.62,,,,,
1589,07/29/19 03:15:00 AM,4.4,42.49,,,,,
1590,07/29/19 03:30:00 AM,4.4,42.46,,,,,
1591,07/29/19 03:45:00 AM,4.1,42.39,,,,,
1592,07/29/19 04:00:00 AM,4.1,42.28,,,,,
1593,07/29/19 04:15:00 AM,4.8,42.19,,,,,
1594,07/29/19 04:30:00 AM,4.1,42.10,,,,,
1595,07/29/19 04:45:00 AM,4.8,42.03,,,,,
1596,07/29/19 05:00:00 AM,4.8,41.92,,,,,
1597,07/29/19 05:15:00 AM,4.4,41.83,,,,,
1598,07/29/19 05:30:00 AM,4.8,41.76,,,,,
1599,07/29/19 05:45:00 AM,4.1,41.61,,,,,
1600,07/29/19 06:00:00 AM,4.1,41.50,,,,,
1601,07/29/19 06:15:00 AM,4.1,41.40,,,,,
1602,07/29/19 06:30:00 AM,4.1,41.25,,,,,
1603,07/29/19 06:45:00 AM,4.8,41.09,,,,,
1604,07/29/19 07:00:00 AM,4.1,40.93,,,,,
1605,07/29/19 07:15:00 AM,4.1,40.78,,,,,
1606,07/29/19 07:30:00 AM,4.1,40.71,,,,,
1607,07/29/19 07:45:00 AM,4.8,40.64,,,,,
1608,07/29/19 08:00:00 AM,4.8,40.68,,,,,
1609,07/29/19 08:15:00 AM,4.1,40.78,,,,,
1610,07/29/19 08:30:00 AM,4.1,40.93,,,,,
1611,07/29/19 08:45:00 AM,4.1,41.38,,,,,
1612,07/29/19 09:00:00 AM,4.1,42.06,,,,,
1613,07/29/19 09:15:00 AM,4.4,42.84,,,,,
1614,07/29/19 09:30:00 AM,4.4,43.70,,,,,
1615,07/29/19 09:45:00 AM,4.8,44.60,,,,,
1616,07/29/19 10:00:00 AM,4.8,45.59,,,,,
1617,07/29/19 10:15:00 AM,4.8,46.62,,,,,
1618,07/29/19 10:30:00 AM,4.8,47.70,,,,,
1619,07/29/19 10:45:00 AM,4.8,48.83,,,,,
1620,07/29/19 11:00:00 AM,4.8,49.93,,,,,
1621,07/29/19 11:15:00 AM,4.8,51.04,,,,,
1622,07/29/19 11:30:00 AM,4.8,52.20,,,,,
1623,07/29/19 11:45:00 AM,5.5,53.35,,,,,
1624,07/29/19 12:00:00 PM,5.5,54.45,,,,,
1625,07/29/19 12:15:00 PM,6.3,55.45,,,,,
1626,07/29/19 12:30:00 PM,5.9,56.35,,,,,
1627,07/29/19 12:45:00 PM,6.2,57.18,,,,,
1628,07/29/19 01:00:00 PM,6.2,57.79,,,,,
1629,07/29/19 01:15:00 PM,6.2,58.23,,,,,
1630,07/29/19 01:30:00 PM,6.2,58.50,,,,,
1631,07/29/19 01:45:00 PM,6.2,58.39,,,,,
1632,07/29/19 02:00:00 PM,5.9,58.08,,,,,
1633,07/29/19 02:15:00 PM,5.5,57.72,,,,,
1634,07/29/19 02:30:00 PM,5.5,57.11,,,,,
1635,07/29/19 02:45:00 PM,4.7,56.50,,,,,
1636,07/29/19 03:00:00 PM,5.5,55.94,,,,,
1637,07/29/19 03:15:00 PM,5.5,55.44,,,,,
1638,07/29/19 03:30:00 PM,4.8,55.09,,,,,
1639,07/29/19 03:45:00 PM,5.5,54.61,,,,,
1640,07/29/19 04:00:00 PM,4.8,54.21,,,,,
1641,07/29/19 04:15:00 PM,4.8,54.16,,,,,
1642,07/29/19 04:30:00 PM,4.8,54.09,,,,,
1643,07/29/19 04:45:00 PM,5.5,53.74,,,,,
1644,07/29/19 05:00:00 PM,4.8,53.49,,,,,
1645,07/29/19 05:15:00 PM,4.8,53.13,,,,,
1646,07/29/19 05:30:00 PM,4.8,52.70,,,,,
1647,07/29/19 05:45:00 PM,4.8,52.29,,,,,
1648,07/29/19 06:00:00 PM,4.8,51.89,,,,,
1649,07/29/19 06:15:00 PM,4.8,51.46,,,,,
1650,07/29/19 06:30:00 PM,4.8,51.12,,,,,
1651,07/29/19 06:45:00 PM,4.8,50.74,,,,,
1652,07/29/19 07:00:00 PM,4.8,50.43,,,,,
1653,07/29/19 07:15:00 PM,4.8,50.11,,,,,
1654,07/29/19 07:30:00 PM,4.8,49.82,,,,,
1655,07/29/19 07:45:00 PM,4.8,49.57,,,,,
1656,07/29/19 08:00:00 PM,4.8,49.35,,,,,
1657,07/29/19 08:15:00 PM,4.8,49.10,,,,,
1658,07/29/19 08:30:00 PM,4.8,48.85,,,,,
1659,07/29/19 08:45:00 PM,4.8,48.51,,,,,
1660,07/29/19 09:00:00 PM,4.8,48.13,,,,,
1661,07/29/19 09:15:00 PM,4.8,47.75,,,,,
1662,07/29/19 09:30:00 PM,4.8,47.39,,,,,
1663,07/29/19 09:45:00 PM,4.8,47.05,,,,,
1664,07/29/19 10:00:00 PM,4.8,46.76,,,,,
1665,07/29/19 10:15:00 PM,4.8,46.45,,,,,
1666,07/29/19 10:30:00 PM,4.8,46.18,,,,,
1667,07/29/19 10:45:00 PM,4.8,45.93,,,,,
1668,07/29/19 11:00:00 PM,4.8,45.68,,,,,
1669,07/29/19 11:15:00 PM,4.4,45.45,,,,,
1670,07/29/19 11:30:00 PM,4.8,45.21,,,,,
1671,07/29/19 11:45:00 PM,4.8,44.94,,,,,
1672,07/30/19 12:00:00 AM,4.1,44.71,,,,,
1673,07/30/19 12:15:00 AM,4.4,44.51,,,,,
1674,07/30/19 12:30:00 AM,4.1,44.28,,,,,
1675,07/30/19 12:45:00 AM,4.8,44.11,,,,,
1676,07/30/19 01:00:00 AM,4.1,43.90,,,,,
1677,07/30/19 01:15:00 AM,4.8,43.77,,,,,
1678,07/30/19 01:30:00 AM,4.1,43.63,,,,,
1679,07/30/19 01:45:00 AM,4.1,43.47,,,,,
1680,07/30/19 02:00:00 AM,4.1,43.34,,,,,
1681,07/30/19 02:15:00 AM,4.8,43.21,,,,,
1682,07/30/19 02:30:00 AM,4.1,43.07,,,,,
1683,07/30/19 02:45:00 AM,4.8,42.96,,,,,
1684,07/30/19 03:00:00 AM,4.1,42.82,,,,,
1685,07/30/19 03:15:00 AM,4.1,42.64,,,,,
1686,07/30/19 03:30:00 AM,4.1,42.49,,,,,
1687,07/30/19 03:45:00 AM,4.1,42.35,,,,,
1688,07/30/19 04:00:00 AM,4.8,42.19,,,,,
1689,07/30/19 04:15:00 AM,4.1,42.10,,,,,
1690,07/30/19 04:30:00 AM,4.1,41.95,,,,,
1691,07/30/19 04:45:00 AM,4.1,41.83,,,,,
1692,07/30/19 05:00:00 AM,4.1,41.74,,,,,
1693,07/30/19 05:15:00 AM,4.8,41.65,,,,,
1694,07/30/19 05:30:00 AM,4.1,41.58,,,,,
1695,07/30/19 05:45:00 AM,4.1,41.50,,,,,
1696,07/30/19 06:00:00 AM,4.1,41.40,,,,,
1697,07/30/19 06:15:00 AM,4.1,41.36,,,,,
1698,07/30/19 06:30:00 AM,4.1,41.25,,,,,
1699,07/30/19 06:45:00 AM,4.1,41.22,,,,,
1700,07/30/19 07:00:00 AM,4.1,41.16,,,,,
1701,07/30/19 07:15:00 AM,4.1,41.18,,,,,
1702,07/30/19 07:30:00 AM,4.1,41.18,,,,,
1703,07/30/19 07:45:00 AM,4.1,41.29,,,,,
1704,07/30/19 08:00:00 AM,4.1,41.40,,,,,
1705,07/30/19 08:15:00 AM,4.1,41.52,,,,,
1706,07/30/19 08:30:00 AM,4.1,41.67,,,,,
1707,07/30/19 08:45:00 AM,4.1,41.79,,,,,
1708,07/30/19 09:00:00 AM,4.8,41.99,,,,,
1709,07/30/19 09:15:00 AM,4.4,42.21,,,,,
1710,07/30/19 09:30:00 AM,4.8,42.53,,,,,
1711,07/30/19 09:45:00 AM,4.4,42.82,,,,,
1712,07/30/19 10:00:00 AM,4.8,43.20,,,,,
1713,07/30/19 10:15:00 AM,4.8,43.70,,,,,
1714,07/30/19 10:30:00 AM,4.8,44.29,,,,,
1715,07/30/19 10:45:00 AM,4.8,44.94,,,,,
1716,07/30/19 11:00:00 AM,4.8,45.50,,,,,
1717,07/30/19 11:15:00 AM,4.8,46.09,,,,,
1718,07/30/19 11:30:00 AM,4.8,46.56,,,,,
1719,07/30/19 11:45:00 AM,4.8,47.07,,,,,
1720,07/30/19 12:00:00 PM,4.8,47.61,,,,,
1721,07/30/19 12:15:00 PM,5.5,48.13,,,,,
1722,07/30/19 12:30:00 PM,4.8,48.87,,,,,
1723,07/30/19 12:45:00 PM,5.5,49.66,,,,,
1724,07/30/19 01:00:00 PM,4.8,50.22,,,,,
1725,07/30/19 01:15:00 PM,4.8,50.45,,,,,
1726,07/30/19 01:30:00 PM,5.5,50.45,,,,,
1727,07/30/19 01:45:00 PM,4.8,50.54,,,,,
1728,07/30/19 02:00:00 PM,5.5,50.43,,,,,
1729,07/30/19 02:15:00 PM,5.2,50.18,,,,,
1730,07/30/19 02:30:00 PM,5.5,49.89,,,,,
1731,07/30/19 02:45:00 PM,4.8,49.66,,,,,
1732,07/30/19 03:00:00 PM,5.5,49.39,,,,,
1733,07/30/19 03:15:00 PM,5.5,49.10,,,,,
1734,07/30/19 03:30:00 PM,4.8,48.85,,,,,
1735,07/30/19 03:45:00 PM,4.8,48.58,,,,,
1736,07/30/19 04:00:00 PM,4.8,48.34,,,,,
1737,07/30/19 04:15:00 PM,5.5,48.11,,,,,
1738,07/30/19 04:30:00 PM,4.8,47.89,,,,,
1739,07/30/19 04:45:00 PM,4.8,47.70,,,,,
1740,07/30/19 05:00:00 PM,4.8,47.41,,,,,
1741,07/30/19 05:15:00 PM,4.8,47.14,,,,,
1742,07/30/19 05:30:00 PM,4.8,46.90,,,,,
1743,07/30/19 05:45:00 PM,4.8,46.69,,,,,
1744,07/30/19 06:00:00 PM,4.8,46.47,,,,,
1745,07/30/19 06:15:00 PM,4.8,46.26,,,,,
1746,07/30/19 06:30:00 PM,4.8,46.04,,,,,
1747,07/30/19 06:45:00 PM,4.8,45.82,,,,,
1748,07/30/19 07:00:00 PM,4.8,45.59,,,,,
1749,07/30/19 07:15:00 PM,4.8,45.36,,,,,
1750,07/30/19 07:30:00 PM,4.8,45.16,,,,,
1751,07/30/19 07:45:00 PM,4.8,45.00,,,,,
1752,07/30/19 08:00:00 PM,4.8,44.78,,,,,
1753,07/30/19 08:15:00 PM,4.8,44.64,,,,,
1754,07/30/19 08:30:00 PM,4.4,44.46,,,,,
1755,07/30/19 08:45:00 PM,4.8,44.31,,,,,
1756,07/30/19 09:00:00 PM,4.8,44.19,,,,,
1757,07/30/19 09:15:00 PM,4.8,44.08,,,,,
1758,07/30/19 09:30:00 PM,4.8,43.97,,,,,
1759,07/30/19 09:45:00 PM,4.8,43.90,,,,,
1760,07/30/19 10:00:00 PM,4.8,43.75,,,,,
1761,07/30/19 10:15:00 PM,4.8,43.65,,,,,
1762,07/30/19 10:30:00 PM,4.8,43.57,,,,,
1763,07/30/19 10:45:00 PM,4.8,43.48,,,,,
1764,07/30/19 11:00:00 PM,4.8,43.41,,,,,
1765,07/30/19 11:15:00 PM,4.8,43.36,,,,,
1766,07/30/19 11:30:00 PM,4.8,43.32,,,,,
1767,07/30/19 11:45:00 PM,4.8,43.25,,,,,
1768,07/31/19 12:00:00 AM,4.8,43.20,,,,,
1769,07/31/19 12:15:00 AM,4.8,43.14,,,,,
1770,07/31/19 12:30:00 AM,4.8,43.12,,,,,
1771,07/31/19 12:45:00 AM,4.8,43.07,,,,,
1772,07/31/19 01:00:00 AM,4.8,43.05,,,,,
1773,07/31/19 01:15:00 AM,4.8,43.00,,,,,
1774,07/31/19 01:30:00 AM,4.8,42.98,,,,,
1775,07/31/19 01:45:00 AM,4.8,42.93,,,,,
1776,07/31/19 02:00:00 AM,4.8,42.89,,,,,
1777,07/31/19 02:15:00 AM,4.8,42.84,,,,,
1778,07/31/19 02:30:00 AM,4.8,42.78,,,,,
1779,07/31/19 02:45:00 AM,4.8,42.71,,,,,
1780,07/31/19 03:00:00 AM,4.8,42.64,,,,,
1781,07/31/19 03:15:00 AM,4.4,42.48,,,,,
1782,07/31/19 03:30:00 AM,4.4,42.28,,,,,
1783,07/31/19 03:45:00 AM,4.8,42.03,,,,,
1784,07/31/19 04:00:00 AM,4.8,41.68,,,,,
1785,07/31/19 04:15:00 AM,4.8,41.04,,,,,
1786,07/31/19 04:30:00 AM,4.5,40.37,,,,,
1787,07/31/19 04:45:00 AM,4.1,39.65,,,,,
1788,07/31/19 05:00:00 AM,4.8,39.40,,,,,
1789,07/31/19 05:15:00 AM,4.1,39.40,,,,,
1790,07/31/19 05:30:00 AM,4.1,39.49,,,,,
1791,07/31/19 05:45:00 AM,4.1,39.56,,,,,
1792,07/31/19 06:00:00 AM,4.1,39.58,,,,,
1793,07/31/19 06:15:00 AM,4.1,39.60,,,,,
1794,07/31/19 06:30:00 AM,4.1,39.60,,,,,
1795,07/31/19 06:45:00 AM,4.1,39.63,,,,,
1796,07/31/19 07:00:00 AM,4.1,39.70,,,,,
1797,07/31/19 07:15:00 AM,4.1,39.72,,,,,
1798,07/31/19 07:30:00 AM,4.1,39.72,,,,,
1799,07/31/19 07:45:00 AM,4.1,39.58,,,,,
1800,07/31/19 08:00:00 AM,4.1,39.40,,,,,
1801,07/31/19 08:15:00 AM,4.1,39.36,,,,,
1802,07/31/19 08:30:00 AM,4.5,39.40,,,,,
1803,07/31/19 08:45:00 AM,4.5,39.36,,,,,
1804,07/31/19 09:00:00 AM,4.1,39.22,,,,,
1805,07/31/19 09:15:00 AM,4.5,39.36,,,,,
1806,07/31/19 09:30:00 AM,4.5,39.56,,,,,
