"","X.2","X.1","X","DateTime","Inj","V1","V2","V3","V4","Turbidity_NTU","Chlorophylla_ug.L","Phycocyanin_ppb","CDOM_ppb","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1","Flux_2","Temp_C_2","CO2_Soil_2","CO2_Soil_STD_2","CO2_ATM_2","CO2_ATM_STD_2","Mode_2","ppt_mm","tempC_421","tempC_425","tempC_430","tempC_435","tempC_436","tempC_437","tempC_442","airTemp_c","EC1_uS","EC2_uS","EC4_uS","DO1_mg.L","DO2_mg.L","DO4_mg.L","ppt24Tot","ppt48Tot","ppt72Tot","lvl_421_m","lvl_425_m","lvl_430_m","lvl_435_m","lvl_436_m","lvl_437_m","lvl_442_m","stn1_Q","stn2_Q","stn3_Q","stn4_Q"
"5931",5931,5931,5931,2019-07-17 04:40:00,"No",2175,2115,1942.5,NA,NA,NA,NA,NA,2.59,13.7,451.49,6.599,304.67,7.536,1.74826,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.026093,NA,NA,NA,NA,NA,NA,1.4,13.8,59.1,0.2154056525,NA,0.813374559,NA,0.205140496130112,NA,NA,155.397411417685,155.397411417685,158.98839954868,175.545404217439
"5932",5932,5932,5932,2019-07-17 04:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,13.8,59.1,0.21600728725,NA,0.81380794,NA,0.205713459976101,NA,NA,157.5590584729,157.5590584729,160.687605620814,177.238502159896
"5933",5933,5933,5933,2019-07-17 04:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.53,13.7,452.13,9.544,308.64,8.106,1.74847,NA,NA,NA,NA,NA,NA,NA,0,4.992,NA,NA,NA,NA,NA,NA,4.953585,-1.6,7,6.7,4.81,4.99,7.76,1.4,13.8,58.9,0.216608922,NA,0.8141418985,NA,0.20628642382209,NA,NA,159.744056573707,159.744056573707,162.399135421542,178.938729533613
"5934",5934,5934,5934,2019-07-17 04:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.54,13.7,450.87,8.372,306.78,8.045,1.74855,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.970408,NA,NA,NA,NA,NA,NA,1.4,13.6,58.6,0.216634415,NA,0.814475857,NA,0.206310701953175,NA,NA,159.837156935223,159.837156935223,162.471930036108,179.010930519979
"5935",5935,5935,5935,2019-07-17 04:55:00,"No",2160,2140,1957.5,NA,NA,NA,NA,NA,2.55,13.7,449.41,7.931,304.85,7.759,1.74826,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.995571,NA,NA,NA,NA,NA,NA,1.4,13.5,58.4,0.216659908,NA,0.8148098155,NA,0.20633498008426,NA,NA,159.930299222641,159.930299222641,162.544746777453,179.083144306964
"5936",5936,5936,5936,2019-07-17 04:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,13.5,58.4,0.216685401,NA,0.815143774,NA,0.206359258215345,NA,NA,160.023483435957,160.023483435957,162.617585645576,179.155370894567
"5937",5937,5937,5937,2019-07-17 05:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.5,13.7,447.15,7.624,305.27,9.727,1.74868,NA,NA,NA,NA,NA,NA,NA,0,4.959,NA,NA,NA,NA,NA,NA,4.987665,-1.6,7,6.7,4.79,4.97,7.75,1.4,13.4,58.3,0.216710894,NA,0.8136957715,NA,0.20638353634643,NA,NA,160.116709575175,160.116709575175,162.690446640479,179.227610282789
"5938",5938,5938,5938,2019-07-17 05:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.55,13.7,450.99,9.673,306.14,7.509,1.74864,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.92211,NA,NA,NA,NA,NA,NA,1.4,13.3,58.2,0.21662676725,NA,0.812247769,NA,0.206303418656701,NA,NA,159.809222972398,159.809222972398,162.450089756773,178.989269304848
"5939",5939,5939,5939,2019-07-17 05:10:00,"No",2200,2160,1962.5,NA,NA,NA,NA,NA,2.53,13.7,451.31,6.879,307.38,8.084,1.74872,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.923718,NA,NA,NA,NA,NA,NA,1.4,13.2,58.1,0.2165426405,NA,0.8107997665,NA,0.206223300966973,NA,NA,159.502192941048,159.502192941048,162.209973832828,178.751067725145
"5940",5940,5940,5940,2019-07-17 05:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,13.2,58.1,0.21645851375,NA,0.809351764,NA,0.206143183277244,NA,NA,159.195619481125,159.195619481125,161.970098868644,178.51300554368
"5941",5941,5941,5941,2019-07-17 05:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.55,13.7,451.29,7.356,306.46,9.144,1.74839,NA,NA,NA,NA,NA,NA,NA,0,4.925,NA,NA,NA,NA,NA,NA,4.909476,1.7,7.8,6.7,4.77,4.95,7.65,1.4,13,57.9,0.216374387,NA,0.80963473625,NA,0.206063065587515,NA,NA,158.889502592629,158.889502592629,161.730464864219,178.275082760452
"5942",5942,5942,5942,2019-07-17 05:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.48,13.6,446.53,8.795,305.53,5.333,1.74801,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.870465,NA,NA,NA,NA,NA,NA,1.4,12.8,57.7,0.21758785375,NA,0.8099177085,NA,0.207218704579544,NA,NA,163.349218649359,163.349218649359,165.210339006713,181.720440846335
"5943",5943,5943,5943,2019-07-17 05:25:00,"No",2195,2170,1982.5,NA,NA,NA,NA,NA,2.55,13.6,450.7,6.592,306.11,9.576,1.74847,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.837936,NA,NA,NA,NA,NA,NA,1.4,12.6,57.5,0.2188013205,NA,0.81020068075,NA,0.208374343571573,NA,NA,167.9039287263,167.9039287263,168.740347115093,185.194802059064
"5944",5944,5944,5944,2019-07-17 05:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,12.6,57.5,0.22001478725,NA,0.810483653,NA,0.209529982563601,NA,NA,172.553632823451,172.553632823451,172.32048918936,188.698166398638
"5945",5945,5945,5945,2019-07-17 05:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.58,13.6,451.3,8.511,304.65,7.215,1.74822,NA,NA,NA,NA,NA,NA,NA,0,4.878,NA,NA,NA,NA,NA,NA,4.769677,4,7,6.7,4.76,4.94,7.4,1.4,12.5,57.3,0.221228254,NA,0.810917034,NA,0.21068562155563,NA,NA,177.298330940812,177.298330940812,175.950765229513,192.230533865058
"5946",5946,5946,5946,2019-07-17 05:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.52,13.5,449.22,8.581,306.03,5.521,1.74834,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.747434,NA,NA,NA,NA,NA,NA,1.4,12.3,57.3,0.22003263225,NA,0.811350415,NA,0.209546977160126,NA,NA,172.62271919781,172.62271919781,172.373512095697,188.749902569087
"5947",5947,5947,5947,2019-07-17 05:40:00,"No",2190,2200,1987.5,NA,NA,NA,NA,NA,2.47,13.5,444.54,7.549,304.16,6.15,1.74826,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.780934,NA,NA,NA,NA,NA,NA,1.4,12.2,57.3,0.2188370105,NA,0.811783796,NA,0.208408332764623,NA,NA,168.039328092249,168.039328092249,168.844929249562,185.297427643797
"5948",5948,5948,5948,2019-07-17 05:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,12.2,57.3,0.21764138875,NA,0.812217177,NA,0.207269688369119,NA,NA,163.54815762413,163.54815762413,165.365016691107,181.873109089187
"5949",5949,5949,5949,2019-07-17 05:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.54,13.5,450.91,7.622,306.97,7.082,1.74814,NA,NA,NA,NA,NA,NA,NA,0,4.826,NA,NA,NA,NA,NA,NA,4.826973,4,7.8,7.5,4.74,4.93,7.47,1.4,11.9,57.2,0.216445767,NA,0.812403276,NA,0.206131043973615,NA,NA,159.149207793453,159.149207793453,161.933774420333,178.476946905259
"5950",5950,5950,5950,2019-07-17 05:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.58,13.5,451.97,9.334,305.23,6.214,1.74835,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.847686,NA,NA,NA,NA,NA,NA,1.4,11.7,57.1,0.21733547275,NA,0.812589375,NA,0.206978350796099,NA,NA,162.413847513646,162.413847513646,164.482453588014,181.001474598963
"5951",5951,5951,5951,2019-07-17 05:55:00,"No",2240,2190,2022.5,NA,NA,NA,NA,NA,2.62,13.5,457.25,9.643,308.72,8.994,1.74843,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.897163,NA,NA,NA,NA,NA,NA,1.4,11.6,57.1,0.2182251785,NA,0.812775474,NA,0.207825657618583,NA,NA,165.729553405497,165.729553405497,167.0580833964,183.541593575685
"5952",5952,5952,5952,2019-07-17 05:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,11.6,57.1,0.21911488425,NA,0.812961573,NA,0.208672964441066,NA,NA,169.096325469006,169.096325469006,169.660663845493,186.097303835425
"5953",5953,5953,5953,2019-07-17 06:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.59,13.5,453.89,7.577,306.78,7.288,1.74839,NA,NA,NA,NA,NA,NA,NA,0,4.802,NA,NA,NA,NA,NA,NA,4.872716,-1.6,7,6.7,4.72,4.92,7.61,1.4,11.4,57,0.22000459,NA,0.81266585425,NA,0.20952027126355,NA,NA,172.514163704173,172.514163704173,172.290194935291,188.668605378184
"5954",5954,5954,5954,2019-07-17 06:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.55,13.5,452.9,6.611,307.97,9.007,1.7486,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.82538,NA,NA,NA,NA,NA,NA,1.4,11.3,56.9,0.21857953125,NA,0.8123701355,NA,0.208163123688281,NA,NA,167.064355111912,167.064355111912,168.091411909902,184.557615744259
"5955",5955,5955,5955,2019-07-17 06:10:00,"No",2230,2210,2017.5,NA,NA,NA,NA,NA,2.57,13.5,454.47,6.725,308.45,8.644,1.7483,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.815339,NA,NA,NA,NA,NA,NA,1.4,11.3,56.7,0.2171544725,NA,0.81207441675,NA,0.206805976113012,NA,NA,161.745557001603,161.745557001603,163.961770868591,180.486625613648
"5956",5956,5956,5956,2019-07-17 06:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,11.3,56.7,0.21572941375,NA,0.811778698,NA,0.205448828537744,NA,NA,156.557769373244,156.557769373244,159.901271811359,176.455634986349
"5957",5957,5957,5957,2019-07-17 06:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.7,13.5,461.15,5.706,307.89,6.453,1.74814,NA,NA,NA,NA,NA,NA,NA,0,4.782,NA,NA,NA,NA,NA,NA,4.787425,4,7.8,6.7,4.71,4.9,7.57,1.4,11.2,56.7,0.214304355,NA,0.81233444525,NA,0.204091680962475,NA,NA,151.500992226836,151.500992226836,155.909914738206,172.464643862364
"5958",5958,5958,5958,2019-07-17 06:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.69,13.6,458.89,8.338,306.2,7.673,1.74847,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.763353,NA,NA,NA,NA,NA,NA,1.4,11.1,56.5,0.2161857385,NA,0.8128901925,NA,0.205883407131782,NA,NA,158.204716195225,158.204716195225,161.193977951757,177.742063921356
"5959",5959,5959,5959,2019-07-17 06:25:00,"No",2260,2225,2037.5,NA,NA,NA,NA,NA,2.64,13.6,457.49,8.413,307.69,8.985,1.74839,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.773012,NA,NA,NA,NA,NA,NA,1.4,10.9,56.5,0.218067122,NA,0.81344593975,NA,0.20767513330109,NA,NA,165.136787088737,165.136787088737,166.598553350487,183.089201788054
"5960",5960,5960,5960,2019-07-17 06:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,10.9,56.5,0.2199485055,NA,0.814001687,NA,0.209466859470398,NA,NA,172.297204907374,172.297204907374,172.123640934397,188.506057462457
"5961",5961,5961,5961,2019-07-17 06:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.63,13.6,456.99,10.286,307.45,5.916,1.74843,NA,NA,NA,NA,NA,NA,NA,0,4.763,NA,NA,NA,NA,NA,NA,4.770697,4,7.1,6.7,4.69,4.89,7.74,1.4,10.8,56.3,0.221829889,NA,0.8140144335,NA,0.211258585639705,NA,NA,179.685969651135,179.685969651135,177.769240703487,193.992630944566
"5962",5962,5962,5962,2019-07-17 06:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.63,13.7,456.87,8.248,307.77,8.892,1.74847,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.780074,NA,NA,NA,NA,NA,NA,1.4,10.5,56.2,0.219586505,NA,0.81402718,NA,0.209122110104225,NA,NA,170.901714229778,170.901714229778,171.051185385323,187.458373473871
"5963",5963,5963,5963,2019-07-17 06:40:00,"No",2250,2200,2022.5,NA,NA,NA,NA,NA,2.62,13.7,457.87,9.952,309.29,9.944,1.74864,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.764703,NA,NA,NA,NA,NA,NA,1.4,10.2,56.2,0.217343121,NA,0.8140399265,NA,0.206985634568745,NA,NA,162.442132980942,162.442132980942,164.504479841108,181.023243992373
"5964",5964,5964,5964,2019-07-17 06:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,10.2,56.2,0.215099737,NA,0.814052673,NA,0.204849159033265,NA,NA,154.307225904626,154.307225904626,158.129124070841,174.687242500071
"5965",5965,5965,5965,2019-07-17 06:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.67,13.7,459.62,6.406,307.98,6.863,1.74851,NA,NA,NA,NA,NA,NA,NA,0.1,4.759,NA,NA,NA,NA,NA,NA,4.793368,-1.6,7.1,7.5,4.71,4.9,7.66,1.4,9.9,56.2,0.212856353,NA,0.8135300665,NA,0.202712683497785,NA,NA,146.49699300083,146.49699300083,151.925118074522,168.450368996965
"5966",5966,5966,5966,2019-07-17 06:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.67,13.8,458.55,7.018,307.04,5.746,1.74872,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.826914,NA,NA,NA,NA,NA,NA,1.5,9.8,56.3,0.2134222975,NA,0.81300746,NA,0.203251657912637,NA,NA,148.436679572428,148.436679572428,153.474058355977,170.014412492635
"5967",5967,5967,5967,2019-07-17 06:55:00,"No",2225,2220,2027.5,NA,NA,NA,NA,NA,2.55,13.8,452.59,9.546,307.74,6.177,1.7488,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.849381,NA,NA,NA,NA,NA,NA,1.5,9.5,56.3,0.213988242,NA,0.8124848535,NA,0.20379063232749,NA,NA,150.397028897466,150.397028897466,155.033903595173,171.584764642868
"5968",5968,5968,5968,2019-07-17 06:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,9.5,56.3,0.2145541865,NA,0.811962247,NA,0.204329606742343,NA,NA,152.378040975945,152.378040975945,156.604653792111,173.161425447663
"5969",5969,5969,5969,2019-07-17 07:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.56,13.8,450.73,6.955,305.4,8.376,1.74864,NA,NA,NA,NA,NA,NA,NA,0,4.768,NA,NA,NA,NA,NA,NA,4.866838,4,7.1,6.7,4.76,4.93,7.65,1.5,9.3,56.3,0.215120131,NA,0.812395628,NA,0.204868581157195,NA,NA,154.379715807862,154.379715807862,158.18630894679,174.74439490702
"5970",5970,5970,5970,2019-07-17 07:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.59,13.9,453.63,8.108,306.56,8.153,1.74889,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.907672,NA,NA,NA,NA,NA,NA,1.5,9.2,56.3,0.2152603425,NA,0.812829009,NA,0.205002110878163,NA,NA,154.878820031827,154.878820031827,158.579846025439,175.137547181597
"5971",5971,5971,5971,2019-07-17 07:10:00,"No",2235,2195,2012.5,NA,NA,NA,NA,NA,2.58,13.9,451.68,9.091,304.92,9.009,1.74876,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4.940771,NA,NA,NA,NA,NA,NA,1.5,9.1,56.3,0.215400554,NA,0.81326239,NA,0.20513564059913,NA,NA,155.379192514279,155.379192514279,158.974052439144,175.531086674882
"5972",5972,5972,5972,2019-07-17 07:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,9.1,56.3,0.2155407655,NA,0.813695771,NA,0.205269170320098,NA,NA,155.880833255218,155.880833255218,159.368928187902,175.925013386874
"5973",5973,5973,5973,2019-07-17 07:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.5,14,446.72,7.114,304.77,7.113,1.7488,NA,NA,NA,NA,NA,NA,NA,0,4.778,NA,NA,NA,NA,NA,NA,4.954536,-1.6,7.1,6.7,4.83,4.99,7.67,1.5,8.9,56.2,0.215680977,NA,0.81395579975,NA,0.205402700041065,NA,NA,156.383742254641,156.383742254641,159.764473271715,176.319327317575
"5974",5974,5974,5974,2019-07-17 07:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.47,14,446.15,7.333,306.12,9.995,1.74864,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.016138,NA,NA,NA,NA,NA,NA,1.5,8.7,56.2,0.215204258,NA,0.8142158285,NA,0.20494869908501,NA,NA,154.679026507279,154.679026507279,158.422351154495,174.980240085949
"5975",5975,5975,5975,2019-07-17 07:25:00,"No",2185,2165,2007.5,NA,NA,NA,NA,NA,2.63,14.1,452.87,10.323,303.63,7.942,1.7491,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.082942,NA,NA,NA,NA,NA,NA,1.5,8.6,56.1,0.214727539,NA,0.81447585725,NA,0.204494698128955,NA,NA,152.988971821868,152.988971821868,157.087966547258,173.645629100707
"5976",5976,5976,5976,2019-07-17 07:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,8.6,56.1,0.21425082,NA,0.814735886,NA,0.2040406971729,NA,NA,151.313578198409,151.313578198409,155.761319450004,172.31549436185
"5977",5977,5977,5977,2019-07-17 07:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.54,14.2,448.75,7.791,304.34,8.694,1.74885,NA,NA,NA,NA,NA,NA,NA,0.1,4.816,NA,NA,NA,NA,NA,NA,5.084016,-1.6,7.8,7.5,4.93,5.09,7.69,1.5,8.6,56.1,0.213774101,NA,0.8146313645,NA,0.203586696216845,NA,NA,149.652845636902,149.652845636902,154.442409862735,170.989835869376
"5978",5978,5978,5978,2019-07-17 07:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.56,14.2,448.24,5.352,302.65,6.585,1.74893,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.115821,NA,NA,NA,NA,NA,NA,1.6,8.7,56.2,0.21411570725,NA,0.814526843,NA,0.203912023221001,NA,NA,150.841400927131,150.841400927131,155.386725465834,171.939318759717
"5979",5979,5979,5979,2019-07-17 07:40:00,"No",2150,2150,1972.5,NA,NA,NA,NA,NA,2.5,14.4,443.75,7.1,301.63,11.694,1.74922,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.101397,NA,NA,NA,NA,NA,NA,1.6,8.6,56.1,0.2144573135,NA,0.8144223215,NA,0.204237350225157,NA,NA,152.037484434234,152.037484434234,156.335014154473,172.891100129778
"5980",5980,5980,5980,2019-07-17 07:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,8.6,56.1,0.21479891975,NA,0.8143178,NA,0.204562677229314,NA,NA,153.241096158213,153.241096158213,157.287275928651,173.845179979559
"5981",5981,5981,5981,2019-07-17 07:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.41,14.5,440.8,8.228,303.95,7.849,1.74935,NA,NA,NA,NA,NA,NA,NA,0.1,4.876,NA,NA,NA,NA,NA,NA,5.129091,4,7,6.7,5.04,5.17,7.66,1.6,8.6,55.9,0.215140526,NA,0.81406032075,NA,0.20488800423347,NA,NA,154.452236099068,154.452236099068,158.243510788368,174.80155830906
"5982",5982,5982,5982,2019-07-17 07:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.46,14.5,442.66,6.068,303.2,7.551,1.74939,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.181346,NA,NA,NA,NA,NA,NA,1.7,8.7,55.8,0.21578040025,NA,0.8138028415,NA,0.205497385276086,NA,NA,156.741120934736,156.741120934736,160.045357833393,176.599167925088
"5983",5983,5983,5983,2019-07-17 07:55:00,"No",2120,2100,1937.5,NA,NA,NA,NA,NA,2.48,14.6,444.49,8.306,303.91,5.858,1.74926,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.181758,NA,NA,NA,NA,NA,NA,1.7,8.7,55.5,0.2164202745,NA,0.81354536225,NA,0.206106766318703,NA,NA,159.056419502773,159.056419502773,161.861144968064,178.40484205748
"5984",5984,5984,5984,2019-07-17 07:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,8.7,55.5,0.21706014875,NA,0.813287883,NA,0.206716147361319,NA,NA,161.398131803178,161.398131803178,163.69087219238,180.218580706233
"5985",5985,5985,5985,2019-07-17 08:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.52,14.6,446.6,8.538,303.24,7.855,1.74926,NA,NA,NA,NA,NA,NA,NA,0,4.94,NA,NA,NA,NA,NA,NA,5.229899,-1.6,7,6.7,5.13,5.28,7.66,1.7,8.5,55.2,0.217700023,NA,0.81364988375,NA,0.207325528403935,NA,NA,163.766257835952,163.766257835952,165.534539506341,182.04038387135
"5986",5986,5986,5986,2019-07-17 08:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.47,14.7,442.39,7.737,301.97,8.242,1.7493,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,5.184988,NA,NA,NA,NA,NA,NA,1.7,8.2,54.7,0.21678992275,NA,0.8140118845,NA,0.206458798981349,NA,NA,160.405978694129,160.405978694129,162.916457627896,179.451635010182
"5987",5987,5987,5987,2019-07-17 08:10:00,"No",2105,2085,1892.5,NA,NA,NA,NA,NA,2.41,14.7,440.75,5.161,304.03,5.052,1.74939,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.209621,NA,NA,NA,NA,NA,NA,1.8,7.8,54.3,0.2158798225,NA,0.81437388525,NA,0.205592069558762,NA,NA,157.099133710692,157.099133710692,160.326576116881,176.879200414586
"5988",5988,5988,5988,2019-07-17 08:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,7.8,54.3,0.21496972225,NA,0.814735886,NA,0.204725340136176,NA,NA,153.84572288564,153.84572288564,157.764894973298,174.323080084563
"5989",5989,5989,5989,2019-07-17 08:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.46,14.8,443.19,7.184,303.51,9.776,1.74914,NA,NA,NA,NA,NA,NA,NA,0,4.987,NA,NA,NA,NA,NA,NA,5.255006,4,7,6.7,5.23,5.36,7.67,1.8,7.5,53.9,0.214059622,NA,0.81439937825,NA,0.20385861071359,NA,NA,150.645746218973,150.645746218973,155.231414197145,171.783274020113
"5990",5990,5990,5990,2019-07-17 08:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.39,14.8,439.22,5.422,303.49,6.397,1.74922,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.264534,NA,NA,NA,NA,NA,NA,1.8,7.3,53.5,0.21457713,NA,0.8140628705,NA,0.20435145686985,NA,NA,152.458787406254,152.458787406254,156.668562316053,173.225476644255
"5991",5991,5991,5991,2019-07-17 08:25:00,"No",2060,2035,1887.5,NA,NA,NA,NA,NA,2.46,14.9,443.04,8.73,303.61,8.15,1.74935,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5.350243,NA,NA,NA,NA,NA,NA,1.8,7,53.1,0.215094638,NA,0.81372636275,NA,0.20484430302611,NA,NA,154.2891058445,154.2891058445,158.114828662702,174.672954277289
