0,Temp,SpCond,Time lapse,Wdt Trap,Hgt Trap,Int,Sum,Discharge,,,,R- 17628.5
299.886g,,,,,,,,,,,,
7/15/2019 14:18,6.07,129,431,1,129,129,,,,,,
7/15/2019 14:18,6.08,129,432,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,433,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,434,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,435,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,436,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,437,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,438,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,439,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,440,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,441,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,442,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,443,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,444,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,445,1,129.5,129.5,,,,,,
7/15/2019 14:19,6.08,130,446,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,447,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,448,1,129.5,129.5,,,,,,
7/15/2019 14:19,6.08,129,449,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,450,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,451,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,452,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,453,1,129.5,129.5,,,,,,
7/15/2019 14:19,6.08,130,454,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,455,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,456,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,457,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,458,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,459,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,460,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,461,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,462,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,463,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,464,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,465,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,466,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,467,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,468,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,469,1,129.5,129.5,,,,,,
7/15/2019 14:19,6.08,129,470,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,471,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,472,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,473,1,129,129,,,,,,
7/15/2019 14:19,6.08,129,474,1,129.5,129.5,,,,,,
7/15/2019 14:19,6.08,130,475,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,476,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,477,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,478,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,479,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,480,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,481,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,482,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,483,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,484,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,485,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,486,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,487,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,488,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,489,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,490,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,491,1,130,130,,,,,,
7/15/2019 14:19,6.08,130,492,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,493,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,494,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,495,1,129.5,129.5,,,,,,
7/15/2019 14:20,6.08,129,496,1,129,129,,,,,,
7/15/2019 14:20,6.08,129,497,1,129,129,,,,,,
7/15/2019 14:20,6.08,129,498,1,129.5,129.5,,,,,,
7/15/2019 14:20,6.08,130,499,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,500,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,501,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,502,1,129.5,129.5,,,,,,
7/15/2019 14:20,6.08,129,503,1,129,129,,,,,,
7/15/2019 14:20,6.08,129,504,1,129,129,,,,,,
7/15/2019 14:20,6.08,129,505,1,129,129,,,,,,
7/15/2019 14:20,6.08,129,506,1,129.5,129.5,,,,,,
7/15/2019 14:20,6.08,130,507,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,508,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,509,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,510,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,511,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,512,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,513,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,514,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,515,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,516,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,517,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,518,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,519,1,130,130,,,,,,
7/15/2019 14:20,6.08,130,520,1,130.5,130.5,,,,,,
7/15/2019 14:20,6.08,131,521,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,522,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,523,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,524,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,525,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,526,1,130.5,130.5,,,,,,
7/15/2019 14:20,6.08,130,527,1,130.5,130.5,,,,,,
7/15/2019 14:20,6.08,131,528,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,529,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,530,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,531,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,532,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,533,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,534,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,535,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,536,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,537,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,538,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,539,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,540,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,541,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,542,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,543,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,544,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,545,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,546,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,547,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,548,1,130.5,130.5,,,,,,
7/15/2019 14:20,6.08,130,549,1,130.5,130.5,,,,,,
7/15/2019 14:20,6.08,131,550,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,551,1,131,131,,,,,,
7/15/2019 14:20,6.08,131,552,1,131,131,,,,,,
7/15/2019 14:21,6.08,131,553,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,554,1,131,131,,,,,,
7/15/2019 14:21,6.08,131,555,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,556,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,557,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,558,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,559,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,560,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,561,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,562,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,563,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,564,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,565,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,566,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,567,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,568,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,569,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,570,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,571,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,572,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,573,1,130.5,130.5,,,,,,
7/15/2019 14:21,6.09,130,574,1,130.5,130.5,,,,,,
7/15/2019 14:21,6.09,131,575,1,130.5,130.5,,,,,,
7/15/2019 14:21,6.09,130,576,1,130.5,130.5,,,,,,
7/15/2019 14:21,6.09,131,577,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,578,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,579,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,580,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,581,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,582,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,583,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,584,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,585,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,586,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,587,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,588,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,589,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,590,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,591,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,592,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,593,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,594,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,595,1,131.5,131.5,,,,,,
7/15/2019 14:21,6.09,132,596,1,131.5,131.5,,,,,,
7/15/2019 14:21,6.09,131,597,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,598,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,599,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,600,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,601,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,602,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,603,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,604,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,605,1,131.5,131.5,,,,,,
7/15/2019 14:21,6.09,132,606,1,132,132,,,,,,
7/15/2019 14:21,6.09,132,607,1,131.5,131.5,,,,,,
7/15/2019 14:21,6.09,131,608,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,609,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,610,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,611,1,131,131,,,,,,
7/15/2019 14:21,6.09,131,612,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,613,1,131.5,131.5,,,,,,
7/15/2019 14:22,6.09,132,614,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,615,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,616,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,617,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,618,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,619,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,620,1,131.5,131.5,,,,,,
7/15/2019 14:22,6.09,131,621,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,622,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,623,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,624,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,625,1,131.5,131.5,,,,,,
7/15/2019 14:22,6.09,132,626,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,627,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,628,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,629,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,630,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,631,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,632,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,633,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,634,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,635,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,636,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,637,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,638,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,639,1,131.5,131.5,,,,,,
7/15/2019 14:22,6.09,131,640,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,641,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,642,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,643,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,644,1,131.5,131.5,,,,,,
7/15/2019 14:22,6.09,132,645,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,646,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,647,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,648,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,649,1,131.5,131.5,,,,,,
7/15/2019 14:22,6.09,131,650,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,651,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,652,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,653,1,131,131,,,,,,
7/15/2019 14:22,6.09,131,654,1,131.5,131.5,,,,,,
7/15/2019 14:22,6.09,132,655,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,656,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,657,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,658,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,659,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,660,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,661,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,662,1,132,132,,,,,,
7/15/2019 14:22,6.09,132,663,1,131.5,131.5,,,,,,
7/15/2019 14:22,6.09,131,664,1,130.5,130.5,,,,,,
7/15/2019 14:22,6.09,130,665,1,129.5,129.5,,,,,,
7/15/2019 14:22,6.09,129,666,1,128.5,128.5,,,,,,
7/15/2019 14:22,6.09,128,667,1,127.5,127.5,,,,,,
7/15/2019 14:22,6.09,127,668,1,126.5,126.5,,,,,,
7/15/2019 14:22,6.09,126,669,1,125.5,125.5,,,,,,
7/15/2019 14:22,6.09,125,670,1,124.5,124.5,,,,,,
7/15/2019 14:22,6.09,124,671,1,124,124,,,,,,
7/15/2019 14:22,6.09,124,672,1,124,124,,,,,,
7/15/2019 14:23,6.09,124,673,1,124,124,,,,,,
7/15/2019 14:23,6.09,124,674,1,124.5,124.5,,,,,,
7/15/2019 14:23,6.09,125,675,1,125,125,,,,,,
7/15/2019 14:23,6.09,125,676,1,126,126,,,,,,
7/15/2019 14:23,6.09,127,677,1,128,128,,,,,,
7/15/2019 14:23,6.09,129,678,1,130,130,,,,,,
7/15/2019 14:23,6.09,131,679,1,132.5,132.5,,,,,,
7/15/2019 14:23,6.09,134,680,1,135.5,135.5,,,,,,
7/15/2019 14:23,6.09,137,681,1,138.5,138.5,,,,,,
7/15/2019 14:23,6.09,140,682,1,141.5,141.5,,,,,,
7/15/2019 14:23,6.09,143,683,1,144.5,144.5,,,,,,
7/15/2019 14:23,6.09,146,684,1,147.5,147.5,,,,,,
7/15/2019 14:23,6.09,149,685,1,150.5,150.5,,,,,,
7/15/2019 14:23,6.09,152,686,1,153.5,153.5,,,,,,
7/15/2019 14:23,6.09,155,687,1,156,156,,,,,,
7/15/2019 14:23,6.09,157,688,1,158,158,,,,,,
7/15/2019 14:23,6.09,159,689,1,160,160,,,,,,
7/15/2019 14:23,6.08,161,690,1,162,162,,,,,,
7/15/2019 14:23,6.08,163,691,1,163.5,163.5,,,,,,
7/15/2019 14:23,6.08,164,692,1,165,165,,,,,,
7/15/2019 14:23,6.08,166,693,1,166.5,166.5,,,,,,
7/15/2019 14:23,6.08,167,694,1,167.5,167.5,,,,,,
7/15/2019 14:23,6.08,168,695,1,168.5,168.5,,,,,,
7/15/2019 14:23,6.08,169,696,1,169.5,169.5,,,,,,
7/15/2019 14:23,6.08,170,697,1,170,170,,,,,,
7/15/2019 14:23,6.08,170,698,1,170.5,170.5,,,,,,
7/15/2019 14:23,6.08,171,699,1,171,171,,,,,,
7/15/2019 14:23,6.08,171,700,1,171,171,,,,,,
7/15/2019 14:23,6.08,171,701,1,170.5,170.5,,,,,,
7/15/2019 14:23,6.08,170,702,1,169.5,169.5,,,,,,
7/15/2019 14:23,6.08,169,703,1,169,169,,,,,,
7/15/2019 14:23,6.08,169,704,1,168.5,168.5,,,,,,
7/15/2019 14:23,6.08,168,705,1,167.5,167.5,,,,,,
7/15/2019 14:23,6.08,167,706,1,166.5,166.5,,,,,,
7/15/2019 14:23,6.08,166,707,1,166,166,,,,,,
7/15/2019 14:23,6.08,166,708,1,165.5,165.5,,,,,,
7/15/2019 14:23,6.09,165,709,1,164,164,,,,,,
7/15/2019 14:23,6.09,163,710,1,162.5,162.5,,,,,,
7/15/2019 14:23,6.09,162,711,1,161,161,,,,,,
7/15/2019 14:23,6.09,160,712,1,159.5,159.5,,,,,,
7/15/2019 14:23,6.09,159,713,1,158.5,158.5,,,,,,
7/15/2019 14:23,6.09,158,714,1,157.5,157.5,,,,,,
7/15/2019 14:23,6.09,157,715,1,156,156,,,,,,
7/15/2019 14:23,6.09,155,716,1,154.5,154.5,,,,,,
7/15/2019 14:23,6.09,154,717,1,153.5,153.5,,,,,,
7/15/2019 14:23,6.09,153,718,1,152,152,,,,,,
7/15/2019 14:23,6.09,151,719,1,150.5,150.5,,,,,,
7/15/2019 14:23,6.09,150,720,1,149,149,,,,,,
7/15/2019 14:23,6.09,148,721,1,147.5,147.5,,,,,,
7/15/2019 14:23,6.09,147,722,1,146.5,146.5,,,,,,
7/15/2019 14:23,6.09,146,723,1,145,145,,,,,,
7/15/2019 14:23,6.09,144,724,1,143.5,143.5,,,,,,
7/15/2019 14:23,6.09,143,725,1,142.5,142.5,,,,,,
7/15/2019 14:23,6.09,142,726,1,141,141,,,,,,
7/15/2019 14:23,6.09,140,727,1,139.5,139.5,,,,,,
7/15/2019 14:23,6.09,139,728,1,138.5,138.5,,,,,,
7/15/2019 14:23,6.09,138,729,1,137.5,137.5,,,,,,
7/15/2019 14:23,6.09,137,730,1,136.5,136.5,,,,,,
7/15/2019 14:23,6.09,136,731,1,135.5,135.5,,,,,,
7/15/2019 14:23,6.09,135,732,1,134.5,134.5,,,,,,
7/15/2019 14:24,6.09,134,733,1,133.5,133.5,,,,,,
7/15/2019 14:24,6.09,133,734,1,132.5,132.5,,,,,,
7/15/2019 14:24,6.09,132,735,1,131.5,131.5,,,,,,
7/15/2019 14:24,6.09,131,736,1,130.5,130.5,,,,,,
7/15/2019 14:24,6.09,130,737,1,129.5,129.5,,,,,,
7/15/2019 14:24,6.09,129,738,1,128.5,128.5,,,,,,
7/15/2019 14:24,6.09,128,739,1,128,128,,,,,,
7/15/2019 14:24,6.09,128,740,1,127.5,127.5,,,,,,
7/15/2019 14:24,6.09,127,741,1,126.5,126.5,,,,,,
7/15/2019 14:24,6.09,126,742,1,126,126,,,,,,
7/15/2019 14:24,6.1,126,743,1,125.5,125.5,,,,,,
7/15/2019 14:24,6.1,125,744,1,124.5,124.5,,,,,,
7/15/2019 14:24,6.1,124,745,1,124,124,,,,,,
7/15/2019 14:24,6.1,124,746,1,123.5,123.5,,,,,,
7/15/2019 14:24,6.1,123,747,1,123,123,,,,,,
7/15/2019 14:24,6.1,123,748,1,122.5,122.5,,,,,,
7/15/2019 14:24,6.1,122,749,1,122,122,,,,,,
7/15/2019 14:24,6.1,122,750,1,122,122,,,,,,
7/15/2019 14:24,6.1,122,751,1,121.5,121.5,,,,,,
7/15/2019 14:24,6.1,121,752,1,121,121,,,,,,
7/15/2019 14:24,6.1,121,753,1,120.5,120.5,,,,,,
7/15/2019 14:24,6.1,120,754,1,120,120,,,,,,
7/15/2019 14:24,6.1,120,755,1,120,120,,,,,,
7/15/2019 14:24,6.1,120,756,1,120,120,,,,,,
7/15/2019 14:24,6.1,120,757,1,119.5,119.5,,,,,,
7/15/2019 14:24,6.1,119,758,1,119,119,,,,,,
7/15/2019 14:24,6.1,119,759,1,119,119,,,,,,
7/15/2019 14:24,6.1,119,760,1,119,119,,,,,,
7/15/2019 14:24,6.1,119,761,1,119,119,,,,,,
7/15/2019 14:24,6.1,119,762,1,119,119,,,,,,
7/15/2019 14:24,6.1,119,763,1,118.5,118.5,,,,,,
7/15/2019 14:24,6.1,118,764,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,765,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,766,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,767,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,768,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,769,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,770,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,771,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,772,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,773,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,774,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,775,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,776,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,777,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,778,1,118,118,,,,,,
7/15/2019 14:24,6.1,118,779,1,118.5,118.5,,,,,,
7/15/2019 14:24,6.1,119,780,1,119,119,,,,,,
7/15/2019 14:24,6.1,119,781,1,119,119,,,,,,
7/15/2019 14:24,6.11,119,782,1,119,119,,,,,,
7/15/2019 14:24,6.11,119,783,1,119,119,,,,,,
7/15/2019 14:24,6.11,119,784,1,119,119,,,,,,
7/15/2019 14:24,6.11,119,785,1,119,119,,,,,,
7/15/2019 14:24,6.11,119,786,1,119,119,,,,,,
7/15/2019 14:24,6.11,119,787,1,119,119,,,,,,
7/15/2019 14:24,6.11,119,788,1,119,119,,,,,,
7/15/2019 14:24,6.11,119,789,1,119.5,119.5,,,,,,
7/15/2019 14:24,6.11,120,790,1,120,120,,,,,,
7/15/2019 14:24,6.11,120,791,1,120,120,,,,,,
7/15/2019 14:24,6.11,120,792,1,120,120,,,,,,
7/15/2019 14:25,6.11,120,793,1,120.5,120.5,,,,,,
7/15/2019 14:25,6.11,121,794,1,120.5,120.5,,,,,,
7/15/2019 14:25,6.11,120,795,1,120.5,120.5,,,,,,
7/15/2019 14:25,6.11,121,796,1,121,121,,,,,,
7/15/2019 14:25,6.11,121,797,1,121,121,,,,,,
7/15/2019 14:25,6.11,121,798,1,121,121,,,,,,
7/15/2019 14:25,6.11,121,799,1,121,121,,,,,,
7/15/2019 14:25,6.11,121,800,1,121.5,121.5,,,,,,
7/15/2019 14:25,6.11,122,801,1,122,122,,,,,,
7/15/2019 14:25,6.11,122,802,1,122,122,,,,,,
7/15/2019 14:25,6.11,122,803,1,122,122,,,,,,
7/15/2019 14:25,6.11,122,804,1,122,122,,,,,,
7/15/2019 14:25,6.11,122,805,1,122,122,,,,,,
7/15/2019 14:25,6.11,122,806,1,122.5,122.5,,,,,,
7/15/2019 14:25,6.11,123,807,1,123,123,,,,,,
7/15/2019 14:25,6.11,123,808,1,123,123,,,,,,
7/15/2019 14:25,6.11,123,809,1,123,123,,,,,,
7/15/2019 14:25,6.11,123,810,1,123,123,,,,,,
7/15/2019 14:25,6.11,123,811,1,123,123,,,,,,
7/15/2019 14:25,6.11,123,812,1,123,123,,,,,,
7/15/2019 14:25,6.11,123,813,1,123,123,,,,,,
7/15/2019 14:25,6.11,123,814,1,123.5,123.5,,,,,,
7/15/2019 14:25,6.11,124,815,1,124,124,,,,,,
7/15/2019 14:25,6.11,124,816,1,124,124,,,,,,
7/15/2019 14:25,6.11,124,817,1,124,124,,,,,,
7/15/2019 14:25,6.11,124,818,1,124,124,,,,,,
7/15/2019 14:25,6.11,124,819,1,124.5,124.5,,,,,,
7/15/2019 14:25,6.11,125,820,1,125,125,,,,,,
7/15/2019 14:25,6.11,125,821,1,125,125,,,,,,
7/15/2019 14:25,6.11,125,822,1,125,125,,,,,,
7/15/2019 14:25,6.11,125,823,1,125.5,125.5,,,,,,
7/15/2019 14:25,6.11,126,824,1,125.5,125.5,,,,,,
7/15/2019 14:25,6.11,125,825,1,125,125,,,,,,
7/15/2019 14:25,6.11,125,826,1,125.5,125.5,,,,,,
7/15/2019 14:25,6.11,126,827,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,828,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,829,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,830,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,831,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,832,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,833,1,126.5,126.5,,,,,,
7/15/2019 14:25,6.11,127,834,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,835,1,126.5,126.5,,,,,,
7/15/2019 14:25,6.11,126,836,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,837,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,838,1,126,126,,,,,,
7/15/2019 14:25,6.11,126,839,1,126.5,126.5,,,,,,
7/15/2019 14:25,6.11,127,840,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,841,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,842,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,843,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,844,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,845,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,846,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,847,1,127,127,,,,,,
7/15/2019 14:25,6.11,127,848,1,63.5,63.5,,,,,,
