Date Time,Temp,SpCond,Sal,DOsat,DO,pH,pH,Orp,Baro,Cond,,,,,
M/D/Y HH:MM:SS,C,uS,ppt,%,mg/L,,mV,mV,mmHg,mS,Time Lapse,Wdth Trap,Hgt Trap,Integrate,Total
7/12/2019 15:14,12.95,35,0.02,102.5,10.81,-36.25,98.1,11.7,467.9,0.027,2133,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102.4,10.8,-42.14,106.4,19.1,467.9,0.027,2134,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102.3,10.79,-47.81,114.3,26.7,467.9,0.027,2135,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102.2,10.78,-52.6,121.1,32.9,467.9,0.027,2136,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102.1,10.77,-57.93,128.5,40.8,467.9,0.027,2137,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.9,10.75,-64.42,137.6,48.3,467.9,0.027,2138,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.9,10.75,-60.85,132.6,43.6,467.9,0.027,2139,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.9,10.75,-56.78,126.9,38.2,467.9,0.027,2140,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.9,10.75,-52.75,121.3,32.7,467.9,0.027,2141,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102,10.76,-48.9,115.9,27.6,467.9,0.027,2142,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102,10.76,-45.29,110.8,22.7,467.9,0.027,2143,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102.1,10.77,-41.94,106.1,18.3,467.9,0.027,2144,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102.1,10.77,-43.2,107.9,19.9,467.9,0.027,2145,1,35,35,
7/12/2019 15:14,12.95,35,0.02,102,10.76,-49.38,116.5,28.3,467.9,0.027,2146,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.9,10.75,-56.3,126.3,37.2,467.9,0.027,2147,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.8,10.74,-62.55,135,46.3,467.9,0.027,2148,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.8,10.73,-74.12,151.3,61,467.9,0.027,2149,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.8,10.74,-68.83,143.8,53.9,467.9,0.027,2150,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.8,10.73,-63.54,136.4,46.8,467.9,0.027,2151,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.8,10.73,-58.53,129.4,40.1,467.9,0.027,2152,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.8,10.74,-53.87,122.8,33.9,467.9,0.027,2153,1,35,35,
7/12/2019 15:14,12.95,35,0.02,101.8,10.74,-49.58,116.8,28.1,467.9,0.027,2154,1,35,35,
7/12/2019 15:15,12.95,35,0.02,101.9,10.74,-45.66,111.3,22.8,467.9,0.027,2155,1,35,35,
7/12/2019 15:15,12.95,35,0.02,101.9,10.75,-42.09,106.3,18,467.9,0.027,2156,1,35,35,
7/12/2019 15:15,12.95,35,0.02,102,10.76,-38.84,101.8,13.6,467.9,0.027,2157,1,35,35,
7/12/2019 15:15,12.95,35,0.02,102.1,10.77,-35.89,97.6,9.6,467.9,0.027,2158,1,35,35,
7/12/2019 15:15,12.95,35,0.01,102.1,10.77,-33.21,93.8,6,467.9,0.027,2159,1,34.5,34.5,
7/12/2019 15:15,12.95,34,0.01,102.2,10.78,-30.78,90.4,2.8,467.8,0.026,2160,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.2,10.78,-28.57,87.3,-0.2,467.8,0.026,2161,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.2,10.78,-26.56,84.5,-2.9,467.9,0.026,2162,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.2,10.78,-24.74,82,-5.4,467.9,0.026,2163,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.2,10.79,-23.09,79.6,-7.6,467.8,0.027,2164,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.2,10.78,-21.58,77.5,-9.7,467.8,0.027,2165,1,34.5,34.5,
7/12/2019 15:15,12.95,35,0.02,102.3,10.79,-20.21,75.6,-11.5,467.8,0.027,2166,1,34.5,34.5,
7/12/2019 15:15,12.95,34,0.01,102.3,10.8,-18.96,73.9,-13.3,467.9,0.027,2167,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.3,10.79,-17.82,72.3,-14.8,467.8,0.026,2168,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.4,10.8,-16.77,70.8,-16.2,467.8,0.026,2169,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.4,10.81,-15.82,69.4,-17.5,467.8,0.026,2170,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.5,10.81,-19.95,75.2,-12.2,467.8,0.026,2171,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.4,10.8,-36.06,97.9,8.6,467.8,0.026,2172,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.3,10.79,-42.83,107.4,18.6,467.9,0.026,2173,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.3,10.79,-39.78,103.1,14.5,467.9,0.026,2174,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.3,10.79,-36.72,98.8,10.3,467.9,0.026,2175,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.3,10.79,-33.82,94.7,6.4,467.9,0.026,2176,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.3,10.79,-31.17,91,2.8,467.9,0.026,2177,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.3,10.79,-32.23,92.5,7,467.9,0.026,2178,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.2,10.79,-37.94,100.5,14.4,467.9,0.026,2179,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102.2,10.78,-44.99,110.4,24.1,467.8,0.026,2180,1,34,34,
7/12/2019 15:15,12.95,34,0.01,102,10.76,-51.86,120,36.5,467.8,0.026,2181,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.9,10.75,-61.46,133.5,44.2,467.8,0.026,2182,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.8,10.73,-70.25,145.8,65.5,467.8,0.026,2183,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.7,10.73,-79.77,159.2,84.8,467.8,0.026,2184,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.6,10.72,-90.04,173.6,98.9,467.8,0.026,2185,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.6,10.72,-102.56,191.2,113.6,467.8,0.026,2186,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.6,10.72,-111.65,203.9,128.8,467.8,0.026,2187,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.6,10.71,-122.18,218.7,139,467.8,0.026,2188,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.5,10.71,-121.97,218.4,144.6,467.8,0.026,2189,1,34,34,
7/12/2019 15:15,12.95,34,0.01,101.5,10.7,-120.97,217,142.3,467.8,0.026,2190,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.4,10.7,-121.92,218.4,142.7,467.8,0.026,2191,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.3,10.69,-127.46,226.1,150.3,467.8,0.026,2192,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.3,10.69,-135.23,237,164.7,467.8,0.026,2193,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.3,10.69,-134.73,236.3,161.7,467.8,0.026,2194,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.3,10.68,-138.52,241.6,164.9,467.8,0.026,2195,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.68,-145.78,251.8,177.1,467.8,0.026,2196,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.67,-151.87,260.4,183.6,467.8,0.026,2197,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.67,-158.61,269.8,195,467.8,0.026,2198,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.67,-158.16,269.2,191.9,467.8,0.026,2199,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.67,-153.13,262.1,187.7,467.8,0.026,2200,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.67,-152.27,260.9,188.8,467.8,0.026,2201,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.67,-154.91,264.6,190.1,467.8,0.026,2202,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.3,10.68,-162.14,274.8,200.9,467.8,0.026,2203,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.68,-154.19,263.6,187.6,467.8,0.026,2204,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.68,-148.58,255.8,181.8,467.8,0.026,2205,1,34,34,
7/12/2019 15:15,12.96,34,0.01,101.2,10.67,-145.24,251.1,173.2,467.8,0.026,2206,1,33.5,33.5,
7/12/2019 15:15,12.96,33,0.01,101.2,10.67,-141.56,245.9,167.8,467.8,0.026,2207,1,33,33,
7/12/2019 15:15,12.96,33,0.01,101.1,10.66,-138.99,242.3,162,467.8,0.026,2208,1,33,33,
7/12/2019 15:15,12.96,33,0.01,101.1,10.66,-138.03,241,157.8,467.8,0.026,2209,1,33,33,
7/12/2019 15:15,12.96,33,0.01,101,10.65,-134.13,235.5,152.2,467.8,0.026,2210,1,33,33,
7/12/2019 15:15,12.96,33,0.01,100.9,10.65,-132.49,233.2,149.8,467.8,0.026,2211,1,33,33,
7/12/2019 15:15,12.96,33,0.01,100.9,10.64,-128.42,227.5,143.3,467.8,0.026,2212,1,33,33,
7/12/2019 15:15,12.96,33,0.01,100.8,10.63,-124.1,221.4,136.5,467.8,0.026,2213,1,33,33,
7/12/2019 15:15,12.96,33,0.01,100.7,10.62,-120.7,216.6,131.8,467.8,0.026,2214,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.7,10.62,-119.31,214.7,131,467.8,0.026,2215,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.6,10.61,-116.49,210.7,125.7,467.8,0.026,2216,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.6,10.6,-113.81,207,121.3,467.8,0.026,2217,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.5,10.59,-111.62,203.9,117.9,467.8,0.026,2218,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.4,10.59,-109.76,201.3,115.7,467.8,0.026,2219,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.4,10.58,-110.84,202.8,116.1,467.8,0.026,2220,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.3,10.58,-118.98,214.2,122.6,467.8,0.026,2221,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.3,10.58,-125.83,223.8,130.3,467.8,0.026,2222,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.3,10.58,-134.29,235.7,144.2,467.8,0.026,2223,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.3,10.58,-141.21,245.4,151.7,467.8,0.026,2224,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.4,10.58,-148.54,255.7,161.8,467.8,0.025,2225,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.4,10.59,-144.14,249.5,157.6,467.8,0.025,2226,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.4,10.59,-142.95,247.9,155.5,467.8,0.025,2227,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.4,10.59,-143.46,248.6,158.2,467.8,0.025,2228,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.4,10.59,-147.42,254.1,165.8,467.8,0.025,2229,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.5,10.6,-150.7,258.7,175.4,467.8,0.025,2230,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.5,10.6,-150.59,258.6,178.5,467.8,0.025,2231,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.5,10.6,-144.94,250.7,169.6,467.8,0.025,2232,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.6,10.6,-145.49,251.4,165.5,467.8,0.025,2233,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.6,10.61,-151.82,260.3,170.3,467.8,0.025,2234,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.6,10.61,-153.76,263,178.9,467.8,0.025,2235,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.6,10.61,-148.96,256.3,173.2,467.8,0.025,2236,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.5,10.6,-142.85,247.7,162.5,467.8,0.025,2237,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.6,10.6,-139.21,242.6,160.1,467.8,0.025,2238,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.5,10.6,-135.32,237.2,155.5,467.8,0.026,2239,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.4,10.59,-134.58,236.1,156.6,467.8,0.025,2240,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.4,10.59,-133.36,234.4,154.2,467.8,0.025,2241,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.4,10.58,-128.21,227.2,145.6,467.8,0.025,2242,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.3,10.58,-123.82,221,138.2,467.8,0.025,2243,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.3,10.57,-120.17,215.9,132,467.8,0.025,2244,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.2,10.57,-118.62,213.7,126.9,467.8,0.025,2245,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.2,10.56,-117.14,211.6,127.5,467.8,0.025,2246,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.1,10.55,-115,208.6,122.4,467.8,0.025,2247,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.1,10.55,-115.18,208.9,124.5,467.8,0.025,2248,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.55,-124.16,221.5,130.7,467.8,0.025,2249,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.54,-119.86,215.5,124.8,467.8,0.025,2250,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.54,-117.27,211.8,123,467.8,0.025,2251,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.54,-115.12,208.8,118.9,467.8,0.025,2252,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.54,-118.46,213.5,117,467.8,0.025,2253,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.54,-115.12,208.8,112.9,467.8,0.025,2254,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.55,-113.08,205.9,109.9,467.8,0.025,2255,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.54,-110.82,202.8,106.9,467.8,0.025,2256,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.54,-119.17,214.5,117.4,467.8,0.025,2257,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.55,-128.86,228.1,134.9,467.8,0.025,2258,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100,10.55,-130.14,229.9,150,467.8,0.025,2259,1,32.5,32.5,
7/12/2019 15:16,12.97,32,0.01,100.1,10.55,-120.69,216.6,147.1,467.8,0.025,2260,1,32,32,
7/12/2019 15:16,12.97,32,0.01,100.1,10.56,-109.53,201,129.1,467.8,0.025,2261,1,32.5,32.5,
7/12/2019 15:16,12.97,33,0.01,100.2,10.56,-111.23,203.3,128.5,467.8,0.025,2262,1,33,33,
7/12/2019 15:16,12.97,33,0.01,100.3,10.57,-101.16,189.2,112.4,467.8,0.025,2263,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.3,10.58,-91.84,176.1,97.7,467.8,0.025,2264,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.4,10.59,-83.44,164.4,84.4,467.8,0.025,2265,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.5,10.6,-75.92,153.8,72.6,467.8,0.025,2266,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.6,10.61,-69.18,144.3,62.1,467.8,0.025,2267,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.8,10.62,-63.15,135.9,52.7,467.8,0.025,2268,1,32.5,32.5,
7/12/2019 15:16,12.96,32,0.01,100.8,10.63,-57.75,128.3,44.4,467.8,0.025,2269,1,32.5,32.5,
7/12/2019 15:16,12.96,33,0.01,100.8,10.63,-52.91,121.5,36.9,467.8,0.025,2270,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.8,10.63,-48.57,115.4,30.2,467.8,0.025,2271,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.9,10.64,-44.67,109.9,24.3,467.8,0.025,2272,1,33,33,
7/12/2019 15:16,12.96,33,0.01,100.9,10.64,-41.18,105,19,467.8,0.025,2273,1,33,33,
7/12/2019 15:16,12.96,33,0.01,101,10.65,-38.04,100.6,14.2,467.8,0.025,2274,1,33,33,
7/12/2019 15:17,12.96,33,0.01,101,10.65,-44.3,109.4,20.3,467.8,0.025,2275,1,32.5,32.5,
7/12/2019 15:17,12.96,32,0.01,101,10.66,-40.81,104.5,15.4,467.7,0.025,2276,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.1,10.67,-37.64,100.1,11,467.7,0.025,2277,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.2,10.68,-34.79,96.1,7.1,467.7,0.025,2278,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.3,10.68,-32.22,92.5,3.5,467.8,0.025,2279,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.4,10.69,-37.54,99.9,0.4,467.7,0.025,2280,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101.4,10.69,-44.59,109.8,10.3,467.7,0.025,2281,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101.3,10.68,-54.96,124.4,24,467.7,0.025,2282,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.3,10.68,-51.05,118.9,19.8,467.7,0.025,2283,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.3,10.68,-51.1,119,21,467.7,0.025,2284,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.2,10.67,-58.06,128.7,31.4,467.7,0.025,2285,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.1,10.66,-64.37,137.6,41.1,467.7,0.025,2286,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101,10.65,-70.64,146.4,51.6,467.7,0.025,2287,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101,10.65,-79.52,158.8,61.3,467.7,0.025,2288,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.64,-87.44,170,76.8,467.7,0.025,2289,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.64,-93.79,178.9,85.7,467.7,0.025,2290,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-99.33,186.7,97.9,467.7,0.025,2291,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-101.73,190,101.4,467.7,0.025,2292,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-93.18,178,89.3,467.7,0.025,2293,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.7,10.62,-85.06,166.6,77.9,467.7,0.025,2294,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-77.57,156.1,67.4,467.7,0.025,2295,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-78.16,156.9,73.8,467.7,0.025,2296,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-71.13,147.1,63.2,467.7,0.025,2297,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-64.8,138.2,53.6,467.7,0.025,2298,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.64,-59.1,130.2,45.1,467.7,0.025,2299,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.65,-53.98,123,37.5,467.7,0.025,2300,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101,10.66,-49.38,116.6,30.7,467.7,0.025,2301,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.1,10.66,-45.25,110.7,24.6,467.7,0.025,2302,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.1,10.66,-45.5,111.1,24.7,467.7,0.025,2303,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101,10.66,-50.7,118.4,31.7,467.7,0.025,2304,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.64,-59.85,131.2,40.3,467.7,0.025,2305,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-65.78,139.6,47.9,467.7,0.025,2306,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-61.26,133.2,41.8,467.7,0.025,2307,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.7,10.62,-56.53,126.6,35.4,467.7,0.025,2308,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-52.06,120.3,29.3,467.7,0.025,2309,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.64,-47.92,114.5,23.7,467.7,0.025,2310,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.64,-59.29,130.5,37.8,467.7,0.025,2311,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.64,-54.42,123.6,31.4,467.7,0.025,2312,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.64,-49.85,117.2,25.3,467.7,0.025,2313,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.65,-45.67,111.3,19.8,467.7,0.025,2314,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101,10.65,-45.97,111.8,14.8,467.7,0.025,2315,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101,10.66,-42.09,106.3,10.3,467.7,0.025,2316,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101.1,10.66,-38.6,101.4,6.3,467.7,0.025,2317,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101.1,10.67,-40.25,103.7,9.8,467.7,0.025,2318,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101.1,10.66,-45.56,111.2,18.5,467.7,0.025,2319,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101,10.65,-52.65,121.1,28.3,467.7,0.025,2320,1,32,32,
7/12/2019 15:17,12.95,32,0.01,100.9,10.65,-59.87,131.3,39,467.7,0.025,2321,1,32,32,
7/12/2019 15:17,12.95,32,0.01,100.8,10.64,-73.84,150.9,55,467.7,0.025,2322,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-68.05,142.7,47.6,467.7,0.025,2323,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-62.39,134.8,40.4,467.7,0.025,2324,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.63,-69.3,144.5,52.9,467.7,0.025,2325,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.8,10.64,-63.14,135.9,44.5,467.7,0.025,2326,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.64,-57.51,128,36.9,467.7,0.025,2327,1,32,32,
7/12/2019 15:17,12.96,32,0.01,100.9,10.65,-52.42,120.8,30,467.7,0.025,2328,1,32,32,
7/12/2019 15:17,12.96,32,0.01,101,10.65,-47.84,114.4,23.9,467.7,0.025,2329,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101,10.65,-43.71,108.6,18.3,467.7,0.025,2330,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101,10.65,-40.03,103.4,13.4,467.7,0.025,2331,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101,10.66,-36.73,98.8,9,467.7,0.025,2332,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101,10.66,-33.75,94.6,5.1,467.7,0.025,2333,1,32,32,
7/12/2019 15:17,12.95,32,0.01,101.1,10.66,-31.11,90.9,1.5,467.7,0.025,2334,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101.1,10.67,-28.72,87.5,-1.7,467.7,0.025,2335,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101.1,10.67,-26.57,84.5,-4.7,467.7,0.025,2336,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101.1,10.67,-24.62,81.8,-7.3,467.7,0.025,2337,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101.2,10.67,-22.86,79.3,-9.6,467.7,0.025,2338,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101.2,10.67,-21.27,77.1,-11.7,467.7,0.025,2339,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101.2,10.68,-19.83,75.1,-13.6,467.7,0.025,2340,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101.2,10.68,-23.17,79.8,-9.4,467.7,0.024,2341,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101.2,10.67,-30.67,90.3,1.3,467.7,0.025,2342,1,32,32,
7/12/2019 15:18,12.95,32,0.01,101,10.66,-37.13,99.3,10.4,467.7,0.025,2343,1,32,32,
7/12/2019 15:18,12.95,32,0.01,100.9,10.65,-44.68,109.9,19.1,467.7,0.025,2344,1,32,32,
7/12/2019 15:18,12.95,32,0.01,100.9,10.64,-50.03,117.5,26.5,467.7,0.025,2345,1,32,32,
7/12/2019 15:18,12.95,32,0.01,100.8,10.63,-54.82,124.2,32.4,467.7,0.025,2346,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.7,10.62,-60.56,132.2,39.3,467.7,0.025,2347,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.5,10.6,-64.41,137.6,44.6,467.7,0.024,2348,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.5,10.6,-67.99,142.7,50.1,467.7,0.024,2349,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.4,10.59,-71.73,147.9,55.5,467.7,0.024,2350,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.3,10.58,-74.52,151.8,55.3,467.7,0.025,2351,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.3,10.58,-69.13,144.3,48.8,467.7,0.025,2352,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.3,10.58,-63.87,136.9,42.3,467.7,0.025,2353,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.4,10.58,-58.91,129.9,36.2,467.7,0.025,2354,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.4,10.59,-54.3,123.5,30.4,467.7,0.024,2355,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.4,10.59,-57.82,128.4,35.6,467.7,0.024,2356,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.4,10.59,-64.25,137.4,37.7,467.7,0.024,2357,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.5,10.6,-59.41,130.6,32.2,467.7,0.024,2358,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.5,10.6,-54.76,124.1,26.9,467.7,0.024,2359,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.6,10.61,-50.44,118,21.9,467.6,0.024,2360,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.6,10.61,-46.47,112.5,17.3,467.7,0.024,2361,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.6,10.61,-42.84,107.4,13.1,467.7,0.024,2362,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.7,10.62,-59.06,130.1,35.2,467.7,0.024,2363,1,32,32,
7/12/2019 15:18,12.96,32,0.01,100.7,10.62,-54.06,123.1,29,467.6,0.024,2364,1,32,32,
