"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Specific Conductance, μS/cm (LGR S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
2245,07/15/19 12:06:45 PM,7.4,6.00,11.8,,,,,
2246,07/15/19 12:06:46 PM,7.4,6.00,11.8,,,,,
2247,07/15/19 12:06:47 PM,7.4,6.00,11.8,,,,,
2248,07/15/19 12:06:48 PM,7.4,5.99,11.8,,,,,
2249,07/15/19 12:06:49 PM,6.7,6.00,10.7,,,,,
2250,07/15/19 12:06:50 PM,7.4,6.00,11.8,,,,,
2251,07/15/19 12:06:51 PM,7.4,6.00,11.8,,,,,
2252,07/15/19 12:06:52 PM,7.4,5.99,11.8,,,,,
2253,07/15/19 12:06:53 PM,7.4,6.00,11.8,,,,,
2254,07/15/19 12:06:54 PM,7.4,6.00,11.8,,,,,
2255,07/15/19 12:06:55 PM,7.4,6.00,11.8,,,,,
2256,07/15/19 12:06:56 PM,7.4,6.01,11.8,,,,,
2257,07/15/19 12:06:57 PM,7.4,6.00,11.8,,,,,
2258,07/15/19 12:06:58 PM,7.4,6.01,11.8,,,,,
2259,07/15/19 12:06:59 PM,7.4,6.00,11.8,,,,,
2260,07/15/19 12:07:00 PM,7.4,6.01,11.8,,,,,
2261,07/15/19 12:07:01 PM,7.8,6.00,12.5,,,,,
2262,07/15/19 12:07:02 PM,7.0,6.00,11.2,,,,,
2263,07/15/19 12:07:03 PM,7.4,6.00,11.8,,,,,
2264,07/15/19 12:07:04 PM,7.4,6.01,11.8,,,,,
2265,07/15/19 12:07:05 PM,6.7,6.00,10.7,,,,,
2266,07/15/19 12:07:06 PM,7.4,6.00,11.8,,,,,
2267,07/15/19 12:07:07 PM,7.4,6.00,11.8,,,,,
2268,07/15/19 12:07:08 PM,7.4,6.00,11.8,,,,,
2269,07/15/19 12:07:09 PM,7.4,6.01,11.8,,,,,
2270,07/15/19 12:07:10 PM,7.4,6.01,11.8,,,,,
2271,07/15/19 12:07:11 PM,7.4,6.00,11.8,,,,,
2272,07/15/19 12:07:12 PM,6.7,6.00,10.7,,,,,
2273,07/15/19 12:07:13 PM,7.4,6.00,11.8,,,,,
2274,07/15/19 12:07:14 PM,6.7,6.01,10.7,,,,,
2275,07/15/19 12:07:15 PM,7.4,6.01,11.8,,,,,
2276,07/15/19 12:07:16 PM,7.4,6.00,11.8,,,,,
2277,07/15/19 12:07:17 PM,7.4,6.01,11.8,,,,,
2278,07/15/19 12:07:18 PM,7.4,6.00,11.8,,,,,
2279,07/15/19 12:07:19 PM,6.7,6.01,10.7,,,,,
2280,07/15/19 12:07:20 PM,6.7,6.00,10.7,,,,,
2281,07/15/19 12:07:21 PM,6.7,6.00,10.7,,,,,
2282,07/15/19 12:07:22 PM,7.8,6.00,12.5,,,,,
2283,07/15/19 12:07:23 PM,7.4,6.01,11.8,,,,,
2284,07/15/19 12:07:24 PM,7.4,6.00,11.8,,,,,
2285,07/15/19 12:07:25 PM,7.0,6.00,11.2,,,,,
2286,07/15/19 12:07:26 PM,7.4,6.01,11.8,,,,,
2287,07/15/19 12:07:27 PM,7.4,6.01,11.8,,,,,
2288,07/15/19 12:07:28 PM,7.4,6.00,11.8,,,,,
2289,07/15/19 12:07:29 PM,7.4,6.01,11.8,,,,,
2290,07/15/19 12:07:30 PM,7.4,6.03,11.8,,,,,
2291,07/15/19 12:07:31 PM,7.4,6.01,11.8,,,,,
2292,07/15/19 12:07:32 PM,7.4,6.03,11.8,,,,,
2293,07/15/19 12:07:33 PM,7.4,6.01,11.8,,,,,
2294,07/15/19 12:07:34 PM,7.4,6.01,11.8,,,,,
2295,07/15/19 12:07:35 PM,7.4,6.01,11.8,,,,,
2296,07/15/19 12:07:36 PM,7.4,6.03,11.8,,,,,
2297,07/15/19 12:07:37 PM,7.4,6.01,11.8,,,,,
2298,07/15/19 12:07:38 PM,7.8,6.03,12.4,,,,,
2299,07/15/19 12:07:39 PM,7.4,6.01,11.8,,,,,
2300,07/15/19 12:07:40 PM,7.8,6.03,12.4,,,,,
2301,07/15/19 12:07:41 PM,7.4,6.01,11.8,,,,,
2302,07/15/19 12:07:42 PM,7.4,6.01,11.8,,,,,
2303,07/15/19 12:07:43 PM,7.4,6.01,11.8,,,,,
2304,07/15/19 12:07:44 PM,7.4,6.03,11.8,,,,,
2305,07/15/19 12:07:45 PM,7.4,6.03,11.8,,,,,
2306,07/15/19 12:07:46 PM,7.4,6.03,11.8,,,,,
2307,07/15/19 12:07:47 PM,7.4,6.03,11.8,,,,,
2308,07/15/19 12:07:48 PM,7.8,6.01,12.5,,,,,
2309,07/15/19 12:07:49 PM,7.4,6.03,11.8,,,,,
2310,07/15/19 12:07:50 PM,7.4,6.03,11.8,,,,,
2311,07/15/19 12:07:51 PM,7.4,6.03,11.8,,,,,
2312,07/15/19 12:07:52 PM,6.7,6.03,10.7,,,,,
2313,07/15/19 12:07:53 PM,7.4,6.04,11.8,,,,,
2314,07/15/19 12:07:54 PM,7.8,6.03,12.4,,,,,
2315,07/15/19 12:07:55 PM,7.4,6.03,11.8,,,,,
2316,07/15/19 12:07:56 PM,7.4,6.03,11.8,,,,,
2317,07/15/19 12:07:57 PM,7.4,6.03,11.8,,,,,
2318,07/15/19 12:07:58 PM,7.4,6.01,11.8,,,,,
2319,07/15/19 12:07:59 PM,6.7,6.03,10.7,,,,,
2320,07/15/19 12:08:00 PM,7.4,6.03,11.8,,,,,
2321,07/15/19 12:08:01 PM,7.4,6.01,11.8,,,,,
2322,07/15/19 12:08:02 PM,7.4,6.03,11.8,,,,,
2323,07/15/19 12:08:03 PM,7.0,6.01,11.2,,,,,
2324,07/15/19 12:08:04 PM,6.7,6.03,10.7,,,,,
2325,07/15/19 12:08:05 PM,7.4,6.03,11.8,,,,,
2326,07/15/19 12:08:06 PM,7.8,6.03,12.4,,,,,
2327,07/15/19 12:08:07 PM,6.7,6.03,10.7,,,,,
2328,07/15/19 12:08:08 PM,6.7,6.03,10.7,,,,,
2329,07/15/19 12:08:09 PM,7.4,6.03,11.8,,,,,
2330,07/15/19 12:08:10 PM,7.4,6.03,11.8,,,,,
2331,07/15/19 12:08:11 PM,7.4,6.03,11.8,,,,,
2332,07/15/19 12:08:12 PM,7.4,6.04,11.8,,,,,
2333,07/15/19 12:08:13 PM,7.4,6.03,11.8,,,,,
2334,07/15/19 12:08:14 PM,7.4,6.03,11.8,,,,,
2335,07/15/19 12:08:15 PM,7.4,6.03,11.8,,,,,
2336,07/15/19 12:08:16 PM,7.4,6.03,11.8,,,,,
2337,07/15/19 12:08:17 PM,7.4,6.04,11.8,,,,,
2338,07/15/19 12:08:18 PM,7.4,6.04,11.8,,,,,
2339,07/15/19 12:08:19 PM,7.4,6.03,11.8,,,,,
2340,07/15/19 12:08:20 PM,7.4,6.03,11.8,,,,,
2341,07/15/19 12:08:21 PM,7.4,6.04,11.8,,,,,
2342,07/15/19 12:08:22 PM,7.4,6.03,11.8,,,,,
2343,07/15/19 12:08:23 PM,7.4,6.03,11.8,,,,,
2344,07/15/19 12:08:24 PM,7.4,6.03,11.8,,,,,
2345,07/15/19 12:08:25 PM,7.4,6.03,11.8,,,,,
2346,07/15/19 12:08:26 PM,7.4,6.03,11.8,,,,,
2347,07/15/19 12:08:27 PM,7.4,6.04,11.8,,,,,
2348,07/15/19 12:08:28 PM,7.4,6.04,11.8,,,,,
2349,07/15/19 12:08:29 PM,7.4,6.03,11.8,,,,,
2350,07/15/19 12:08:30 PM,7.4,6.03,11.8,,,,,
2351,07/15/19 12:08:31 PM,6.7,6.04,10.7,,,,,
2352,07/15/19 12:08:32 PM,7.4,6.04,11.8,,,,,
2353,07/15/19 12:08:33 PM,7.4,6.04,11.8,,,,,
2354,07/15/19 12:08:34 PM,7.4,6.04,11.8,,,,,
2355,07/15/19 12:08:35 PM,7.4,6.05,11.8,,,,,
2356,07/15/19 12:08:36 PM,7.4,6.03,11.8,,,,,
2357,07/15/19 12:08:37 PM,6.7,6.04,10.7,,,,,
2358,07/15/19 12:08:38 PM,7.4,6.04,11.8,,,,,
2359,07/15/19 12:08:39 PM,7.4,6.05,11.8,,,,,
2360,07/15/19 12:08:40 PM,7.4,6.04,11.8,,,,,
2361,07/15/19 12:08:41 PM,6.7,6.04,10.7,,,,,
2362,07/15/19 12:08:42 PM,7.4,6.04,11.8,,,,,
2363,07/15/19 12:08:43 PM,7.4,6.03,11.8,,,,,
2364,07/15/19 12:08:44 PM,7.4,6.03,11.8,,,,,
2365,07/15/19 12:08:45 PM,7.4,6.04,11.8,,,,,
2366,07/15/19 12:08:46 PM,7.4,6.05,11.8,,,,,
2367,07/15/19 12:08:47 PM,7.4,6.04,11.8,,,,,
2368,07/15/19 12:08:48 PM,6.7,6.05,10.7,,,,,
2369,07/15/19 12:08:49 PM,7.4,6.05,11.8,,,,,
2370,07/15/19 12:08:50 PM,7.4,6.04,11.8,,,,,
2371,07/15/19 12:08:51 PM,7.4,6.03,11.8,,,,,
2372,07/15/19 12:08:52 PM,7.4,6.07,11.8,,,,,
2373,07/15/19 12:08:53 PM,7.8,6.03,12.4,,,,,
2374,07/15/19 12:08:54 PM,7.4,6.05,11.8,,,,,
2375,07/15/19 12:08:55 PM,7.4,6.05,11.8,,,,,
2376,07/15/19 12:08:56 PM,7.4,6.04,11.8,,,,,
2377,07/15/19 12:08:57 PM,7.8,6.04,12.4,,,,,
2378,07/15/19 12:08:58 PM,7.4,6.05,11.8,,,,,
2379,07/15/19 12:08:59 PM,7.4,6.04,11.8,,,,,
2380,07/15/19 12:09:00 PM,7.4,6.05,11.8,,,,,
2381,07/15/19 12:09:01 PM,7.4,6.04,11.8,,,,,
2382,07/15/19 12:09:02 PM,7.4,6.04,11.8,,,,,
2383,07/15/19 12:09:03 PM,7.4,6.05,11.8,,,,,
2384,07/15/19 12:09:04 PM,7.4,6.05,11.8,,,,,
2385,07/15/19 12:09:05 PM,7.4,6.07,11.8,,,,,
2386,07/15/19 12:09:06 PM,7.4,6.04,11.8,,,,,
2387,07/15/19 12:09:07 PM,7.4,6.05,11.8,,,,,
2388,07/15/19 12:09:08 PM,7.4,6.04,11.8,,,,,
2389,07/15/19 12:09:09 PM,6.7,6.05,10.7,,,,,
2390,07/15/19 12:09:10 PM,7.4,6.07,11.8,,,,,
2391,07/15/19 12:09:11 PM,7.8,6.05,12.4,,,,,
2392,07/15/19 12:09:12 PM,7.4,6.05,11.8,,,,,
2393,07/15/19 12:09:13 PM,7.4,6.07,11.8,,,,,
2394,07/15/19 12:09:14 PM,7.4,6.05,11.8,,,,,
2395,07/15/19 12:09:15 PM,7.4,6.05,11.8,,,,,
2396,07/15/19 12:09:16 PM,7.4,6.05,11.8,,,,,
2397,07/15/19 12:09:17 PM,7.4,6.04,11.8,,,,,
2398,07/15/19 12:09:18 PM,7.4,6.05,11.8,,,,,
2399,07/15/19 12:09:19 PM,7.4,6.04,11.8,,,,,
2400,07/15/19 12:09:20 PM,7.4,6.05,11.8,,,,,
2401,07/15/19 12:09:21 PM,6.7,6.05,10.7,,,,,
2402,07/15/19 12:09:22 PM,7.8,6.04,12.4,,,,,
2403,07/15/19 12:09:23 PM,6.7,6.04,10.7,,,,,
2404,07/15/19 12:09:24 PM,7.8,6.05,12.4,,,,,
2405,07/15/19 12:09:25 PM,7.4,6.04,11.8,,,,,
2406,07/15/19 12:09:26 PM,7.4,6.05,11.8,,,,,
2407,07/15/19 12:09:27 PM,6.7,6.05,10.7,,,,,
2408,07/15/19 12:09:28 PM,6.7,6.05,10.7,,,,,
2409,07/15/19 12:09:29 PM,7.4,6.04,11.8,,,,,
2410,07/15/19 12:09:30 PM,7.4,6.04,11.8,,,,,
2411,07/15/19 12:09:31 PM,7.4,6.05,11.8,,,,,
2412,07/15/19 12:09:32 PM,7.4,6.05,11.8,,,,,
2413,07/15/19 12:09:33 PM,7.4,6.05,11.8,,,,,
2414,07/15/19 12:09:34 PM,6.7,6.05,10.7,,,,,
2415,07/15/19 12:09:35 PM,7.4,6.05,11.8,,,,,
2416,07/15/19 12:09:36 PM,7.4,6.05,11.8,,,,,
2417,07/15/19 12:09:37 PM,7.4,6.05,11.8,,,,,
2418,07/15/19 12:09:38 PM,7.8,6.05,12.4,,,,,
2419,07/15/19 12:09:39 PM,7.4,6.05,11.8,,,,,
2420,07/15/19 12:09:40 PM,7.4,6.05,11.8,,,,,
2421,07/15/19 12:09:41 PM,7.4,6.04,11.8,,,,,
2422,07/15/19 12:09:42 PM,7.4,6.05,11.8,,,,,
2423,07/15/19 12:09:43 PM,6.7,6.05,10.7,,,,,
2424,07/15/19 12:09:44 PM,7.4,6.05,11.8,,,,,
2425,07/15/19 12:09:45 PM,7.4,6.05,11.8,,,,,
2426,07/15/19 12:09:46 PM,7.4,6.05,11.8,,,,,
2427,07/15/19 12:09:47 PM,6.7,6.05,10.7,,,,,
2428,07/15/19 12:09:48 PM,7.4,6.05,11.8,,,,,
2429,07/15/19 12:09:49 PM,6.7,6.05,10.7,,,,,
2430,07/15/19 12:09:50 PM,7.4,6.05,11.8,,,,,
2431,07/15/19 12:09:51 PM,7.4,6.05,11.8,,,,,
2432,07/15/19 12:09:52 PM,7.4,6.05,11.8,,,,,
2433,07/15/19 12:09:53 PM,7.4,6.05,11.8,,,,,
2434,07/15/19 12:09:54 PM,6.7,6.05,10.7,,,,,
2435,07/15/19 12:09:55 PM,7.4,6.05,11.8,,,,,
2436,07/15/19 12:09:56 PM,7.4,6.05,11.8,,,,,
2437,07/15/19 12:09:57 PM,6.7,6.05,10.7,,,,,
2438,07/15/19 12:09:58 PM,7.4,6.05,11.8,,,,,
2439,07/15/19 12:09:59 PM,7.4,6.07,11.8,,,,,
2440,07/15/19 12:10:00 PM,7.4,6.07,11.8,,,,,
2441,07/15/19 12:10:01 PM,7.4,6.05,11.8,,,,,
2442,07/15/19 12:10:02 PM,7.4,6.05,11.8,,,,,
2443,07/15/19 12:10:03 PM,7.4,6.07,11.8,,,,,
2444,07/15/19 12:10:04 PM,7.4,6.05,11.8,,,,,
2445,07/15/19 12:10:05 PM,7.4,6.05,11.8,,,,,
2446,07/15/19 12:10:06 PM,7.4,6.07,11.8,,,,,
2447,07/15/19 12:10:07 PM,7.4,6.05,11.8,,,,,
2448,07/15/19 12:10:08 PM,7.4,6.07,11.8,,,,,
2449,07/15/19 12:10:09 PM,7.4,6.05,11.8,,,,,
2450,07/15/19 12:10:10 PM,7.4,6.07,11.8,,,,,
2451,07/15/19 12:10:11 PM,7.4,6.05,11.8,,,,,
2452,07/15/19 12:10:12 PM,7.4,6.07,11.8,,,,,
2453,07/15/19 12:10:13 PM,7.4,6.07,11.8,,,,,
2454,07/15/19 12:10:14 PM,7.4,6.07,11.8,,,,,
2455,07/15/19 12:10:15 PM,7.4,6.07,11.8,,,,,
2456,07/15/19 12:10:16 PM,7.4,6.07,11.8,,,,,
2457,07/15/19 12:10:17 PM,7.4,6.07,11.8,,,,,
2458,07/15/19 12:10:18 PM,7.8,6.07,12.4,,,,,
2459,07/15/19 12:10:19 PM,7.4,6.07,11.8,,,,,
2460,07/15/19 12:10:20 PM,7.4,6.07,11.8,,,,,
2461,07/15/19 12:10:21 PM,6.7,6.07,10.7,,,,,
2462,07/15/19 12:10:22 PM,7.4,6.07,11.8,,,,,
2463,07/15/19 12:10:23 PM,7.4,6.07,11.8,,,,,
2464,07/15/19 12:10:24 PM,7.4,6.07,11.8,,,,,
2465,07/15/19 12:10:25 PM,7.4,6.07,11.8,,,,,
2466,07/15/19 12:10:26 PM,7.4,6.07,11.8,,,,,
2467,07/15/19 12:10:27 PM,7.4,6.05,11.8,,,,,
2468,07/15/19 12:10:28 PM,7.4,6.08,11.8,,,,,
2469,07/15/19 12:10:29 PM,7.4,6.07,11.8,,,,,
2470,07/15/19 12:10:30 PM,7.4,6.07,11.8,,,,,
2471,07/15/19 12:10:31 PM,7.4,6.08,11.8,,,,,
2472,07/15/19 12:10:32 PM,7.4,6.07,11.8,,,,,
2473,07/15/19 12:10:33 PM,7.4,6.07,11.8,,,,,
2474,07/15/19 12:10:34 PM,6.7,6.07,10.7,,,,,
2475,07/15/19 12:10:35 PM,6.7,6.07,10.7,,,,,
2476,07/15/19 12:10:36 PM,7.4,6.08,11.8,,,,,
2477,07/15/19 12:10:37 PM,7.4,6.08,11.8,,,,,
2478,07/15/19 12:10:38 PM,6.7,6.08,10.7,,,,,
2479,07/15/19 12:10:39 PM,7.4,6.08,11.8,,,,,
2480,07/15/19 12:10:40 PM,7.4,6.07,11.8,,,,,
2481,07/15/19 12:10:41 PM,7.4,6.07,11.8,,,,,
2482,07/15/19 12:10:42 PM,7.4,6.08,11.8,,,,,
2483,07/15/19 12:10:43 PM,7.4,6.07,11.8,,,,,
2484,07/15/19 12:10:44 PM,6.7,6.08,10.7,,,,,
2485,07/15/19 12:10:45 PM,7.4,6.08,11.8,,,,,
2486,07/15/19 12:10:46 PM,7.4,6.07,11.8,,,,,
2487,07/15/19 12:10:47 PM,7.4,6.08,11.8,,,,,
2488,07/15/19 12:10:48 PM,7.4,6.08,11.8,,,,,
2489,07/15/19 12:10:49 PM,7.4,6.08,11.8,,,,,
2490,07/15/19 12:10:50 PM,7.4,6.08,11.8,,,,,
2491,07/15/19 12:10:51 PM,7.4,6.08,11.8,,,,,
2492,07/15/19 12:10:52 PM,6.7,6.08,10.7,,,,,
2493,07/15/19 12:10:53 PM,7.4,6.08,11.8,,,,,
2494,07/15/19 12:10:54 PM,7.4,6.08,11.8,,,,,
2495,07/15/19 12:10:55 PM,7.4,6.08,11.8,,,,,
2496,07/15/19 12:10:56 PM,7.4,6.08,11.8,,,,,
2497,07/15/19 12:10:57 PM,7.4,6.08,11.8,,,,,
2498,07/15/19 12:10:58 PM,7.4,6.08,11.8,,,,,
2499,07/15/19 12:10:59 PM,7.4,6.09,11.8,,,,,
2500,07/15/19 12:11:00 PM,7.4,6.08,11.8,,,,,
2501,07/15/19 12:11:01 PM,7.4,6.09,11.8,,,,,
2502,07/15/19 12:11:02 PM,7.4,6.09,11.8,,,,,
2503,07/15/19 12:11:03 PM,7.4,6.09,11.8,,,,,
2504,07/15/19 12:11:04 PM,7.4,6.08,11.8,,,,,
2505,07/15/19 12:11:05 PM,7.4,6.09,11.8,,,,,
2506,07/15/19 12:11:06 PM,7.4,6.09,11.8,,,,,
2507,07/15/19 12:11:07 PM,7.4,6.08,11.8,,,,,
2508,07/15/19 12:11:08 PM,7.4,6.09,11.8,,,,,
2509,07/15/19 12:11:09 PM,7.4,6.09,11.8,,,,,
2510,07/15/19 12:11:10 PM,7.4,6.09,11.8,,,,,
2511,07/15/19 12:11:11 PM,7.4,6.09,11.8,,,,,
2512,07/15/19 12:11:12 PM,7.4,6.09,11.8,,,,,
2513,07/15/19 12:11:13 PM,7.4,6.09,11.8,,,,,
2514,07/15/19 12:11:14 PM,6.7,6.09,10.7,,,,,
2515,07/15/19 12:11:15 PM,7.4,6.09,11.8,,,,,
2516,07/15/19 12:11:16 PM,7.4,6.09,11.8,,,,,
2517,07/15/19 12:11:17 PM,7.4,6.11,11.8,,,,,
2518,07/15/19 12:11:18 PM,7.4,6.09,11.8,,,,,
2519,07/15/19 12:11:19 PM,7.4,6.09,11.8,,,,,
2520,07/15/19 12:11:20 PM,7.4,6.09,11.8,,,,,
2521,07/15/19 12:11:21 PM,7.4,6.11,11.8,,,,,
2522,07/15/19 12:11:22 PM,7.4,6.09,11.8,,,,,
2523,07/15/19 12:11:23 PM,7.4,6.09,11.8,,,,,
2524,07/15/19 12:11:24 PM,7.4,6.09,11.8,,,,,
2525,07/15/19 12:11:25 PM,7.4,6.11,11.8,,,,,
2526,07/15/19 12:11:26 PM,7.4,6.12,11.8,,,,,
2527,07/15/19 12:11:27 PM,7.4,6.09,11.8,,,,,
2528,07/15/19 12:11:28 PM,6.7,6.11,10.7,,,,,
2529,07/15/19 12:11:29 PM,7.4,6.11,11.8,,,,,
2530,07/15/19 12:11:30 PM,7.4,6.11,11.8,,,,,
2531,07/15/19 12:11:31 PM,7.4,6.11,11.8,,,,,
2532,07/15/19 12:11:32 PM,7.4,6.11,11.8,,,,,
2533,07/15/19 12:11:33 PM,7.4,6.09,11.8,,,,,
2534,07/15/19 12:11:34 PM,7.4,6.11,11.8,,,,,
2535,07/15/19 12:11:35 PM,7.4,6.09,11.8,,,,,
2536,07/15/19 12:11:36 PM,7.4,6.09,11.8,,,,,
2537,07/15/19 12:11:37 PM,7.4,6.11,11.8,,,,,
2538,07/15/19 12:11:38 PM,7.4,6.11,11.8,,,,,
2539,07/15/19 12:11:39 PM,6.7,6.12,10.7,,,,,
2540,07/15/19 12:11:40 PM,6.7,6.12,10.7,,,,,
2541,07/15/19 12:11:41 PM,6.7,6.11,10.7,,,,,
2542,07/15/19 12:11:42 PM,7.4,6.11,11.8,,,,,
2543,07/15/19 12:11:43 PM,7.4,6.11,11.8,,,,,
2544,07/15/19 12:11:44 PM,7.4,6.11,11.8,,,,,
2545,07/15/19 12:11:45 PM,7.4,6.11,11.8,,,,,
2546,07/15/19 12:11:46 PM,7.4,6.12,11.8,,,,,
2547,07/15/19 12:11:47 PM,7.4,6.12,11.8,,,,,
2548,07/15/19 12:11:48 PM,7.8,6.11,12.4,,,,,
2549,07/15/19 12:11:49 PM,7.8,6.11,12.4,,,,,
2550,07/15/19 12:11:50 PM,7.4,6.11,11.8,,,,,
2551,07/15/19 12:11:51 PM,7.4,6.11,11.8,,,,,
2552,07/15/19 12:11:52 PM,7.4,6.11,11.8,,,,,
2553,07/15/19 12:11:53 PM,7.8,6.12,12.4,,,,,
2554,07/15/19 12:11:54 PM,7.4,6.12,11.8,,,,,
2555,07/15/19 12:11:55 PM,7.4,6.12,11.8,,,,,
2556,07/15/19 12:11:56 PM,6.7,6.12,10.7,,,,,
2557,07/15/19 12:11:57 PM,7.4,6.12,11.8,,,,,
2558,07/15/19 12:11:58 PM,7.4,6.12,11.8,,,,,
2559,07/15/19 12:11:59 PM,7.4,6.12,11.8,,,,,
2560,07/15/19 12:12:00 PM,7.4,6.11,11.8,,,,,
2561,07/15/19 12:12:01 PM,7.4,6.12,11.8,,,,,
2562,07/15/19 12:12:02 PM,7.4,6.12,11.8,,,,,
2563,07/15/19 12:12:03 PM,6.7,6.12,10.7,,,,,
2564,07/15/19 12:12:04 PM,7.4,6.11,11.8,,,,,
2565,07/15/19 12:12:05 PM,7.4,6.11,11.8,,,,,
2566,07/15/19 12:12:06 PM,7.4,6.12,11.8,,,,,
2567,07/15/19 12:12:07 PM,7.4,6.12,11.8,,,,,
2568,07/15/19 12:12:08 PM,7.4,6.11,11.8,,,,,
2569,07/15/19 12:12:09 PM,6.7,6.12,10.7,,,,,
2570,07/15/19 12:12:10 PM,7.4,6.11,11.8,,,,,
2571,07/15/19 12:12:11 PM,7.4,6.12,11.8,,,,,
2572,07/15/19 12:12:12 PM,7.4,6.12,11.8,,,,,
2573,07/15/19 12:12:13 PM,7.4,6.12,11.8,,,,,
2574,07/15/19 12:12:14 PM,7.4,6.11,11.8,,,,,
2575,07/15/19 12:12:15 PM,7.4,6.12,11.8,,,,,
2576,07/15/19 12:12:16 PM,7.4,6.12,11.8,,,,,
2577,07/15/19 12:12:17 PM,7.4,6.12,11.8,,,,,
2578,07/15/19 12:12:18 PM,7.4,6.12,11.8,,,,,
2579,07/15/19 12:12:19 PM,7.4,6.12,11.8,,,,,
2580,07/15/19 12:12:20 PM,7.4,6.13,11.8,,,,,
2581,07/15/19 12:12:21 PM,6.7,6.12,10.7,,,,,
2582,07/15/19 12:12:22 PM,7.4,6.12,11.8,,,,,
2583,07/15/19 12:12:23 PM,7.4,6.12,11.8,,,,,
2584,07/15/19 12:12:24 PM,7.4,6.12,11.8,,,,,
2585,07/15/19 12:12:25 PM,7.4,6.12,11.8,,,,,
2586,07/15/19 12:12:26 PM,7.4,6.12,11.8,,,,,
2587,07/15/19 12:12:27 PM,7.4,6.12,11.8,,,,,
2588,07/15/19 12:12:28 PM,7.4,6.12,11.8,,,,,
2589,07/15/19 12:12:29 PM,7.4,6.12,11.8,,,,,
2590,07/15/19 12:12:30 PM,7.4,6.12,11.8,,,,,
2591,07/15/19 12:12:31 PM,7.4,6.12,11.8,,,,,
2592,07/15/19 12:12:32 PM,7.4,6.13,11.8,,,,,
2593,07/15/19 12:12:33 PM,7.4,6.13,11.8,,,,,
2594,07/15/19 12:12:34 PM,7.4,6.12,11.8,,,,,
2595,07/15/19 12:12:35 PM,7.4,6.15,11.8,,,,,
2596,07/15/19 12:12:36 PM,7.4,6.12,11.8,,,,,
2597,07/15/19 12:12:37 PM,6.7,6.12,10.7,,,,,
2598,07/15/19 12:12:38 PM,7.4,6.13,11.8,,,,,
2599,07/15/19 12:12:39 PM,7.4,6.12,11.8,,,,,
2600,07/15/19 12:12:40 PM,7.4,6.13,11.8,,,,,
2601,07/15/19 12:12:41 PM,7.4,6.12,11.8,,,,,
2602,07/15/19 12:12:42 PM,7.4,6.13,11.8,,,,,
2603,07/15/19 12:12:43 PM,6.7,6.13,10.7,,,,,
2604,07/15/19 12:12:44 PM,7.4,6.13,11.8,,,,,
2605,07/15/19 12:12:45 PM,7.4,6.13,11.8,,,,,
2606,07/15/19 12:12:46 PM,7.4,6.13,11.8,,,,,
2607,07/15/19 12:12:47 PM,7.4,6.13,11.8,,,,,
2608,07/15/19 12:12:48 PM,7.4,6.13,11.8,,,,,
2609,07/15/19 12:12:49 PM,7.4,6.13,11.8,,,,,
2610,07/15/19 12:12:50 PM,7.4,6.13,11.8,,,,,
2611,07/15/19 12:12:51 PM,7.4,6.13,11.8,,,,,
2612,07/15/19 12:12:52 PM,7.4,6.13,11.8,,,,,
2613,07/15/19 12:12:53 PM,7.4,6.13,11.8,,,,,
2614,07/15/19 12:12:54 PM,7.4,6.13,11.8,,,,,
2615,07/15/19 12:12:55 PM,6.7,6.15,10.7,,,,,
2616,07/15/19 12:12:56 PM,7.4,6.15,11.8,,,,,
2617,07/15/19 12:12:57 PM,7.4,6.13,11.8,,,,,
2618,07/15/19 12:12:58 PM,7.4,6.13,11.8,,,,,
2619,07/15/19 12:12:59 PM,7.4,6.13,11.8,,,,,
2620,07/15/19 12:13:00 PM,7.4,6.13,11.8,,,,,
2621,07/15/19 12:13:01 PM,6.7,6.15,10.7,,,,,
2622,07/15/19 12:13:02 PM,7.4,6.13,11.8,,,,,
2623,07/15/19 12:13:03 PM,7.8,6.12,12.4,,,,,
2624,07/15/19 12:13:04 PM,7.4,6.13,11.8,,,,,
2625,07/15/19 12:13:05 PM,7.4,6.15,11.8,,,,,
2626,07/15/19 12:13:06 PM,7.4,6.15,11.8,,,,,
2627,07/15/19 12:13:07 PM,7.8,6.13,12.4,,,,,
2628,07/15/19 12:13:08 PM,7.8,6.13,12.4,,,,,
2629,07/15/19 12:13:09 PM,7.4,6.13,11.8,,,,,
2630,07/15/19 12:13:10 PM,7.4,6.13,11.8,,,,,
2631,07/15/19 12:13:11 PM,6.7,6.13,10.7,,,,,
2632,07/15/19 12:13:12 PM,7.4,6.15,11.8,,,,,
2633,07/15/19 12:13:13 PM,7.4,6.15,11.8,,,,,
2634,07/15/19 12:13:14 PM,7.4,6.13,11.8,,,,,
2635,07/15/19 12:13:15 PM,6.7,6.13,10.7,,,,,
2636,07/15/19 12:13:16 PM,7.4,6.15,11.8,,,,,
2637,07/15/19 12:13:17 PM,7.4,6.15,11.8,,,,,
