"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
6354,07/15/19 01:15:14 PM,7.8,6.22,,,,,
6355,07/15/19 01:15:15 PM,6.7,6.22,,,,,
6356,07/15/19 01:15:16 PM,7.4,6.22,,,,,
6357,07/15/19 01:15:17 PM,7.0,6.22,,,,,
6358,07/15/19 01:15:18 PM,7.8,6.22,,,,,
6359,07/15/19 01:15:19 PM,7.8,6.22,,,,,
6360,07/15/19 01:15:20 PM,7.8,6.22,,,,,
6361,07/15/19 01:15:21 PM,7.0,6.22,,,,,
6362,07/15/19 01:15:22 PM,7.8,6.24,,,,,
6363,07/15/19 01:15:23 PM,7.8,6.22,,,,,
6364,07/15/19 01:15:24 PM,7.8,6.22,,,,,
6365,07/15/19 01:15:25 PM,7.8,6.24,,,,,
6366,07/15/19 01:15:26 PM,7.0,6.22,,,,,
6367,07/15/19 01:15:27 PM,7.8,6.22,,,,,
6368,07/15/19 01:15:28 PM,6.7,6.22,,,,,
6369,07/15/19 01:15:29 PM,7.8,6.22,,,,,
6370,07/15/19 01:15:30 PM,7.0,6.22,,,,,
6371,07/15/19 01:15:31 PM,7.8,6.22,,,,,
6372,07/15/19 01:15:32 PM,7.8,6.22,,,,,
6373,07/15/19 01:15:33 PM,7.8,6.22,,,,,
6374,07/15/19 01:15:34 PM,7.8,6.22,,,,,
6375,07/15/19 01:15:35 PM,6.7,6.24,,,,,
6376,07/15/19 01:15:36 PM,7.4,6.22,,,,,
6377,07/15/19 01:15:37 PM,7.8,6.22,,,,,
6378,07/15/19 01:15:38 PM,7.4,6.22,,,,,
6379,07/15/19 01:15:39 PM,7.8,6.24,,,,,
6380,07/15/19 01:15:40 PM,7.4,6.22,,,,,
6381,07/15/19 01:15:41 PM,6.7,6.22,,,,,
6382,07/15/19 01:15:42 PM,6.7,6.24,,,,,
6383,07/15/19 01:15:43 PM,6.7,6.24,,,,,
6384,07/15/19 01:15:44 PM,7.0,6.22,,,,,
6385,07/15/19 01:15:45 PM,7.8,6.24,,,,,
6386,07/15/19 01:15:46 PM,7.8,6.24,,,,,
6387,07/15/19 01:15:47 PM,7.8,6.22,,,,,
6388,07/15/19 01:15:48 PM,7.0,6.24,,,,,
6389,07/15/19 01:15:49 PM,7.8,6.22,,,,,
6390,07/15/19 01:15:50 PM,7.8,6.22,,,,,
6391,07/15/19 01:15:51 PM,7.4,6.22,,,,,
6392,07/15/19 01:15:52 PM,7.8,6.22,,,,,
6393,07/15/19 01:15:53 PM,7.8,6.24,,,,,
6394,07/15/19 01:15:54 PM,7.8,6.24,,,,,
6395,07/15/19 01:15:55 PM,7.8,6.24,,,,,
6396,07/15/19 01:15:56 PM,7.8,6.24,,,,,
6397,07/15/19 01:15:57 PM,7.8,6.24,,,,,
6398,07/15/19 01:15:58 PM,7.0,6.24,,,,,
6399,07/15/19 01:15:59 PM,7.0,6.24,,,,,
6400,07/15/19 01:16:00 PM,7.4,6.24,,,,,
6401,07/15/19 01:16:01 PM,7.8,6.24,,,,,
6402,07/15/19 01:16:02 PM,6.7,6.24,,,,,
6403,07/15/19 01:16:03 PM,7.8,6.24,,,,,
6404,07/15/19 01:16:04 PM,7.8,6.24,,,,,
6405,07/15/19 01:16:05 PM,7.8,6.24,,,,,
6406,07/15/19 01:16:06 PM,6.7,6.24,,,,,
6407,07/15/19 01:16:07 PM,7.4,6.24,,,,,
6408,07/15/19 01:16:08 PM,6.7,6.24,,,,,
6409,07/15/19 01:16:09 PM,7.4,6.24,,,,,
6410,07/15/19 01:16:10 PM,7.8,6.24,,,,,
6411,07/15/19 01:16:11 PM,7.8,6.22,,,,,
6412,07/15/19 01:16:12 PM,7.8,6.24,,,,,
6413,07/15/19 01:16:13 PM,7.8,6.22,,,,,
6414,07/15/19 01:16:14 PM,7.4,6.24,,,,,
6415,07/15/19 01:16:15 PM,7.8,6.22,,,,,
6416,07/15/19 01:16:16 PM,7.8,6.24,,,,,
6417,07/15/19 01:16:17 PM,7.4,6.24,,,,,
6418,07/15/19 01:16:18 PM,7.8,6.24,,,,,
6419,07/15/19 01:16:19 PM,7.4,6.24,,,,,
6420,07/15/19 01:16:20 PM,7.4,6.24,,,,,
6421,07/15/19 01:16:21 PM,7.0,6.24,,,,,
6422,07/15/19 01:16:22 PM,7.4,6.24,,,,,
6423,07/15/19 01:16:23 PM,6.7,6.24,,,,,
6424,07/15/19 01:16:24 PM,7.8,6.24,,,,,
6425,07/15/19 01:16:25 PM,7.8,6.24,,,,,
6426,07/15/19 01:16:26 PM,7.4,6.24,,,,,
6427,07/15/19 01:16:27 PM,7.8,6.24,,,,,
6428,07/15/19 01:16:28 PM,6.7,6.24,,,,,
6429,07/15/19 01:16:29 PM,7.0,6.24,,,,,
6430,07/15/19 01:16:30 PM,6.7,6.24,,,,,
6431,07/15/19 01:16:31 PM,7.4,6.24,,,,,
6432,07/15/19 01:16:32 PM,7.0,6.24,,,,,
6433,07/15/19 01:16:33 PM,7.8,6.24,,,,,
6434,07/15/19 01:16:34 PM,7.0,6.24,,,,,
6435,07/15/19 01:16:35 PM,7.8,6.24,,,,,
6436,07/15/19 01:16:36 PM,7.8,6.24,,,,,
6437,07/15/19 01:16:37 PM,7.4,6.24,,,,,
6438,07/15/19 01:16:38 PM,6.7,6.24,,,,,
6439,07/15/19 01:16:39 PM,7.4,6.24,,,,,
6440,07/15/19 01:16:40 PM,7.4,6.24,,,,,
6441,07/15/19 01:16:41 PM,7.4,6.24,,,,,
6442,07/15/19 01:16:42 PM,7.4,6.24,,,,,
6443,07/15/19 01:16:43 PM,7.4,6.24,,,,,
6444,07/15/19 01:16:44 PM,7.8,6.24,,,,,
6445,07/15/19 01:16:45 PM,7.4,6.25,,,,,
6446,07/15/19 01:16:46 PM,7.8,6.24,,,,,
6447,07/15/19 01:16:47 PM,7.4,6.24,,,,,
6448,07/15/19 01:16:48 PM,7.8,6.25,,,,,
6449,07/15/19 01:16:49 PM,7.0,6.24,,,,,
6450,07/15/19 01:16:50 PM,7.8,6.25,,,,,
6451,07/15/19 01:16:51 PM,6.7,6.24,,,,,
6452,07/15/19 01:16:52 PM,7.8,6.24,,,,,
6453,07/15/19 01:16:53 PM,7.8,6.25,,,,,
6454,07/15/19 01:16:54 PM,7.8,6.25,,,,,
6455,07/15/19 01:16:55 PM,7.8,6.24,,,,,
6456,07/15/19 01:16:56 PM,7.8,6.24,,,,,
6457,07/15/19 01:16:57 PM,7.0,6.25,,,,,
6458,07/15/19 01:16:58 PM,7.8,6.24,,,,,
6459,07/15/19 01:16:59 PM,7.4,6.24,,,,,
6460,07/15/19 01:17:00 PM,7.8,6.25,,,,,
6461,07/15/19 01:17:01 PM,7.8,6.25,,,,,
6462,07/15/19 01:17:02 PM,7.0,6.24,,,,,
6463,07/15/19 01:17:03 PM,7.8,6.25,,,,,
6464,07/15/19 01:17:04 PM,7.4,6.24,,,,,
6465,07/15/19 01:17:05 PM,7.8,6.25,,,,,
6466,07/15/19 01:17:06 PM,6.7,6.24,,,,,
6467,07/15/19 01:17:07 PM,7.8,6.24,,,,,
6468,07/15/19 01:17:08 PM,7.0,6.24,,,,,
6469,07/15/19 01:17:09 PM,7.0,6.24,,,,,
6470,07/15/19 01:17:10 PM,7.4,6.25,,,,,
6471,07/15/19 01:17:11 PM,7.4,6.25,,,,,
6472,07/15/19 01:17:12 PM,6.7,6.25,,,,,
6473,07/15/19 01:17:13 PM,7.4,6.25,,,,,
6474,07/15/19 01:17:14 PM,7.8,6.25,,,,,
6475,07/15/19 01:17:15 PM,7.8,6.25,,,,,
6476,07/15/19 01:17:16 PM,7.4,6.25,,,,,
6477,07/15/19 01:17:17 PM,7.8,6.25,,,,,
6478,07/15/19 01:17:18 PM,7.8,6.25,,,,,
6479,07/15/19 01:17:19 PM,7.8,6.25,,,,,
6480,07/15/19 01:17:20 PM,7.4,6.25,,,,,
6481,07/15/19 01:17:21 PM,6.7,6.26,,,,,
6482,07/15/19 01:17:22 PM,7.4,6.25,,,,,
6483,07/15/19 01:17:23 PM,7.8,6.25,,,,,
6484,07/15/19 01:17:24 PM,7.8,6.25,,,,,
6485,07/15/19 01:17:25 PM,7.4,6.25,,,,,
6486,07/15/19 01:17:26 PM,7.8,6.25,,,,,
6487,07/15/19 01:17:27 PM,7.8,6.25,,,,,
6488,07/15/19 01:17:28 PM,7.8,6.25,,,,,
6489,07/15/19 01:17:29 PM,7.4,6.25,,,,,
6490,07/15/19 01:17:30 PM,7.8,6.25,,,,,
6491,07/15/19 01:17:31 PM,7.0,6.25,,,,,
6492,07/15/19 01:17:32 PM,7.0,6.25,,,,,
6493,07/15/19 01:17:33 PM,7.8,6.25,,,,,
6494,07/15/19 01:17:34 PM,7.8,6.25,,,,,
6495,07/15/19 01:17:35 PM,7.0,6.25,,,,,
6496,07/15/19 01:17:36 PM,7.0,6.25,,,,,
6497,07/15/19 01:17:37 PM,7.8,6.25,,,,,
6498,07/15/19 01:17:38 PM,7.0,6.26,,,,,
6499,07/15/19 01:17:39 PM,6.7,6.25,,,,,
6500,07/15/19 01:17:40 PM,7.4,6.25,,,,,
6501,07/15/19 01:17:41 PM,7.4,6.25,,,,,
6502,07/15/19 01:17:42 PM,7.8,6.25,,,,,
6503,07/15/19 01:17:43 PM,7.4,6.25,,,,,
6504,07/15/19 01:17:44 PM,7.8,6.25,,,,,
6505,07/15/19 01:17:45 PM,7.8,6.25,,,,,
6506,07/15/19 01:17:46 PM,7.0,6.25,,,,,
6507,07/15/19 01:17:47 PM,7.4,6.25,,,,,
6508,07/15/19 01:17:48 PM,7.8,6.26,,,,,
6509,07/15/19 01:17:49 PM,7.0,6.25,,,,,
6510,07/15/19 01:17:50 PM,7.8,6.25,,,,,
6511,07/15/19 01:17:51 PM,7.4,6.25,,,,,
6512,07/15/19 01:17:52 PM,7.8,6.26,,,,,
6513,07/15/19 01:17:53 PM,7.4,6.25,,,,,
6514,07/15/19 01:17:54 PM,7.8,6.26,,,,,
6515,07/15/19 01:17:55 PM,7.0,6.25,,,,,
6516,07/15/19 01:17:56 PM,7.8,6.26,,,,,
6517,07/15/19 01:17:57 PM,7.0,6.25,,,,,
6518,07/15/19 01:17:58 PM,7.8,6.25,,,,,
6519,07/15/19 01:17:59 PM,6.7,6.25,,,,,
6520,07/15/19 01:18:00 PM,7.4,6.26,,,,,
6521,07/15/19 01:18:01 PM,7.8,6.26,,,,,
6522,07/15/19 01:18:02 PM,7.0,6.26,,,,,
6523,07/15/19 01:18:03 PM,7.0,6.26,,,,,
6524,07/15/19 01:18:04 PM,7.4,6.26,,,,,
6525,07/15/19 01:18:05 PM,7.8,6.26,,,,,
6526,07/15/19 01:18:06 PM,7.8,6.26,,,,,
6527,07/15/19 01:18:07 PM,7.4,6.26,,,,,
6528,07/15/19 01:18:08 PM,7.8,6.26,,,,,
6529,07/15/19 01:18:09 PM,7.8,6.26,,,,,
6530,07/15/19 01:18:10 PM,7.4,6.25,,,,,
6531,07/15/19 01:18:11 PM,7.4,6.26,,,,,
6532,07/15/19 01:18:12 PM,6.7,6.26,,,,,
6533,07/15/19 01:18:13 PM,7.8,6.26,,,,,
6534,07/15/19 01:18:14 PM,7.4,6.26,,,,,
6535,07/15/19 01:18:15 PM,7.4,6.26,,,,,
6536,07/15/19 01:18:16 PM,7.8,6.26,,,,,
6537,07/15/19 01:18:17 PM,7.8,6.26,,,,,
6538,07/15/19 01:18:18 PM,7.0,6.26,,,,,
6539,07/15/19 01:18:19 PM,7.8,6.26,,,,,
6540,07/15/19 01:18:20 PM,7.0,6.26,,,,,
6541,07/15/19 01:18:21 PM,7.0,6.26,,,,,
6542,07/15/19 01:18:22 PM,7.8,6.26,,,,,
6543,07/15/19 01:18:23 PM,7.4,6.26,,,,,
6544,07/15/19 01:18:24 PM,7.4,6.26,,,,,
6545,07/15/19 01:18:25 PM,6.7,6.26,,,,,
6546,07/15/19 01:18:26 PM,7.8,6.26,,,,,
6547,07/15/19 01:18:27 PM,7.8,6.26,,,,,
6548,07/15/19 01:18:28 PM,7.8,6.26,,,,,
6549,07/15/19 01:18:29 PM,7.8,6.26,,,,,
6550,07/15/19 01:18:30 PM,6.7,6.26,,,,,
6551,07/15/19 01:18:31 PM,7.8,6.25,,,,,
6552,07/15/19 01:18:32 PM,7.8,6.26,,,,,
6553,07/15/19 01:18:33 PM,7.8,6.26,,,,,
6554,07/15/19 01:18:34 PM,7.8,6.26,,,,,
6555,07/15/19 01:18:35 PM,7.4,6.26,,,,,
6556,07/15/19 01:18:36 PM,7.8,6.26,,,,,
6557,07/15/19 01:18:37 PM,7.0,6.26,,,,,
6558,07/15/19 01:18:38 PM,7.0,6.26,,,,,
6559,07/15/19 01:18:39 PM,7.8,6.26,,,,,
6560,07/15/19 01:18:40 PM,7.4,6.26,,,,,
6561,07/15/19 01:18:41 PM,7.4,6.26,,,,,
6562,07/15/19 01:18:42 PM,7.4,6.28,,,,,
6563,07/15/19 01:18:43 PM,7.8,6.28,,,,,
6564,07/15/19 01:18:44 PM,7.0,6.26,,,,,
6565,07/15/19 01:18:45 PM,6.7,6.26,,,,,
6566,07/15/19 01:18:46 PM,7.4,6.26,,,,,
6567,07/15/19 01:18:47 PM,7.0,6.26,,,,,
6568,07/15/19 01:18:48 PM,7.8,6.28,,,,,
6569,07/15/19 01:18:49 PM,7.8,6.26,,,,,
6570,07/15/19 01:18:50 PM,7.8,6.28,,,,,
6571,07/15/19 01:18:51 PM,7.8,6.26,,,,,
6572,07/15/19 01:18:52 PM,7.0,6.26,,,,,
6573,07/15/19 01:18:53 PM,6.7,6.26,,,,,
6574,07/15/19 01:18:54 PM,7.8,6.26,,,,,
6575,07/15/19 01:18:55 PM,7.0,6.26,,,,,
6576,07/15/19 01:18:56 PM,7.4,6.28,,,,,
6577,07/15/19 01:18:57 PM,7.8,6.26,,,,,
6578,07/15/19 01:18:58 PM,7.8,6.26,,,,,
6579,07/15/19 01:18:59 PM,7.4,6.28,,,,,
6580,07/15/19 01:19:00 PM,7.8,6.28,,,,,
6581,07/15/19 01:19:01 PM,7.8,6.28,,,,,
6582,07/15/19 01:19:02 PM,7.8,6.28,,,,,
6583,07/15/19 01:19:03 PM,7.4,6.28,,,,,
6584,07/15/19 01:19:04 PM,7.8,6.26,,,,,
6585,07/15/19 01:19:05 PM,6.7,6.28,,,,,
6586,07/15/19 01:19:06 PM,7.0,6.26,,,,,
6587,07/15/19 01:19:07 PM,7.8,6.28,,,,,
6588,07/15/19 01:19:08 PM,7.8,6.28,,,,,
6589,07/15/19 01:19:09 PM,7.8,6.28,,,,,
6590,07/15/19 01:19:10 PM,7.8,6.28,,,,,
6591,07/15/19 01:19:11 PM,7.8,6.28,,,,,
6592,07/15/19 01:19:12 PM,7.8,6.28,,,,,
6593,07/15/19 01:19:13 PM,7.4,6.28,,,,,
6594,07/15/19 01:19:14 PM,6.7,6.28,,,,,
6595,07/15/19 01:19:15 PM,7.8,6.28,,,,,
6596,07/15/19 01:19:16 PM,6.7,6.28,,,,,
6597,07/15/19 01:19:17 PM,7.8,6.28,,,,,
6598,07/15/19 01:19:18 PM,6.7,6.28,,,,,
6599,07/15/19 01:19:19 PM,7.8,6.28,,,,,
6600,07/15/19 01:19:20 PM,6.7,6.28,,,,,
6601,07/15/19 01:19:21 PM,7.8,6.28,,,,,
6602,07/15/19 01:19:22 PM,7.8,6.28,,,,,
6603,07/15/19 01:19:23 PM,7.4,6.28,,,,,
6604,07/15/19 01:19:24 PM,7.4,6.28,,,,,
6605,07/15/19 01:19:25 PM,7.0,6.26,,,,,
6606,07/15/19 01:19:26 PM,7.4,6.28,,,,,
6607,07/15/19 01:19:27 PM,7.4,6.28,,,,,
6608,07/15/19 01:19:28 PM,7.8,6.28,,,,,
6609,07/15/19 01:19:29 PM,7.4,6.28,,,,,
6610,07/15/19 01:19:30 PM,7.8,6.28,,,,,
6611,07/15/19 01:19:31 PM,7.8,6.28,,,,,
6612,07/15/19 01:19:32 PM,7.8,6.28,,,,,
6613,07/15/19 01:19:33 PM,7.0,6.28,,,,,
6614,07/15/19 01:19:34 PM,7.0,6.28,,,,,
6615,07/15/19 01:19:35 PM,7.8,6.28,,,,,
6616,07/15/19 01:19:36 PM,7.8,6.28,,,,,
6617,07/15/19 01:19:37 PM,6.7,6.28,,,,,
6618,07/15/19 01:19:38 PM,7.4,6.28,,,,,
6619,07/15/19 01:19:39 PM,7.8,6.28,,,,,
6620,07/15/19 01:19:40 PM,7.0,6.28,,,,,
6621,07/15/19 01:19:41 PM,7.0,6.28,,,,,
6622,07/15/19 01:19:42 PM,7.4,6.29,,,,,
6623,07/15/19 01:19:43 PM,6.7,6.29,,,,,
6624,07/15/19 01:19:44 PM,7.8,6.28,,,,,
6625,07/15/19 01:19:45 PM,6.7,6.26,,,,,
6626,07/15/19 01:19:46 PM,7.8,6.28,,,,,
6627,07/15/19 01:19:47 PM,7.4,6.28,,,,,
6628,07/15/19 01:19:48 PM,7.4,6.28,,,,,
6629,07/15/19 01:19:49 PM,7.0,6.29,,,,,
6630,07/15/19 01:19:50 PM,6.7,6.29,,,,,
6631,07/15/19 01:19:51 PM,7.4,6.29,,,,,
6632,07/15/19 01:19:52 PM,7.8,6.29,,,,,
6633,07/15/19 01:19:53 PM,7.4,6.29,,,,,
6634,07/15/19 01:19:54 PM,7.4,6.28,,,,,
6635,07/15/19 01:19:55 PM,7.4,6.28,,,,,
6636,07/15/19 01:19:56 PM,7.4,6.28,,,,,
6637,07/15/19 01:19:57 PM,7.4,6.28,,,,,
6638,07/15/19 01:19:58 PM,7.8,6.28,,,,,
6639,07/15/19 01:19:59 PM,7.0,6.28,,,,,
6640,07/15/19 01:20:00 PM,7.4,6.29,,,,,
6641,07/15/19 01:20:01 PM,6.7,6.29,,,,,
6642,07/15/19 01:20:02 PM,7.4,6.29,,,,,
6643,07/15/19 01:20:03 PM,7.4,6.28,,,,,
6644,07/15/19 01:20:04 PM,6.7,6.29,,,,,
6645,07/15/19 01:20:05 PM,7.8,6.29,,,,,
6646,07/15/19 01:20:06 PM,7.4,6.28,,,,,
6647,07/15/19 01:20:07 PM,7.8,6.29,,,,,
6648,07/15/19 01:20:08 PM,7.4,6.29,,,,,
6649,07/15/19 01:20:09 PM,6.7,6.29,,,,,
6650,07/15/19 01:20:10 PM,7.4,6.28,,,,,
6651,07/15/19 01:20:11 PM,6.7,6.29,,,,,
6652,07/15/19 01:20:12 PM,7.0,6.29,,,,,
6653,07/15/19 01:20:13 PM,7.8,6.29,,,,,
6654,07/15/19 01:20:14 PM,7.4,6.28,,,,,
6655,07/15/19 01:20:15 PM,7.8,6.28,,,,,
6656,07/15/19 01:20:16 PM,7.8,6.29,,,,,
6657,07/15/19 01:20:17 PM,7.8,6.29,,,,,
6658,07/15/19 01:20:18 PM,7.4,6.29,,,,,
6659,07/15/19 01:20:19 PM,7.4,6.29,,,,,
6660,07/15/19 01:20:20 PM,7.8,6.29,,,,,
6661,07/15/19 01:20:21 PM,7.0,6.29,,,,,
6662,07/15/19 01:20:22 PM,6.7,6.28,,,,,
6663,07/15/19 01:20:23 PM,6.7,6.29,,,,,
6664,07/15/19 01:20:24 PM,7.0,6.28,,,,,
6665,07/15/19 01:20:25 PM,7.4,6.28,,,,,
6666,07/15/19 01:20:26 PM,7.8,6.29,,,,,
6667,07/15/19 01:20:27 PM,7.4,6.29,,,,,
6668,07/15/19 01:20:28 PM,7.0,6.29,,,,,
6669,07/15/19 01:20:29 PM,7.0,6.29,,,,,
6670,07/15/19 01:20:30 PM,7.4,6.29,,,,,
6671,07/15/19 01:20:31 PM,7.4,6.29,,,,,
6672,07/15/19 01:20:32 PM,7.0,6.29,,,,,
6673,07/15/19 01:20:33 PM,7.4,6.29,,,,,
6674,07/15/19 01:20:34 PM,7.8,6.28,,,,,
6675,07/15/19 01:20:35 PM,6.7,6.29,,,,,
6676,07/15/19 01:20:36 PM,7.8,6.28,,,,,
6677,07/15/19 01:20:37 PM,6.7,6.29,,,,,
6678,07/15/19 01:20:38 PM,7.4,6.29,,,,,
6679,07/15/19 01:20:39 PM,7.4,6.29,,,,,
6680,07/15/19 01:20:40 PM,6.7,6.29,,,,,
6681,07/15/19 01:20:41 PM,6.7,6.29,,,,,
6682,07/15/19 01:20:42 PM,7.4,6.30,,,,,
6683,07/15/19 01:20:43 PM,7.4,6.29,,,,,
6684,07/15/19 01:20:44 PM,7.8,6.30,,,,,
6685,07/15/19 01:20:45 PM,7.8,6.30,,,,,
6686,07/15/19 01:20:46 PM,7.4,6.29,,,,,
6687,07/15/19 01:20:47 PM,7.4,6.29,,,,,
6688,07/15/19 01:20:48 PM,6.7,6.29,,,,,
6689,07/15/19 01:20:49 PM,7.8,6.29,,,,,
6690,07/15/19 01:20:50 PM,6.7,6.29,,,,,
6691,07/15/19 01:20:51 PM,7.8,6.29,,,,,
6692,07/15/19 01:20:52 PM,6.7,6.29,,,,,
6693,07/15/19 01:20:53 PM,7.8,6.28,,,,,
6694,07/15/19 01:20:54 PM,7.4,6.29,,,,,
6695,07/15/19 01:20:55 PM,7.8,6.30,,,,,
6696,07/15/19 01:20:56 PM,7.8,6.28,,,,,
6697,07/15/19 01:20:57 PM,7.8,6.29,,,,,
6698,07/15/19 01:20:58 PM,7.8,6.29,,,,,
6699,07/15/19 01:20:59 PM,7.4,6.29,,,,,
6700,07/15/19 01:21:00 PM,7.4,6.30,,,,,
6701,07/15/19 01:21:01 PM,7.0,6.29,,,,,
6702,07/15/19 01:21:02 PM,7.4,6.29,,,,,
6703,07/15/19 01:21:03 PM,7.8,6.29,,,,,
6704,07/15/19 01:21:04 PM,7.8,6.30,,,,,
6705,07/15/19 01:21:05 PM,7.8,6.29,,,,,
6706,07/15/19 01:21:06 PM,7.4,6.29,,,,,
6707,07/15/19 01:21:07 PM,7.4,6.30,,,,,
6708,07/15/19 01:21:08 PM,7.0,6.29,,,,,
6709,07/15/19 01:21:09 PM,7.8,6.30,,,,,
6710,07/15/19 01:21:10 PM,7.8,6.29,,,,,
6711,07/15/19 01:21:11 PM,7.8,6.30,,,,,
6712,07/15/19 01:21:12 PM,7.4,6.30,,,,,
6713,07/15/19 01:21:13 PM,7.8,6.30,,,,,
6714,07/15/19 01:21:14 PM,7.8,6.30,,,,,
6715,07/15/19 01:21:15 PM,7.4,6.29,,,,,
6716,07/15/19 01:21:16 PM,7.8,6.30,,,,,
6717,07/15/19 01:21:17 PM,7.8,6.30,,,,,
6718,07/15/19 01:21:18 PM,7.4,6.30,,,,,
6719,07/15/19 01:21:19 PM,6.7,6.30,,,,,
6720,07/15/19 01:21:20 PM,7.8,6.30,,,,,
6721,07/15/19 01:21:21 PM,7.0,6.29,,,,,
6722,07/15/19 01:21:22 PM,7.0,6.29,,,,,
6723,07/15/19 01:21:23 PM,7.0,6.30,,,,,
6724,07/15/19 01:21:24 PM,7.8,6.30,,,,,
6725,07/15/19 01:21:25 PM,7.4,6.30,,,,,
6726,07/15/19 01:21:26 PM,6.7,6.29,,,,,
6727,07/15/19 01:21:27 PM,7.4,6.29,,,,,
6728,07/15/19 01:21:28 PM,7.8,6.29,,,,,
6729,07/15/19 01:21:29 PM,6.7,6.30,,,,,
6730,07/15/19 01:21:30 PM,7.4,6.30,,,,,
6731,07/15/19 01:21:31 PM,7.0,6.30,,,,,
6732,07/15/19 01:21:32 PM,7.4,6.30,,,,,
6733,07/15/19 01:21:33 PM,7.0,6.30,,,,,
6734,07/15/19 01:21:34 PM,7.8,6.30,,,,,
6735,07/15/19 01:21:35 PM,7.8,6.29,,,,,
6736,07/15/19 01:21:36 PM,7.8,6.30,,,,,
6737,07/15/19 01:21:37 PM,6.7,6.30,,,,,
6738,07/15/19 01:21:38 PM,7.4,6.30,,,,,
6739,07/15/19 01:21:39 PM,7.4,6.30,,,,,
6740,07/15/19 01:21:40 PM,7.8,6.29,,,,,
6741,07/15/19 01:21:41 PM,7.8,6.30,,,,,
6742,07/15/19 01:21:42 PM,7.8,6.30,,,,,
6743,07/15/19 01:21:43 PM,7.8,6.29,,,,,
6744,07/15/19 01:21:44 PM,7.0,6.30,,,,,
6745,07/15/19 01:21:45 PM,7.0,6.30,,,,,
6746,07/15/19 01:21:46 PM,7.8,6.30,,,,,
6747,07/15/19 01:21:47 PM,7.4,6.29,,,,,
6748,07/15/19 01:21:48 PM,7.8,6.30,,,,,
6749,07/15/19 01:21:49 PM,7.0,6.30,,,,,
6750,07/15/19 01:21:50 PM,7.8,6.29,,,,,
6751,07/15/19 01:21:51 PM,7.4,6.30,,,,,
6752,07/15/19 01:21:52 PM,7.0,6.29,,,,,
6753,07/15/19 01:21:53 PM,7.8,6.30,,,,,
6754,07/15/19 01:21:54 PM,7.8,6.30,,,,,
6755,07/15/19 01:21:55 PM,7.8,6.29,,,,,
6756,07/15/19 01:21:56 PM,6.7,6.30,,,,,
6757,07/15/19 01:21:57 PM,7.8,6.30,,,,,
6758,07/15/19 01:21:58 PM,7.8,6.29,,,,,
6759,07/15/19 01:21:59 PM,7.0,6.30,,,,,
6760,07/15/19 01:22:00 PM,7.0,6.30,,,,,
6761,07/15/19 01:22:01 PM,7.0,6.30,,,,,
6762,07/15/19 01:22:02 PM,6.7,6.30,,,,,
6763,07/15/19 01:22:03 PM,6.7,6.29,,,,,
6764,07/15/19 01:22:04 PM,7.8,6.30,,,,,
6765,07/15/19 01:22:05 PM,7.0,6.30,,,,,
6766,07/15/19 01:22:06 PM,7.0,6.30,,,,,
6767,07/15/19 01:22:07 PM,7.8,6.29,,,,,
6768,07/15/19 01:22:08 PM,7.8,6.30,,,,,
6769,07/15/19 01:22:09 PM,7.8,6.30,,,,,
6770,07/15/19 01:22:10 PM,7.4,6.30,,,,,
6771,07/15/19 01:22:11 PM,7.8,6.30,,,,,
6772,07/15/19 01:22:12 PM,7.0,6.29,,,,,
6773,07/15/19 01:22:13 PM,7.4,6.29,,,,,
6774,07/15/19 01:22:14 PM,7.8,6.29,,,,,
6775,07/15/19 01:22:15 PM,7.8,6.30,,,,,
6776,07/15/19 01:22:16 PM,7.4,6.30,,,,,
6777,07/15/19 01:22:17 PM,6.7,6.30,,,,,
6778,07/15/19 01:22:18 PM,7.0,6.30,,,,,
6779,07/15/19 01:22:19 PM,7.8,6.30,,,,,
6780,07/15/19 01:22:20 PM,7.4,6.30,,,,,
6781,07/15/19 01:22:21 PM,7.8,6.30,,,,,
6782,07/15/19 01:22:22 PM,7.0,6.30,,,,,
6783,07/15/19 01:22:23 PM,7.8,6.30,,,,,
6784,07/15/19 01:22:24 PM,7.4,6.30,,,,,
6785,07/15/19 01:22:25 PM,6.7,6.30,,,,,
6786,07/15/19 01:22:26 PM,7.8,6.30,,,,,
6787,07/15/19 01:22:27 PM,7.8,6.30,,,,,
6788,07/15/19 01:22:28 PM,7.8,6.30,,,,,
6789,07/15/19 01:22:29 PM,7.4,6.30,,,,,
6790,07/15/19 01:22:30 PM,6.7,6.30,,,,,
6791,07/15/19 01:22:31 PM,7.8,6.30,,,,,
6792,07/15/19 01:22:32 PM,6.7,6.30,,,,,
6793,07/15/19 01:22:33 PM,7.0,6.30,,,,,
6794,07/15/19 01:22:34 PM,7.4,6.30,,,,,
6795,07/15/19 01:22:35 PM,7.0,6.30,,,,,
6796,07/15/19 01:22:36 PM,7.4,6.30,,,,,
6797,07/15/19 01:22:37 PM,7.8,6.30,,,,,
6798,07/15/19 01:22:38 PM,7.8,6.30,,,,,
