"","X.1","X","PosixCT","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s","Sample","Day"
"1790",66172,66172,2019-07-23 16:32:15,2.1341540002,2.1783258078,-45.753286189,-43.93507309,-46.262602035,-45.753286189,-46.649090954,"ecu3","july23"
"1791",66173,66173,2019-07-23 16:32:16,2.1341540002,2.1783258078,-45.753286189,-43.93507309,-46.262602035,-45.753286189,-46.649090954,"ecu3","july23"
"1792",66174,66174,2019-07-23 16:32:17,2.131131428,2.1772480637,-48.398394404,-44.881922314,-45.670939729,-48.398394404,-46.660993819,"ecu3","july23"
"1793",66175,66175,2019-07-23 16:32:18,2.131131428,2.1772480637,-48.398394404,-44.881922314,-45.670939729,-48.398394404,-46.660993819,"ecu3","july23"
"1794",66176,66176,2019-07-23 16:32:19,2.131131428,2.1772480637,-48.398394404,-44.881922314,-45.670939729,-48.398394404,-46.660993819,"ecu3","july23"
"1795",66177,66177,2019-07-23 16:32:19,2.131131428,2.1772480637,-48.398394404,-44.881922314,-45.670939729,-48.398394404,-46.660993819,"ecu3","july23"
"1796",66178,66178,2019-07-23 16:32:20,2.1430515063,2.1769507135,-48.772224681,-49.770699102,-46.506572747,-48.772224681,-47.157566683,"ecu3","july23"
"1797",66179,66179,2019-07-23 16:32:22,2.1430515063,2.1769507135,-48.772224681,-49.770699102,-46.506572747,-48.772224681,-47.157566683,"ecu3","july23"
"1798",66180,66180,2019-07-23 16:32:22,2.1430515063,2.1769507135,-48.772224681,-49.770699102,-46.506572747,-48.772224681,-47.157566683,"ecu3","july23"
"1799",66181,66181,2019-07-23 16:32:23,2.1430515063,2.1769507135,-48.772224681,-49.770699102,-46.506572747,-48.772224681,-47.157566683,"ecu3","july23"
"1800",66182,66182,2019-07-23 16:32:24,2.1175790674,2.1763101328,-47.676373907,-37.64024255,-44.94513542,-47.676373907,-47.071310105,"ecu3","july23"
"1801",66183,66183,2019-07-23 16:32:25,2.1175790674,2.1763101328,-47.676373907,-37.64024255,-44.94513542,-47.676373907,-47.071310105,"ecu3","july23"
"1802",66184,66184,2019-07-23 16:32:26,2.1175790674,2.1763101328,-47.676373907,-37.64024255,-44.94513542,-47.676373907,-47.071310105,"ecu3","july23"
"1803",66185,66185,2019-07-23 16:32:26,2.1175790674,2.1763101328,-47.676373907,-37.64024255,-44.94513542,-47.676373907,-47.071310105,"ecu3","july23"
"1804",66186,66186,2019-07-23 16:32:27,2.1626554679,2.1752504032,-48.796671152,-57.355884525,-46.026933287,-48.796671152,-47.53661748,"ecu3","july23"
"1805",66187,66187,2019-07-23 16:32:29,2.1626554679,2.1752504032,-48.796671152,-57.355884525,-46.026933287,-48.796671152,-47.53661748,"ecu3","july23"
"1806",66188,66188,2019-07-23 16:32:29,2.1626554679,2.1752504032,-48.796671152,-57.355884525,-46.026933287,-48.796671152,-47.53661748,"ecu3","july23"
"1807",66189,66189,2019-07-23 16:32:30,2.1626554679,2.1752504032,-48.796671152,-57.355884525,-46.026933287,-48.796671152,-47.53661748,"ecu3","july23"
"1808",66190,66190,2019-07-23 16:32:31,2.138475994,2.1749285933,-46.34394551,-45.141771468,-46.116263682,-46.34394551,-47.595116798,"ecu3","july23"
"1809",66191,66191,2019-07-23 16:32:32,2.138475994,2.1749285933,-46.34394551,-45.141771468,-46.116263682,-46.34394551,-47.595116798,"ecu3","july23"
"1810",66192,66192,2019-07-23 16:32:33,2.138475994,2.1749285933,-46.34394551,-45.141771468,-46.116263682,-46.34394551,-47.595116798,"ecu3","july23"
"1811",66193,66193,2019-07-23 16:32:33,2.138475994,2.1749285933,-46.34394551,-45.141771468,-46.116263682,-46.34394551,-47.595116798,"ecu3","july23"
"1812",66194,66194,2019-07-23 16:32:34,2.1392277056,2.174915911,-39.150600187,-38.427532809,-45.658152845,-39.150600187,-46.795253606,"ecu3","july23"
"1813",66195,66195,2019-07-23 16:32:36,2.1392277056,2.174915911,-39.150600187,-38.427532809,-45.658152845,-39.150600187,-46.795253606,"ecu3","july23"
"1814",66196,66196,2019-07-23 16:32:36,2.1392277056,2.174915911,-39.150600187,-38.427532809,-45.658152845,-39.150600187,-46.795253606,"ecu3","july23"
"1815",66197,66197,2019-07-23 16:32:37,2.1392277056,2.174915911,-39.150600187,-38.427532809,-45.658152845,-39.150600187,-46.795253606,"ecu3","july23"
"1816",66198,66198,2019-07-23 16:32:38,2.1537550638,2.1744382431,-45.858545039,-50.708363897,-46.034733054,-45.858545039,-46.792603843,"ecu3","july23"
"1817",66199,66199,2019-07-23 16:32:39,2.1537550638,2.1744382431,-45.858545039,-50.708363897,-46.034733054,-45.858545039,-46.792603843,"ecu3","july23"
"1818",66200,66200,2019-07-23 16:32:40,2.1537550638,2.1744382431,-45.858545039,-50.708363897,-46.034733054,-45.858545039,-46.792603843,"ecu3","july23"
"1819",66201,66201,2019-07-23 16:32:40,2.1537550638,2.1744382431,-45.858545039,-50.708363897,-46.034733054,-45.858545039,-46.792603843,"ecu3","july23"
"1820",66202,66202,2019-07-23 16:32:41,2.1504270215,2.1739970273,-40.291315376,-44.263057189,-45.791616327,-40.291315376,-45.671261827,"ecu3","july23"
"1821",66203,66203,2019-07-23 16:32:43,2.1504270215,2.1739970273,-40.291315376,-44.263057189,-45.791616327,-40.291315376,-45.671261827,"ecu3","july23"
"1822",66204,66204,2019-07-23 16:32:43,2.1504270215,2.1739970273,-40.291315376,-44.263057189,-45.791616327,-40.291315376,-45.671261827,"ecu3","july23"
"1823",66205,66205,2019-07-23 16:32:44,2.1504270215,2.1739970273,-40.291315376,-44.263057189,-45.791616327,-40.291315376,-45.671261827,"ecu3","july23"
"1824",66206,66206,2019-07-23 16:32:45,2.1347302727,2.173751943,-46.241642546,-42.187923082,-45.597488548,-46.241642546,-45.725523645,"ecu3","july23"
"1825",66207,66207,2019-07-23 16:32:46,2.1347302727,2.173751943,-46.241642546,-42.187923082,-45.597488548,-46.241642546,-45.725523645,"ecu3","july23"
"1826",66208,66208,2019-07-23 16:32:47,2.1347302727,2.173751943,-46.241642546,-42.187923082,-45.597488548,-46.241642546,-45.725523645,"ecu3","july23"
"1827",66209,66209,2019-07-23 16:32:47,2.1347302727,2.173751943,-46.241642546,-42.187923082,-45.597488548,-46.241642546,-45.725523645,"ecu3","july23"
"1828",66210,66210,2019-07-23 16:32:48,2.1445236944,2.1734242938,-49.247487181,-49.393320777,-46.098755044,-49.247487181,-45.819867287,"ecu3","july23"
"1829",66211,66211,2019-07-23 16:32:50,2.1445236944,2.1734242938,-49.247487181,-49.393320777,-46.098755044,-49.247487181,-45.819867287,"ecu3","july23"
"1830",66212,66212,2019-07-23 16:32:50,2.1445236944,2.1734242938,-49.247487181,-49.393320777,-46.098755044,-49.247487181,-45.819867287,"ecu3","july23"
"1831",66213,66213,2019-07-23 16:32:51,2.1445236944,2.1734242938,-49.247487181,-49.393320777,-46.098755044,-49.247487181,-45.819867287,"ecu3","july23"
"1832",66214,66214,2019-07-23 16:32:52,2.1330828709,2.1730774244,-41.16659986,-36.889300664,-44.667488551,-41.16659986,-44.974797862,"ecu3","july23"
"1833",66215,66215,2019-07-23 16:32:53,2.1330828709,2.1730774244,-41.16659986,-36.889300664,-44.667488551,-41.16659986,-44.974797862,"ecu3","july23"
"1834",66216,66216,2019-07-23 16:32:54,2.1330828709,2.1730774244,-41.16659986,-36.889300664,-44.667488551,-41.16659986,-44.974797862,"ecu3","july23"
"1835",66217,66217,2019-07-23 16:32:54,2.1330828709,2.1730774244,-41.16659986,-36.889300664,-44.667488551,-41.16659986,-44.974797862,"ecu3","july23"
"1836",66218,66218,2019-07-23 16:32:55,2.136101126,2.1727732924,-45.023857125,-41.747350102,-45.123833835,-45.023857125,-44.680073775,"ecu3","july23"
"1837",66219,66219,2019-07-23 16:32:57,2.136101126,2.1727732924,-45.023857125,-41.747350102,-45.123833835,-45.023857125,-44.680073775,"ecu3","july23"
"1838",66220,66220,2019-07-23 16:32:57,2.136101126,2.1727732924,-45.023857125,-41.747350102,-45.123833835,-45.023857125,-44.680073775,"ecu3","july23"
"1839",66221,66221,2019-07-23 16:32:58,2.136101126,2.1727732924,-45.023857125,-41.747350102,-45.123833835,-45.023857125,-44.680073775,"ecu3","july23"
"1840",66222,66222,2019-07-23 16:32:59,2.1443697026,2.1727829965,-48.965187862,-48.515465708,-44.141565077,-48.965187862,-44.698797854,"ecu3","july23"
"1841",66223,66223,2019-07-23 16:33:00,2.1443697026,2.1727829965,-48.965187862,-48.515465708,-44.141565077,-48.965187862,-44.698797854,"ecu3","july23"
"1842",66224,66224,2019-07-23 16:33:01,2.1443697026,2.1727829965,-48.965187862,-48.515465708,-44.141565077,-48.965187862,-44.698797854,"ecu3","july23"
"1843",66225,66225,2019-07-23 16:33:01,2.1443697026,2.1727829965,-48.965187862,-48.515465708,-44.141565077,-48.965187862,-44.698797854,"ecu3","july23"
"1844",66226,66226,2019-07-23 16:33:02,2.1390732564,2.1726465402,-49.556497726,-46.789528318,-44.324649172,-49.556497726,-45.0557481,"ecu3","july23"
"1845",66227,66227,2019-07-23 16:33:04,2.1390732564,2.1726465402,-49.556497726,-46.789528318,-44.324649172,-49.556497726,-45.0557481,"ecu3","july23"
"1846",66228,66228,2019-07-23 16:33:04,2.1390732564,2.1726465402,-49.556497726,-46.789528318,-44.324649172,-49.556497726,-45.0557481,"ecu3","july23"
"1847",66229,66229,2019-07-23 16:33:05,2.1390732564,2.1726465402,-49.556497726,-46.789528318,-44.324649172,-49.556497726,-45.0557481,"ecu3","july23"
"1848",66230,66230,2019-07-23 16:33:06,2.1334954061,2.1719217759,-44.803302726,-41.025306459,-44.613290688,-44.803302726,-45.68382616,"ecu3","july23"
"1849",66231,66231,2019-07-23 16:33:07,2.1334954061,2.1719217759,-44.803302726,-41.025306459,-44.613290688,-44.803302726,-45.68382616,"ecu3","july23"
"1850",66232,66232,2019-07-23 16:33:08,2.1334954061,2.1719217759,-44.803302726,-41.025306459,-44.613290688,-44.803302726,-45.68382616,"ecu3","july23"
"1851",66233,66233,2019-07-23 16:33:08,2.1334954061,2.1719217759,-44.803302726,-41.025306459,-44.613290688,-44.803302726,-45.68382616,"ecu3","july23"
"1852",66234,66234,2019-07-23 16:33:09,2.1551853542,2.1716368515,-41.484535083,-46.253650668,-44.118322552,-41.484535083,-45.197825054,"ecu3","july23"
"1853",66235,66235,2019-07-23 16:33:11,2.1551853542,2.1716368515,-41.484535083,-46.253650668,-44.118322552,-41.484535083,-45.197825054,"ecu3","july23"
"1854",66236,66236,2019-07-23 16:33:11,2.1551853542,2.1716368515,-41.484535083,-46.253650668,-44.118322552,-41.484535083,-45.197825054,"ecu3","july23"
"1855",66237,66237,2019-07-23 16:33:12,2.1551853542,2.1716368515,-41.484535083,-46.253650668,-44.118322552,-41.484535083,-45.197825054,"ecu3","july23"
"1856",66238,66238,2019-07-23 16:33:13,2.1292236465,2.1714378636,-50.745706987,-45.178035806,-44.219986842,-50.745706987,-46.359424122,"ecu3","july23"
"1857",66239,66239,2019-07-23 16:33:14,2.1292236465,2.1714378636,-50.745706987,-45.178035806,-44.219986842,-50.745706987,-46.359424122,"ecu3","july23"
"1858",66240,66240,2019-07-23 16:33:15,2.1292236465,2.1714378636,-50.745706987,-45.178035806,-44.219986842,-50.745706987,-46.359424122,"ecu3","july23"
"1859",66241,66241,2019-07-23 16:33:15,2.1292236465,2.1714378636,-50.745706987,-45.178035806,-44.219986842,-50.745706987,-46.359424122,"ecu3","july23"
"1860",66242,66242,2019-07-23 16:33:16,2.1449251307,2.1719726075,-43.774525053,-43.270633663,-44.340288018,-43.774525053,-46.085299956,"ecu3","july23"
"1861",66243,66243,2019-07-23 16:33:18,2.1449251307,2.1719726075,-43.774525053,-43.270633663,-44.340288018,-43.774525053,-46.085299956,"ecu3","july23"
"1862",66244,66244,2019-07-23 16:33:18,2.1449251307,2.1719726075,-43.774525053,-43.270633663,-44.340288018,-43.774525053,-46.085299956,"ecu3","july23"
"1863",66245,66245,2019-07-23 16:33:19,2.1449251307,2.1719726075,-43.774525053,-43.270633663,-44.340288018,-43.774525053,-46.085299956,"ecu3","july23"
"1864",66246,66246,2019-07-23 16:33:20,2.1415029268,2.1710490588,-54.084984011,-51.706400174,-44.59729684,-54.084984011,-46.622799604,"ecu3","july23"
"1865",66247,66247,2019-07-23 16:33:21,2.1415029268,2.1710490588,-54.084984011,-51.706400174,-44.59729684,-54.084984011,-46.622799604,"ecu3","july23"
"1866",66248,66248,2019-07-23 16:33:22,2.1415029268,2.1710490588,-54.084984011,-51.706400174,-44.59729684,-54.084984011,-46.622799604,"ecu3","july23"
"1867",66249,66249,2019-07-23 16:33:22,2.1415029268,2.1710490588,-54.084984011,-51.706400174,-44.59729684,-54.084984011,-46.622799604,"ecu3","july23"
"1868",66250,66250,2019-07-23 16:33:23,2.1371670668,2.1715446096,-43.388411146,-39.192950077,-44.853257886,-43.388411146,-46.869667524,"ecu3","july23"
"1869",66251,66251,2019-07-23 16:33:25,2.1371670668,2.1715446096,-43.388411146,-39.192950077,-44.853257886,-43.388411146,-46.869667524,"ecu3","july23"
"1870",66252,66252,2019-07-23 16:33:25,2.1371670668,2.1715446096,-43.388411146,-39.192950077,-44.853257886,-43.388411146,-46.869667524,"ecu3","july23"
"1871",66253,66253,2019-07-23 16:33:26,2.1371670668,2.1715446096,-43.388411146,-39.192950077,-44.853257886,-43.388411146,-46.869667524,"ecu3","july23"
"1872",66254,66254,2019-07-23 16:33:27,2.1317393306,2.1712316445,-47.791577817,-41.121531258,-44.783722459,-47.791577817,-47.177192046,"ecu3","july23"
"1873",66255,66255,2019-07-23 16:33:28,2.1317393306,2.1712316445,-47.791577817,-41.121531258,-44.783722459,-47.791577817,-47.177192046,"ecu3","july23"
"1874",66256,66256,2019-07-23 16:33:29,2.1317393306,2.1712316445,-47.791577817,-41.121531258,-44.783722459,-47.791577817,-47.177192046,"ecu3","july23"
"1875",66257,66257,2019-07-23 16:33:29,2.1317393306,2.1712316445,-47.791577817,-41.121531258,-44.783722459,-47.791577817,-47.177192046,"ecu3","july23"
"1876",66258,66258,2019-07-23 16:33:30,2.1364268137,2.1709528124,-47.929314593,-43.363797902,-44.211314925,-47.929314593,-47.062095016,"ecu3","july23"
"1877",66259,66259,2019-07-23 16:33:32,2.1364268137,2.1709528124,-47.929314593,-43.363797902,-44.211314925,-47.929314593,-47.062095016,"ecu3","july23"
"1878",66260,66260,2019-07-23 16:33:32,2.1364268137,2.1709528124,-47.929314593,-43.363797902,-44.211314925,-47.929314593,-47.062095016,"ecu3","july23"
"1879",66261,66261,2019-07-23 16:33:33,2.1364268137,2.1709528124,-47.929314593,-43.363797902,-44.211314925,-47.929314593,-47.062095016,"ecu3","july23"
"1880",66262,66262,2019-07-23 16:33:34,2.1412923413,2.1706520156,-47.298906288,-44.813608496,-43.991768278,-47.298906288,-46.811251523,"ecu3","july23"
"1881",66263,66263,2019-07-23 16:33:35,2.1412923413,2.1706520156,-47.298906288,-44.813608496,-43.991768278,-47.298906288,-46.811251523,"ecu3","july23"
"1882",66264,66264,2019-07-23 16:33:36,2.1412923413,2.1706520156,-47.298906288,-44.813608496,-43.991768278,-47.298906288,-46.811251523,"ecu3","july23"
"1883",66265,66265,2019-07-23 16:33:36,2.1412923413,2.1706520156,-47.298906288,-44.813608496,-43.991768278,-47.298906288,-46.811251523,"ecu3","july23"
"1884",66266,66266,2019-07-23 16:33:37,2.141237086,2.1707827403,-52.887821796,-49.642213683,-44.949202414,-52.887821796,-47.709531419,"ecu3","july23"
"1885",66267,66267,2019-07-23 16:33:39,2.141237086,2.1707827403,-52.887821796,-49.642213683,-44.949202414,-52.887821796,-47.709531419,"ecu3","july23"
"1886",66268,66268,2019-07-23 16:33:39,2.141237086,2.1707827403,-52.887821796,-49.642213683,-44.949202414,-52.887821796,-47.709531419,"ecu3","july23"
"1887",66269,66269,2019-07-23 16:33:40,2.141237086,2.1707827403,-52.887821796,-49.642213683,-44.949202414,-52.887821796,-47.709531419,"ecu3","july23"
"1888",66270,66270,2019-07-23 16:33:41,2.1339737929,2.1707290427,-45.09309528,-39.542632033,-44.203533677,-45.09309528,-48.110482552,"ecu3","july23"
"1889",66271,66271,2019-07-23 16:33:42,2.1339737929,2.1707290427,-45.09309528,-39.542632033,-44.203533677,-45.09309528,-48.110482552,"ecu3","july23"
"1890",66272,66272,2019-07-23 16:33:43,2.1339737929,2.1707290427,-45.09309528,-39.542632033,-44.203533677,-45.09309528,-48.110482552,"ecu3","july23"
"1891",66273,66273,2019-07-23 16:33:43,2.1339737929,2.1707290427,-45.09309528,-39.542632033,-44.203533677,-45.09309528,-48.110482552,"ecu3","july23"
"1892",66274,66274,2019-07-23 16:33:44,2.1417531432,2.1709628937,-53.931740915,-51.390767599,-44.89383721,-53.931740915,-48.464486322,"ecu3","july23"
"1893",66275,66275,2019-07-23 16:33:46,2.1417531432,2.1709628937,-53.931740915,-51.390767599,-44.89383721,-53.931740915,-48.464486322,"ecu3","july23"
"1894",66276,66276,2019-07-23 16:33:46,2.1417531432,2.1709628937,-53.931740915,-51.390767599,-44.89383721,-53.931740915,-48.464486322,"ecu3","july23"
"1895",66277,66277,2019-07-23 16:33:47,2.1417531432,2.1709628937,-53.931740915,-51.390767599,-44.89383721,-53.931740915,-48.464486322,"ecu3","july23"
"1896",66278,66278,2019-07-23 16:33:48,2.1237972629,2.1714799564,-45.067427639,-34.630603317,-43.933833838,-45.067427639,-48.608142165,"ecu3","july23"
"1897",66279,66279,2019-07-23 16:33:49,2.1237972629,2.1714799564,-45.067427639,-34.630603317,-43.933833838,-45.067427639,-48.608142165,"ecu3","july23"
"1898",66280,66280,2019-07-23 16:33:50,2.1237972629,2.1714799564,-45.067427639,-34.630603317,-43.933833838,-45.067427639,-48.608142165,"ecu3","july23"
"1899",66281,66281,2019-07-23 16:33:50,2.1237972629,2.1714799564,-45.067427639,-34.630603317,-43.933833838,-45.067427639,-48.608142165,"ecu3","july23"
"1900",66282,66282,2019-07-23 16:33:51,2.1321931601,2.1704742797,-48.534422456,-40.796192245,-42.721588512,-48.534422456,-47.991413103,"ecu3","july23"
"1901",66283,66283,2019-07-23 16:33:53,2.1321931601,2.1704742797,-48.534422456,-40.796192245,-42.721588512,-48.534422456,-47.991413103,"ecu3","july23"
"1902",66284,66284,2019-07-23 16:33:53,2.1321931601,2.1704742797,-48.534422456,-40.796192245,-42.721588512,-48.534422456,-47.991413103,"ecu3","july23"
"1903",66285,66285,2019-07-23 16:33:54,2.1321931601,2.1704742797,-48.534422456,-40.796192245,-42.721588512,-48.534422456,-47.991413103,"ecu3","july23"
"1904",66286,66286,2019-07-23 16:33:55,2.1544088003,2.1708701811,-42.367564748,-44.208961127,-43.278923073,-42.367564748,-47.877985726,"ecu3","july23"
"1905",66287,66287,2019-07-23 16:33:56,2.1544088003,2.1708701811,-42.367564748,-44.208961127,-43.278923073,-42.367564748,-47.877985726,"ecu3","july23"
"1906",66288,66288,2019-07-23 16:33:57,2.1544088003,2.1708701811,-42.367564748,-44.208961127,-43.278923073,-42.367564748,-47.877985726,"ecu3","july23"
"1907",66289,66289,2019-07-23 16:33:57,2.1544088003,2.1708701811,-42.367564748,-44.208961127,-43.278923073,-42.367564748,-47.877985726,"ecu3","july23"
"1908",66290,66290,2019-07-23 16:33:59,2.1530464561,2.171124006,-49.398393661,-50.716770769,-44.345060797,-49.398393661,-48.05652082,"ecu3","july23"
"1909",66291,66291,2019-07-23 16:34:00,2.1530464561,2.171124006,-49.398393661,-50.716770769,-44.345060797,-49.398393661,-48.05652082,"ecu3","july23"
"1910",66292,66292,2019-07-23 16:34:00,2.1530464561,2.171124006,-49.398393661,-50.716770769,-44.345060797,-49.398393661,-48.05652082,"ecu3","july23"
"1911",66293,66293,2019-07-23 16:34:01,2.1530464561,2.171124006,-49.398393661,-50.716770769,-44.345060797,-49.398393661,-48.05652082,"ecu3","july23"
"1912",66294,66294,2019-07-23 16:34:02,2.1303221009,2.170630328,-47.003927009,-39.161387769,-43.878126337,-47.003927009,-47.953699977,"ecu3","july23"
"1913",66295,66295,2019-07-23 16:34:03,2.1303221009,2.170630328,-47.003927009,-39.161387769,-43.878126337,-47.003927009,-47.953699977,"ecu3","july23"
"1914",66296,66296,2019-07-23 16:34:04,2.1303221009,2.170630328,-47.003927009,-39.161387769,-43.878126337,-47.003927009,-47.953699977,"ecu3","july23"
"1915",66297,66297,2019-07-23 16:34:04,2.1303221009,2.170630328,-47.003927009,-39.161387769,-43.878126337,-47.003927009,-47.953699977,"ecu3","july23"
"1916",66298,66298,2019-07-23 16:34:06,2.1443611891,2.1709863876,-41.863491929,-41.209339473,-43.477652002,-41.863491929,-47.349765048,"ecu3","july23"
"1917",66299,66299,2019-07-23 16:34:07,2.1443611891,2.1709863876,-41.863491929,-41.209339473,-43.477652002,-41.863491929,-47.349765048,"ecu3","july23"
"1918",66300,66300,2019-07-23 16:34:07,2.1443611891,2.1709863876,-41.863491929,-41.209339473,-43.477652002,-41.863491929,-47.349765048,"ecu3","july23"
"1919",66301,66301,2019-07-23 16:34:08,2.1443611891,2.1709863876,-41.863491929,-41.209339473,-43.477652002,-41.863491929,-47.349765048,"ecu3","july23"
"1920",66302,66302,2019-07-23 16:34:09,2.1429534114,2.1705753981,-44.777083987,-42.565782252,-42.691381843,-44.777083987,-46.448571958,"ecu3","july23"
"1921",66303,66303,2019-07-23 16:34:10,2.1429534114,2.1705753981,-44.777083987,-42.565782252,-42.691381843,-44.777083987,-46.448571958,"ecu3","july23"
"1922",66304,66304,2019-07-23 16:34:11,2.1429534114,2.1705753981,-44.777083987,-42.565782252,-42.691381843,-44.777083987,-46.448571958,"ecu3","july23"
"1923",66305,66305,2019-07-23 16:34:11,2.1429534114,2.1705753981,-44.777083987,-42.565782252,-42.691381843,-44.777083987,-46.448571958,"ecu3","july23"
"1924",66306,66306,2019-07-23 16:34:13,2.1655498006,2.1701187109,-48.380997714,-54.15714101,-44.315216173,-48.380997714,-46.813894451,"ecu3","july23"
"1925",66307,66307,2019-07-23 16:34:14,2.1655498006,2.1701187109,-48.380997714,-54.15714101,-44.315216173,-48.380997714,-46.813894451,"ecu3","july23"
"1926",66308,66308,2019-07-23 16:34:14,2.1655498006,2.1701187109,-48.380997714,-54.15714101,-44.315216173,-48.380997714,-46.813894451,"ecu3","july23"
"1927",66309,66309,2019-07-23 16:34:15,2.1655498006,2.1701187109,-48.380997714,-54.15714101,-44.315216173,-48.380997714,-46.813894451,"ecu3","july23"
"1928",66310,66310,2019-07-23 16:34:16,2.1624054038,2.1706152236,-50.752452462,-55.950446333,-44.821847144,-50.752452462,-46.460640178,"ecu3","july23"
"1929",66311,66311,2019-07-23 16:34:17,2.1624054038,2.1706152236,-50.752452462,-55.950446333,-44.821847144,-50.752452462,-46.460640178,"ecu3","july23"
"1930",66312,66312,2019-07-23 16:34:18,2.1624054038,2.1706152236,-50.752452462,-55.950446333,-44.821847144,-50.752452462,-46.460640178,"ecu3","july23"
"1931",66313,66313,2019-07-23 16:34:18,2.1624054038,2.1706152236,-50.752452462,-55.950446333,-44.821847144,-50.752452462,-46.460640178,"ecu3","july23"
"1932",66314,66314,2019-07-23 16:34:20,2.1363640463,2.1707663379,-44.243424241,-38.794540754,-45.284506859,-44.243424241,-46.369084245,"ecu3","july23"
"1933",66315,66315,2019-07-23 16:34:21,2.1363640463,2.1707663379,-44.243424241,-38.794540754,-45.284506859,-44.243424241,-46.369084245,"ecu3","july23"
"1934",66316,66316,2019-07-23 16:34:21,2.1363640463,2.1707663379,-44.243424241,-38.794540754,-45.284506859,-44.243424241,-46.369084245,"ecu3","july23"
"1935",66317,66317,2019-07-23 16:34:22,2.1363640463,2.1707663379,-44.243424241,-38.794540754,-45.284506859,-44.243424241,-46.369084245,"ecu3","july23"
"1936",66318,66318,2019-07-23 16:34:23,2.1548169936,2.1705564603,-48.197803227,-50.333806139,-46.344241736,-48.197803227,-46.331682108,"ecu3","july23"
"1937",66319,66319,2019-07-23 16:34:24,2.1548169936,2.1705564603,-48.197803227,-50.333806139,-46.344241736,-48.197803227,-46.331682108,"ecu3","july23"
"1938",66320,66320,2019-07-23 16:34:25,2.1548169936,2.1705564603,-48.197803227,-50.333806139,-46.344241736,-48.197803227,-46.331682108,"ecu3","july23"
"1939",66321,66321,2019-07-23 16:34:25,2.1548169936,2.1705564603,-48.197803227,-50.333806139,-46.344241736,-48.197803227,-46.331682108,"ecu3","july23"
"1940",66322,66322,2019-07-23 16:34:27,2.1504899121,2.1699581598,-47.879769585,-48.371954717,-46.80679658,-47.879769585,-46.944149313,"ecu3","july23"
"1941",66323,66323,2019-07-23 16:34:28,2.1504899121,2.1699581598,-47.879769585,-48.371954717,-46.80679658,-47.879769585,-46.944149313,"ecu3","july23"
"1942",66324,66324,2019-07-23 16:34:28,2.1504899121,2.1699581598,-47.879769585,-48.371954717,-46.80679658,-47.879769585,-46.944149313,"ecu3","july23"
"1943",66325,66325,2019-07-23 16:34:29,2.1504899121,2.1699581598,-47.879769585,-48.371954717,-46.80679658,-47.879769585,-46.944149313,"ecu3","july23"
"1944",66326,66326,2019-07-23 16:34:30,2.1482538423,2.1704181902,-52.720763051,-51.528102891,-46.896944593,-52.720763051,-47.313301467,"ecu3","july23"
"1945",66327,66327,2019-07-23 16:34:31,2.1482538423,2.1704181902,-52.720763051,-51.528102891,-46.896944593,-52.720763051,-47.313301467,"ecu3","july23"
"1946",66328,66328,2019-07-23 16:34:32,2.1482538423,2.1704181902,-52.720763051,-51.528102891,-46.896944593,-52.720763051,-47.313301467,"ecu3","july23"
"1947",66329,66329,2019-07-23 16:34:32,2.1482538423,2.1704181902,-52.720763051,-51.528102891,-46.896944593,-52.720763051,-47.313301467,"ecu3","july23"
"1948",66330,66330,2019-07-23 16:34:34,2.1522131903,2.1702392015,-47.985806478,-49.011449505,-47.991395897,-47.985806478,-47.422399186,"ecu3","july23"
"1949",66331,66331,2019-07-23 16:34:35,2.1522131903,2.1702392015,-47.985806478,-49.011449505,-47.991395897,-47.985806478,-47.422399186,"ecu3","july23"
"1950",66332,66332,2019-07-23 16:34:35,2.1522131903,2.1702392015,-47.985806478,-49.011449505,-47.991395897,-47.985806478,-47.422399186,"ecu3","july23"
"1951",66333,66333,2019-07-23 16:34:36,2.1522131903,2.1702392015,-47.985806478,-49.011449505,-47.991395897,-47.985806478,-47.422399186,"ecu3","july23"
"1952",66334,66334,2019-07-23 16:34:37,2.1353867676,2.1698619389,-51.278178776,-44.900976803,-48.401577823,-51.278178776,-48.468475502,"ecu3","july23"
"1953",66335,66335,2019-07-23 16:34:38,2.1353867676,2.1698619389,-51.278178776,-44.900976803,-48.401577823,-51.278178776,-48.468475502,"ecu3","july23"
"1954",66336,66336,2019-07-23 16:34:39,2.1353867676,2.1698619389,-51.278178776,-44.900976803,-48.401577823,-51.278178776,-48.468475502,"ecu3","july23"
"1955",66337,66337,2019-07-23 16:34:39,2.1353867676,2.1698619389,-51.278178776,-44.900976803,-48.401577823,-51.278178776,-48.468475502,"ecu3","july23"
"1956",66338,66338,2019-07-23 16:34:41,2.1439005079,2.1703349881,-48.969076082,-46.046699302,-48.788346384,-48.969076082,-48.934252401,"ecu3","july23"
"1957",66339,66339,2019-07-23 16:34:42,2.1439005079,2.1703349881,-48.969076082,-46.046699302,-48.788346384,-48.969076082,-48.934252401,"ecu3","july23"
"1958",66340,66340,2019-07-23 16:34:42,2.1439005079,2.1703349881,-48.969076082,-46.046699302,-48.788346384,-48.969076082,-48.934252401,"ecu3","july23"
